Asteroid designations ( Number, Name, Temporary designation): 6144, Kondojiro,  1994 EQ3, J94E03Q, 1937 JF, J37J00F, 1937 JQ, J37J00Q, 1984 FW1, J84F01W
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 02 - 07 - 06:25
Observation was made by : M. Popescu, F. Lopez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 6144vshd142801.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4973000 0.93156 0.03885
0.4989000 0.95454 0.03807
0.5005000 1.01631 0.03764
0.5021000 0.95474 0.03552
0.5038000 0.99194 0.03622
0.5054000 0.92122 0.03558
0.5070000 1.03223 0.03494
0.5087000 0.98339 0.03430
0.5103000 0.99721 0.03499
0.5119000 0.97046 0.03590
0.5136000 0.99115 0.03404
0.5152000 0.91843 0.03340
0.5168000 0.96867 0.03683
0.5185000 0.95195 0.03685
0.5201000 0.96389 0.03455
0.5217000 0.92530 0.03462
0.5234000 0.97284 0.03499
0.5250000 1.00269 0.03342
0.5266000 0.98538 0.03501
0.5282000 1.07480 0.03200
0.5299000 1.05640 0.03119
0.5315000 1.07739 0.03147
0.5331000 1.00298 0.03174
0.5348000 0.98717 0.03193
0.5364000 1.01432 0.03141
0.5380000 1.03820 0.03078
0.5397000 1.02805 0.03224
0.5413000 1.09709 0.03118
0.5429000 1.07868 0.03218
0.5446000 1.06933 0.03025
0.5462000 1.03094 0.03130
0.5478000 1.00647 0.03043
0.5495000 1.00000 0.02907
0.5511000 0.96678 0.02950
0.5527000 0.95573 0.03139
0.5544000 1.03770 0.02952
0.5560000 0.96439 0.03563
0.5576000 0.89008 0.04084
0.5593000 0.99721 0.03179
0.5609000 0.98776 0.02987
0.5625000 0.98200 0.03044
0.5642000 1.02467 0.02875
0.5658000 0.97742 0.03027
0.5674000 0.98319 0.02851
0.5691000 0.97424 0.02956
0.5707000 0.99244 0.02905
0.5723000 1.05859 0.02921
0.5740000 1.00577 0.03038
0.5756000 1.01830 0.02844
0.5773000 1.02716 0.02769
0.5789000 1.06336 0.02878
0.5805000 1.03372 0.02827
0.5822000 1.09679 0.02700
0.5838000 1.15607 0.02885
0.5854000 1.10116 0.02844
0.5871000 1.09490 0.02798
0.5887000 1.18870 0.03940
0.5903000 1.08545 0.02915
0.5920000 1.10027 0.02718
0.5936000 1.03193 0.02864
0.5952000 1.09828 0.02739
0.5969000 1.04775 0.02824
0.5985000 1.09201 0.02811
0.6002000 1.14394 0.02750
0.6018000 1.12255 0.02726
0.6034000 1.13240 0.02801
0.6051000 1.11827 0.02687
0.6067000 1.05401 0.02720
0.6083000 1.07749 0.02702
0.6100000 1.07709 0.02544
0.6116000 1.09082 0.02773
0.6133000 1.08754 0.02647
0.6149000 1.02417 0.02771
0.6165000 1.04287 0.02728
0.6182000 1.10385 0.02725
0.6198000 1.07381 0.02659
0.6214000 1.16731 0.02687
0.6231000 1.09500 0.02797
0.6247000 1.14036 0.03002
0.6264000 1.12006 0.02677
0.6280000 1.11340 0.02925
0.6296000 1.19536 0.03559
0.6313000 1.07630 0.02783
0.6329000 1.11240 0.02772
0.6345000 1.16204 0.02919
0.6362000 1.12414 0.02927
0.6378000 1.15289 0.02558
0.6395000 1.15776 0.02544
0.6411000 1.12484 0.02776
0.6427000 1.11807 0.02661
0.6444000 1.13220 0.02685
0.6460000 1.09778 0.02915
0.6477000 1.16304 0.02750
0.6493000 1.05570 0.02704
0.6509000 1.09599 0.02735
0.6526000 1.07620 0.02686
0.6542000 1.08535 0.02987
0.6559000 1.14921 0.03326
0.6575000 1.18462 0.03070
0.6591000 1.19974 0.02815
0.6608000 1.07451 0.02790
0.6624000 1.12653 0.02600
0.6641000 1.18074 0.02595
0.6657000 1.13101 0.02477
0.6673000 1.17040 0.02623
0.6690000 1.13041 0.02659
0.6706000 1.18979 0.02657
0.6723000 1.17467 0.02573
0.6739000 1.10544 0.02611
0.6755000 1.21198 0.02545
0.6772000 1.14851 0.02471
0.6788000 1.05889 0.02471
0.6805000 1.09122 0.02517
0.6821000 1.18373 0.02881
0.6838000 1.12086 0.02711
0.6854000 1.09231 0.02919
0.6870000 1.24092 0.03056
0.6887000 1.20312 0.03023
0.6903000 1.16343 0.02842
0.6920000 1.21765 0.02787
0.6936000 1.11519 0.02968
0.6953000 1.16144 0.02696
0.6969000 1.14434 0.02851
0.6985000 1.12414 0.02747
0.7002000 1.18631 0.02823
0.7018000 1.16224 0.02691
0.7035000 1.16711 0.02701
0.7051000 1.13508 0.02668
0.7068000 1.20392 0.02692
0.7084000 1.17577 0.02599
0.7100000 1.18721 0.02681
0.7117000 1.17527 0.02674
0.7133000 1.18512 0.02689
0.7150000 1.20054 0.02682
0.7166000 1.23088 0.02787
0.7183000 1.19009 0.03034
0.7199000 1.16025 0.02853
0.7215000 1.13339 0.02729
0.7232000 1.25654 0.03340
0.7248000 1.25385 0.03255
0.7265000 1.19417 0.03224
0.7281000 1.25306 0.03615
0.7298000 1.28638 0.03085
0.7314000 1.22391 0.03458
0.7331000 1.16721 0.03392
0.7347000 1.20511 0.03168
0.7364000 1.22511 0.03413
0.7380000 1.24938 0.02938
0.7396000 1.20183 0.03247
0.7413000 1.18761 0.02820
0.7429000 1.17875 0.02984
0.7446000 1.23684 0.02815
0.7462000 1.06287 0.03015
0.7479000 1.17010 0.03162
0.7495000 1.10375 0.02821
0.7512000 1.22262 0.03201
0.7528000 1.17816 0.03219
0.7545000 1.21695 0.02802
0.7561000 1.23127 0.03175
0.7577000 1.18532 0.03068
0.7594000 1.15667 0.04977
0.7619000 1.18482 0.05013
0.7636000 1.31662 0.04647
0.7656000 1.28399 0.03844
0.7672000 1.27166 0.03136
0.7689000 1.17885 0.03080
0.7705000 1.25206 0.03904
0.7722000 1.17875 0.03986
0.7738000 1.21506 0.03940
0.7755000 1.17050 0.03999
0.7771000 1.22978 0.03539
0.7788000 1.23277 0.03886
0.7804000 1.25296 0.03635
0.7820000 1.25226 0.04042
0.7837000 1.27703 0.03868
0.7853000 1.19914 0.04211
0.7870000 1.26062 0.04328
0.7886000 1.16672 0.04446
0.7903000 1.26400 0.04563
0.7919000 1.24202 0.04680
0.7936000 1.21337 0.05036
0.7952000 1.24988 0.05393
0.7969000 1.20631 0.05749
0.7985000 1.21964 0.06105
0.8002000 1.23117 0.06461
0.8018000 1.12295 0.06817
0.8035000 1.19527 0.07173
0.8051000 1.18412 0.07530
0.8068000 1.26639 0.07886
0.8084000 1.27136 0.08242
0.8101000 1.19218 0.08598
0.8117000 1.27037 0.08954
0.8134000 1.19367 0.09311
0.8150000 1.24460 0.08132
0.8167000 1.36009 0.07897
0.8183000 1.22759 0.07662
0.8200000 1.29006 0.07428
0.8216000 1.27763 0.07193
0.8233000 1.33890 0.06958
0.8253000 1.21456 0.06723
0.8270000 1.21556 0.06488
0.8286000 1.18870 0.06253
0.8303000 1.24102 0.06121
0.8320000 1.29991 0.05989
0.8336000 1.22541 0.05857
0.8353000 1.33164 0.05724
0.8369000 1.25336 0.05592
0.8386000 1.20392 0.05460
0.8402000 1.22252 0.05328
0.8419000 1.27335 0.05532
0.8435000 1.33333 0.05330
0.8452000 1.20800 0.05159
0.8468000 1.23943 0.05006
0.8485000 1.26559 0.05119
0.8501000 1.33124 0.05232
0.8518000 1.25594 0.04967
0.8534000 1.28012 0.04703
0.8555000 1.26410 0.04269
0.8571000 1.24699 0.03883
0.8588000 1.27842 0.04040
0.8607000 1.20163 0.04403
0.8627000 1.27733 0.05440
0.8646000 1.24868 0.05357
0.8662000 1.28320 0.06353
0.8683000 1.28668 0.04322
0.8700000 1.28270 0.03996
0.8716000 1.33970 0.03897
0.8733000 1.24948 0.03964
0.8749000 1.30847 0.05373
0.8766000 1.26460 0.07350
0.8782000 1.23147 0.06252
0.8799000 1.30568 0.04321
0.8815000 1.32140 0.05776
0.8834000 1.25943 0.07096
0.8853000 1.27494 0.04807
0.8869000 1.29892 0.05814
0.8886000 1.29613 0.06984
0.8902000 1.28051 0.05404
0.8919000 1.25654 0.07243
0.8935000 1.26878 0.05097
0.8952000 1.19686 0.07199
0.8971000 1.33254 0.05428
0.8991000 1.31085 0.06414
