Asteroid designations ( Number, Name, Temporary designation): 214088, -,  K04J13N, 1975 XA, J75X00A
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 02 - 07 - 00:18
Observation was made by : M. Popescu, F. Lopez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 214088vshd31867.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5278000 0.94471 0.02942
0.5295000 0.94972 0.02870
0.5311000 0.94344 0.02978
0.5327000 0.94893 0.03084
0.5344000 0.94344 0.02906
0.5360000 0.99843 0.02963
0.5376000 0.97201 0.02953
0.5393000 0.95718 0.02944
0.5409000 0.95925 0.02907
0.5425000 0.99863 0.02823
0.5442000 0.92684 0.02755
0.5458000 0.97162 0.02810
0.5474000 0.94363 0.02751
0.5491000 0.92723 0.02959
0.5507000 1.00000 0.02874
0.5523000 1.03958 0.02681
0.5540000 0.98380 0.02768
0.5556000 0.96602 0.02848
0.5572000 0.98134 0.03047
0.5589000 1.04144 0.04228
0.5605000 0.94452 0.02706
0.5621000 0.97407 0.02714
0.5638000 0.97535 0.02741
0.5654000 0.99342 0.02750
0.5670000 0.95875 0.02636
0.5687000 1.04085 0.02649
0.5703000 1.05912 0.02765
0.5719000 0.98890 0.02706
0.5736000 1.02298 0.02618
0.5752000 1.01611 0.02548
0.5768000 1.00442 0.02747
0.5785000 0.99715 0.02736
0.5801000 1.00658 0.02417
0.5818000 1.00982 0.02583
0.5834000 0.97987 0.02675
0.5850000 1.08632 0.02768
0.5867000 1.00678 0.02692
0.5883000 1.03840 0.02715
0.5899000 0.97604 0.03405
0.5916000 1.01169 0.02578
0.5932000 1.02386 0.02851
0.5948000 1.00157 0.02579
0.5965000 1.03025 0.02778
0.5981000 1.05863 0.02652
0.5997000 1.04331 0.02715
0.6014000 1.09683 0.02655
0.6030000 0.97417 0.02474
0.6047000 1.00579 0.02543
0.6063000 1.05823 0.02463
0.6079000 1.03742 0.02698
0.6096000 1.00324 0.02535
0.6112000 1.06049 0.02550
0.6128000 1.06972 0.02656
0.6145000 1.05146 0.02737
0.6161000 1.05175 0.02796
0.6178000 1.05804 0.02776
0.6194000 1.06864 0.02773
0.6210000 1.05922 0.02683
0.6227000 1.07660 0.02807
0.6243000 1.07846 0.02640
0.6259000 0.99509 0.02649
0.6276000 1.06334 0.02632
0.6292000 1.07581 0.02964
0.6309000 1.01856 0.02996
0.6325000 1.02219 0.03027
0.6341000 1.11136 0.02500
0.6358000 1.10812 0.02792
0.6374000 1.07807 0.03554
0.6391000 1.05539 0.02673
0.6407000 1.05882 0.02657
0.6423000 1.08995 0.02624
0.6440000 1.07689 0.02700
0.6456000 1.11824 0.02589
0.6472000 1.06855 0.02750
0.6489000 1.13179 0.02726
0.6505000 1.05215 0.02701
0.6522000 1.05008 0.02746
0.6538000 1.08573 0.02734
0.6554000 1.17814 0.02990
0.6571000 1.03359 0.02703
0.6587000 1.04075 0.02793
0.6604000 1.09948 0.02548
0.6620000 1.10596 0.02616
0.6637000 1.12806 0.02764
0.6653000 1.01846 0.02498
0.6669000 1.13689 0.02727
0.6686000 1.08053 0.02502
0.6702000 1.12315 0.02528
0.6719000 1.15329 0.02910
0.6735000 1.06530 0.02496
0.6751000 1.09261 0.02533
0.6768000 1.09879 0.02730
0.6784000 1.13591 0.02463
0.6801000 1.12619 0.02585
0.6817000 1.13532 0.02559
0.6833000 1.09280 0.02809
0.6850000 1.13915 0.02604
0.6866000 1.23755 0.03303
0.6883000 1.03025 0.02882
0.6899000 1.11617 0.02934
0.6916000 1.09909 0.02605
0.6932000 1.09339 0.02772
0.6948000 1.14770 0.02804
0.6965000 1.14230 0.02962
0.6981000 1.14652 0.02976
0.6998000 1.13768 0.02712
0.7014000 1.16253 0.02974
0.7031000 1.12315 0.02773
0.7047000 1.13267 0.02827
0.7063000 1.15938 0.02726
0.7080000 1.13424 0.02593
0.7096000 1.16999 0.02844
0.7113000 1.10105 0.02741
0.7129000 1.14465 0.02567
0.7146000 1.12324 0.02968
0.7162000 1.17696 0.02793
0.7178000 1.16203 0.02900
0.7195000 1.17352 0.02886
0.7211000 1.10311 0.02906
0.7228000 1.16420 0.02671
0.7244000 1.17942 0.03177
0.7261000 1.15094 0.02974
0.7277000 1.19100 0.02873
0.7294000 1.20397 0.02958
0.7310000 1.15202 0.02905
0.7326000 1.11912 0.02987
0.7343000 1.09958 0.02947
0.7359000 1.21182 0.02719
0.7376000 1.16852 0.02984
0.7392000 1.13994 0.02705
0.7409000 1.11647 0.03000
0.7425000 1.18197 0.02990
0.7442000 1.08779 0.02584
0.7458000 1.13876 0.02827
0.7475000 1.18089 0.02875
0.7491000 1.19415 0.02955
0.7508000 1.16901 0.02877
0.7524000 1.16675 0.02820
0.7540000 1.07915 0.03030
0.7557000 1.18334 0.03079
0.7573000 1.12285 0.02961
0.7594000 1.23853 0.03831
0.7629000 1.16203 0.04628
0.7647000 1.07630 0.04080
0.7664000 1.03830 0.03029
0.7680000 1.10969 0.02725
0.7697000 1.12717 0.03116
0.7713000 1.17392 0.03280
0.7730000 1.12020 0.03345
0.7746000 1.18747 0.03410
0.7763000 1.11932 0.03529
0.7779000 1.12943 0.04398
0.7796000 1.19130 0.03536
0.7812000 1.12403 0.03245
0.7829000 1.13591 0.03776
0.7845000 1.11166 0.03247
0.7862000 1.13346 0.03582
0.7878000 1.10095 0.03463
0.7895000 1.13051 0.03595
0.7911000 1.15074 0.03657
0.7928000 1.17441 0.04058
0.7944000 1.13640 0.03898
0.7961000 1.11038 0.03433
0.7977000 1.11028 0.03651
0.7994000 1.12884 0.03681
0.8010000 1.19729 0.03802
0.8027000 1.13886 0.03743
0.8043000 1.18717 0.03432
0.8060000 1.06697 0.03516
0.8076000 1.17942 0.03548
0.8093000 1.12815 0.03447
0.8109000 1.09182 0.03545
0.8126000 1.16528 0.03455
0.8142000 1.07051 0.03486
0.8159000 1.14681 0.03331
0.8175000 1.07542 0.03571
0.8192000 1.09162 0.03569
0.8208000 1.09555 0.03493
0.8225000 1.16901 0.03704
0.8241000 1.03084 0.03478
0.8258000 1.01031 0.03506
0.8274000 1.18384 0.03455
0.8291000 1.06550 0.04190
0.8307000 0.99872 0.04370
0.8324000 1.17274 0.03874
0.8340000 1.08514 0.04076
0.8357000 1.11460 0.04715
0.8373000 1.11460 0.03995
0.8390000 1.13130 0.03724
0.8406000 1.14721 0.04219
0.8423000 1.18187 0.03994
0.8439000 1.05794 0.04613
0.8456000 1.01120 0.04497
0.8472000 1.10881 0.04288
0.8489000 1.16341 0.03929
0.8505000 1.13689 0.04116
0.8522000 1.06039 0.03598
0.8543000 1.13041 0.04170
0.8563000 0.99597 0.03712
0.8580000 1.03879 0.03714
0.8596000 1.09997 0.03849
0.8613000 1.18639 0.03682
0.8629000 1.00560 0.04181
0.8646000 1.09889 0.04852
0.8662000 1.18541 0.05514
0.8680000 1.02740 0.05041
0.8700000 1.00697 0.04172
0.8716000 1.09044 0.03846
0.8733000 1.03506 0.03639
0.8749000 1.06472 0.03590
0.8766000 1.04439 0.04315
0.8782000 1.10213 0.05742
0.8799000 1.05146 0.04551
0.8815000 1.08976 0.03729
0.8832000 1.02298 0.05210
0.8848000 1.09781 0.05173
0.8865000 1.04282 0.04195
0.8882000 0.97977 0.04116
0.8898000 1.10851 0.04658
0.8915000 1.07080 0.04177
0.8931000 0.99342 0.05600
0.8948000 1.09418 0.04697
0.8964000 1.09261 0.04371
0.8981000 1.07316 0.04756
