Asteroid designations ( Number, Name, Temporary designation): 90075, -,  K02V94U
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 07 - 28 - 05:22
Observation was made by : O. Vaduvescu; E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2002vu94vshd9761.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4782000 0.93645 0.03164
0.4798000 0.95661 0.03559
0.4815000 1.01105 0.03563
0.4831000 1.01371 0.03188
0.4847000 0.87188 0.03519
0.4863000 0.99468 0.03834
0.4880000 1.04257 0.03824
0.4896000 0.85080 0.03358
0.4912000 0.89982 0.03850
0.4929000 0.87393 0.03586
0.4945000 1.05946 0.03321
0.4961000 0.86819 0.03113
0.4978000 0.90657 0.03024
0.4994000 0.97472 0.03287
0.5010000 0.97452 0.03527
0.5026000 0.98987 0.03129
0.5043000 0.96858 0.03015
0.5059000 0.88610 0.02978
0.5075000 0.93185 0.03006
0.5092000 0.97094 0.03065
0.5108000 0.94535 0.02835
0.5124000 0.99447 0.02792
0.5141000 0.99754 0.02801
0.5157000 0.97626 0.02718
0.5173000 1.06611 0.03046
0.5190000 0.87515 0.03115
0.5206000 1.00911 0.02933
0.5222000 1.06703 0.03133
0.5239000 1.05956 0.02735
0.5255000 1.07337 0.02650
0.5271000 0.96070 0.02907
0.5288000 1.01402 0.02576
0.5304000 1.01535 0.02597
0.5320000 1.00993 0.02659
0.5337000 1.04748 0.02491
0.5353000 0.97350 0.02558
0.5369000 1.04001 0.02521
0.5386000 1.00020 0.02967
0.5402000 1.04462 0.02707
0.5418000 1.05628 0.02569
0.5435000 1.01504 0.02531
0.5451000 0.99161 0.02447
0.5467000 1.03756 0.02480
0.5484000 1.01842 0.02699
0.5500000 1.00000 0.02461
0.5516000 1.04165 0.02552
0.5533000 1.03909 0.02441
0.5549000 0.97350 0.02539
0.5565000 1.05485 0.02568
0.5582000 1.00205 0.03717
0.5598000 1.05096 0.02548
0.5615000 1.00767 0.02595
0.5631000 0.99785 0.02591
0.5647000 1.03193 0.02376
0.5664000 1.03101 0.02358
0.5680000 1.02302 0.02486
0.5696000 1.11410 0.02420
0.5713000 0.99335 0.02359
0.5729000 1.06283 0.02405
0.5745000 1.03060 0.02320
0.5762000 0.93666 0.02449
0.5778000 0.99447 0.02351
0.5795000 0.96244 0.02357
0.5811000 1.10704 0.02386
0.5827000 1.06467 0.02428
0.5844000 1.04216 0.02198
0.5860000 1.04892 0.02483
0.5876000 1.08944 0.02362
0.5893000 1.10632 0.04250
0.5909000 1.05332 0.03008
0.5925000 1.09558 0.02274
0.5942000 1.13395 0.02332
0.5958000 1.05076 0.02194
0.5975000 1.05239 0.02389
0.5991000 1.08637 0.02107
0.6007000 1.08872 0.02353
0.6024000 1.09701 0.02403
0.6040000 1.02630 0.02412
0.6057000 1.07460 0.02068
0.6073000 0.99949 0.02124
0.6089000 1.07296 0.02232
0.6106000 1.09793 0.02360
0.6122000 1.10244 0.02214
0.6138000 0.99284 0.02464
0.6155000 1.01269 0.02419
0.6171000 1.08494 0.02157
0.6188000 1.04799 0.02441
0.6204000 1.14593 0.02571
0.6220000 1.04441 0.02531
0.6237000 1.09660 0.02724
0.6253000 1.02466 0.02484
0.6270000 1.07501 0.02469
0.6286000 1.02906 0.02262
0.6302000 1.10786 0.03710
0.6319000 1.01136 0.02748
0.6335000 1.07962 0.02475
0.6352000 1.07030 0.02456
0.6368000 1.02640 0.03175
0.6385000 1.07440 0.02609
0.6401000 1.09773 0.02557
0.6417000 1.09169 0.02465
0.6434000 1.06734 0.02767
0.6450000 1.08923 0.02497
0.6467000 1.06877 0.02584
0.6483000 1.18062 0.02630
0.6499000 1.02313 0.02595
0.6516000 1.06038 0.02560
0.6532000 1.10182 0.02619
0.6549000 1.12485 0.03122
0.6565000 1.01126 0.03336
0.6582000 1.07695 0.02792
0.6598000 1.03704 0.02801
0.6614000 1.06918 0.02709
0.6631000 1.06150 0.02558
0.6647000 1.04892 0.02655
0.6664000 1.05291 0.02794
0.6680000 0.99703 0.02587
0.6697000 1.03756 0.02720
0.6713000 1.10827 0.02737
0.6729000 1.07982 0.02696
0.6746000 1.08729 0.02695
0.6762000 1.07348 0.02709
0.6779000 1.17008 0.02945
0.6795000 1.06273 0.02796
0.6812000 1.05035 0.02821
0.6828000 1.13631 0.02831
0.6844000 1.08729 0.03323
0.6862000 1.14675 0.03079
0.6881000 1.02558 0.02747
0.6898000 1.04892 0.02919
0.6914000 1.04636 0.02823
0.6931000 1.09312 0.02869
0.6947000 1.19464 0.03472
0.6964000 1.16199 0.03096
0.6980000 1.08627 0.03363
0.6997000 1.08320 0.02967
0.7013000 1.08033 0.03027
0.7030000 1.04298 0.03100
0.7046000 1.07481 0.03225
0.7062000 1.13416 0.03061
0.7079000 1.01914 0.03164
0.7095000 1.04718 0.03007
0.7112000 0.99499 0.03347
0.7128000 1.08105 0.03271
0.7145000 1.06130 0.03373
0.7161000 1.04574 0.03379
0.7178000 1.12740 0.03278
0.7194000 1.02671 0.03217
0.7211000 0.98690 0.03152
0.7227000 1.11124 0.03360
0.7244000 1.09466 0.03451
0.7260000 1.05557 0.03542
0.7278000 1.07327 0.03982
0.7297000 1.02395 0.03682
0.7314000 1.06058 0.03863
0.7330000 1.06826 0.03946
0.7346000 1.11431 0.03739
0.7363000 1.05639 0.03821
0.7379000 1.09640 0.03923
0.7396000 0.99284 0.03613
0.7412000 1.07757 0.04075
0.7429000 0.97616 0.03453
0.7445000 0.99683 0.03954
0.7462000 1.03561 0.03339
0.7478000 1.05536 0.03799
0.7495000 1.05127 0.03730
0.7511000 1.11451 0.03400
0.7528000 0.95313 0.04720
0.7544000 1.06058 0.03652
0.7561000 1.14920 0.03796
0.7577000 1.09323 0.04177
0.7604000 1.02098 0.06441
0.7627000 1.08023 0.05573
0.7643000 0.85407 0.04269
0.7660000 1.01842 0.03798
0.7676000 1.06375 0.03631
0.7693000 1.05321 0.03629
0.7709000 1.00409 0.04373
0.7726000 0.93799 0.05646
0.7742000 0.92028 0.03995
0.7759000 1.10407 0.04925
0.7775000 1.05096 0.04360
0.7792000 1.02333 0.04721
0.7808000 0.91435 0.04816
0.7825000 1.08023 0.05427
0.7841000 1.00972 0.04651
0.7858000 1.05618 0.05996
0.7874000 1.00205 0.05114
0.7891000 1.00379 0.04619
0.7907000 1.14705 0.05002
0.7924000 1.06754 0.06298
0.7940000 0.98015 0.04882
0.7957000 1.05434 0.04708
0.7974000 1.04196 0.05292
0.7990000 0.97196 0.05215
0.8007000 1.00409 0.05105
0.8023000 0.97841 0.05219
0.8040000 0.92837 0.04774
0.8056000 1.10765 0.04923
0.8073000 1.02425 0.04783
0.8089000 0.95825 0.04573
0.8106000 0.98281 0.04952
0.8122000 1.01555 0.04147
0.8139000 0.99673 0.04811
0.8155000 1.04472 0.04915
0.8172000 0.86922 0.04657
0.8188000 0.95937 0.05194
0.8205000 0.99898 0.04975
0.8221000 0.94771 0.05037
0.8238000 0.86594 0.04763
0.8255000 0.98649 0.05306
0.8271000 0.95508 0.05013
0.8288000 0.89521 0.06620
0.8304000 0.88825 0.07338
0.8321000 0.95037 0.05277
0.8337000 0.91517 0.05410
0.8354000 0.90299 0.08564
0.8370000 0.83504 0.05179
0.8387000 0.85223 0.05672
0.8403000 0.90514 0.07096
0.8420000 0.99836 0.06357
0.8437000 0.89705 0.07641
0.8453000 0.95589 0.07309
0.8470000 0.79953 0.06977
0.8486000 0.96817 0.06635
0.8503000 0.90063 0.06293
0.8519000 0.86359 0.06482
0.8536000 0.90944 0.06671
0.8553000 0.77354 0.06860
0.8569000 0.81948 0.07049
0.8586000 0.88221 0.07238
0.8602000 0.83391 0.07427
0.8619000 0.89040 0.07616
0.8635000 0.68788 0.07805
0.8652000 0.87659 0.07994
0.8671000 0.93737 0.08183
0.8689000 0.95774 0.08372
0.8706000 0.86953 0.08561
0.8722000 0.85612 0.08750
0.8739000 0.92458 0.08939
0.8755000 0.88395 0.09128
0.8772000 0.87648 0.09317
0.8789000 0.84701 0.08393
0.8805000 0.83596 0.06461
0.8822000 0.91077 0.06537
0.8840000 0.85018 0.09735
0.8859000 1.02681 0.06375
0.8876000 0.89173 0.07009
0.8892000 0.80567 0.08431
0.8909000 0.83872 0.07159
0.8925000 0.83688 0.09523
0.8942000 0.92796 0.06849
0.8959000 0.75348 0.07900
0.8979000 0.97861 0.06218
0.8996000 0.79625 0.06996
0.9016000 0.85847 0.07873
0.9035000 0.77589 0.06325
0.9054000 0.86144 0.06886
0.9071000 0.84323 0.06650
0.9087000 0.94443 0.06235
0.9104000 0.75327 0.06255
0.9120000 0.83258 0.06515
0.9137000 0.86779 0.06670
0.9154000 0.76023 0.06378
0.9170000 0.74703 0.06642
0.9187000 0.87720 0.06441
0.9204000 0.83054 0.06475
0.9220000 0.86083 0.07624
0.9237000 0.77047 0.06930
0.9254000 0.81621 0.06773
0.9274000 0.90974 0.06903
0.9291000 0.83217 0.07345
0.9308000 0.81304 0.11557
0.9328000 0.81038 0.12197
0.9346000 0.82552 0.12836
0.9369000 0.84404 0.11439
0.9386000 1.01238 0.10043
