Asteroid designations ( Number, Name, Temporary designation): 7369, Gavrilin,  1975 AN, J75A00N, 1975 AX, J75A00X, 1985 YU, J85Y00U, 1986 AG, J86A00G
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 02 - 06 - 20:05
Observation was made by : M. Popescu, F. Lopez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 7369vshd231619.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5687000 1.02223 0.00510
0.5703000 1.01538 0.00510
0.5719000 1.01737 0.00497
0.5736000 1.03206 0.00489
0.5752000 1.02610 0.00489
0.5768000 1.04069 0.00500
0.5785000 1.04000 0.00509
0.5801000 1.04565 0.00498
0.5818000 1.05161 0.00476
0.5834000 1.05389 0.00495
0.5850000 1.04813 0.00520
0.5867000 1.05915 0.00526
0.5883000 1.06729 0.00693
0.5899000 1.05320 0.00663
0.5916000 1.05836 0.00544
0.5932000 1.08168 0.00521
0.5948000 1.08466 0.00538
0.5965000 1.07056 0.00500
0.5981000 1.05786 0.00527
0.5997000 1.07473 0.00524
0.6014000 1.08257 0.00529
0.6030000 1.05985 0.00518
0.6047000 1.09170 0.00481
0.6063000 1.07483 0.00513
0.6079000 1.08932 0.00527
0.6096000 1.09597 0.00527
0.6112000 1.09647 0.00524
0.6128000 1.09428 0.00536
0.6145000 1.11254 0.00544
0.6161000 1.13666 0.00564
0.6178000 1.08773 0.00537
0.6194000 1.09964 0.00509
0.6210000 1.12168 0.00527
0.6227000 1.11929 0.00553
0.6243000 1.12297 0.00595
0.6259000 1.12565 0.00598
0.6276000 1.13785 0.00593
0.6292000 1.15393 0.01388
0.6309000 1.13001 0.01162
0.6325000 1.08624 0.00594
0.6341000 1.13239 0.00562
0.6358000 1.16207 0.00962
0.6374000 1.15482 0.00703
0.6391000 1.14539 0.00521
0.6407000 1.14053 0.00548
0.6423000 1.16455 0.00560
0.6440000 1.16058 0.00570
0.6456000 1.15859 0.00590
0.6472000 1.17715 0.00578
0.6489000 1.16842 0.00613
0.6505000 1.16485 0.00578
0.6522000 1.17269 0.00593
0.6538000 1.16892 0.00619
0.6554000 1.18648 0.00771
0.6571000 1.20058 0.00672
0.6587000 1.18936 0.00601
0.6604000 1.18212 0.00593
0.6620000 1.18728 0.00561
0.6637000 1.17517 0.00606
0.6653000 1.22340 0.00585
0.6669000 1.16703 0.00574
0.6686000 1.22400 0.00559
0.6702000 1.23353 0.00609
0.6719000 1.22003 0.00603
0.6735000 1.22737 0.00565
0.6751000 1.21685 0.00578
0.6768000 1.22678 0.00576
0.6784000 1.20504 0.00599
0.6801000 1.22350 0.00591
0.6817000 1.23362 0.00631
0.6833000 1.24246 0.00788
0.6850000 1.25794 0.00685
0.6866000 1.24970 0.00804
0.6883000 1.26608 0.00727
0.6899000 1.24524 0.00711
0.6916000 1.25873 0.00704
0.6932000 1.28325 0.00658
0.6948000 1.26121 0.00730
0.6965000 1.27064 0.00674
0.6981000 1.27432 0.00695
0.6998000 1.27203 0.00658
0.7014000 1.27819 0.00670
0.7031000 1.26280 0.00667
0.7047000 1.29516 0.00647
0.7063000 1.25437 0.00670
0.7080000 1.29367 0.00697
0.7096000 1.32572 0.00695
0.7113000 1.29784 0.00649
0.7129000 1.29486 0.00686
0.7146000 1.29287 0.00691
0.7162000 1.26002 0.00669
0.7178000 1.30111 0.00741
0.7195000 1.31640 0.00697
0.7211000 1.31778 0.00708
0.7228000 1.31213 0.00857
0.7244000 1.30657 0.01035
0.7261000 1.29903 0.00825
0.7277000 1.30339 0.01048
0.7294000 1.34240 0.00834
0.7310000 1.31540 0.00990
0.7326000 1.35689 0.01002
0.7343000 1.34240 0.00944
0.7359000 1.35143 0.00911
0.7376000 1.37703 0.00878
0.7392000 1.35123 0.00903
0.7409000 1.33902 0.00858
0.7425000 1.34041 0.00848
0.7442000 1.36572 0.00828
0.7458000 1.35996 0.00844
0.7475000 1.34319 0.03752
0.7491000 1.31987 0.02290
0.7508000 1.36820 0.00827
0.7524000 1.35282 0.01055
0.7540000 1.32721 0.00877
0.7557000 1.34954 0.00895
0.7573000 1.34131 0.00971
0.7590000 1.40075 0.01264
0.7606000 1.32037 0.01875
0.7623000 1.33009 0.01405
0.7639000 1.30687 0.01297
0.7656000 1.33982 0.01120
0.7672000 1.35619 0.00933
0.7689000 1.34746 0.00935
0.7705000 1.35550 0.01195
0.7722000 1.33049 0.01290
0.7738000 1.37257 0.01078
0.7755000 1.33386 0.01312
0.7771000 1.40512 0.01253
0.7788000 1.32960 0.01224
0.7804000 1.31818 0.01178
0.7820000 1.37555 0.01352
0.7837000 1.39043 0.01067
0.7853000 1.33684 0.01486
0.7870000 1.35361 0.01380
0.7886000 1.37207 0.01317
0.7903000 1.30310 0.01274
0.7919000 1.35232 0.01569
0.7936000 1.29764 0.01222
0.7952000 1.34508 0.01313
0.7969000 1.34349 0.01405
0.7985000 1.33327 0.01431
0.8002000 1.34478 0.01357
0.8018000 1.33237 0.01344
0.8035000 1.33565 0.01215
0.8051000 1.29774 0.01248
0.8068000 1.30478 0.01195
0.8084000 1.34498 0.01088
0.8101000 1.31411 0.01196
0.8117000 1.28424 0.01138
0.8134000 1.30459 0.01214
0.8150000 1.28940 0.01234
0.8167000 1.27015 0.01138
0.8183000 1.30379 0.01250
0.8200000 1.32384 0.01222
0.8216000 1.35103 0.01215
0.8233000 1.25913 0.01218
0.8249000 1.28077 0.01334
0.8266000 1.29069 0.01315
0.8282000 1.26171 0.01871
0.8299000 1.26896 0.01974
0.8315000 1.28315 0.01337
0.8332000 1.28265 0.01564
0.8348000 1.29436 0.02244
0.8365000 1.28077 0.01500
0.8381000 1.26439 0.01567
0.8398000 1.24494 0.01991
0.8414000 1.25546 0.01745
0.8431000 1.29258 0.01983
0.8448000 1.27213 0.01688
0.8464000 1.27819 0.01930
0.8481000 1.26707 0.01357
0.8497000 1.23988 0.01803
0.8514000 1.25189 0.01541
0.8530000 1.27908 0.01394
0.8547000 1.24474 0.01763
0.8563000 1.21378 0.01345
0.8580000 1.20246 0.01375
0.8596000 1.27074 0.01412
0.8613000 1.28156 0.01621
0.8629000 1.20038 0.01957
0.8646000 1.24722 0.01837
0.8662000 1.24623 0.02389
0.8679000 1.26370 0.01702
0.8695000 1.20157 0.01449
0.8712000 1.16911 0.01429
0.8729000 1.23670 0.01423
0.8745000 1.21437 0.01531
0.8762000 1.18112 0.02452
0.8778000 1.22410 0.02481
0.8795000 1.20087 0.01745
0.8811000 1.21030 0.01541
0.8828000 1.23879 0.02897
0.8844000 1.19581 0.01994
0.8861000 1.18341 0.01816
0.8877000 1.19998 0.02215
0.8894000 1.18033 0.02334
0.8911000 1.22588 0.02321
0.8927000 1.17894 0.02403
0.8944000 1.22827 0.01996
0.8960000 1.23164 0.02607
0.8977000 1.20345 0.01706
0.8993000 1.23392 0.02213
0.9010000 1.21189 0.02039
0.9026000 1.23263 0.01689
0.9043000 1.22658 0.01869
0.9060000 1.18142 0.01820
0.9076000 1.19988 0.01694
0.9093000 1.19780 0.01950
0.9109000 1.18797 0.01886
0.9126000 1.16514 0.01618
0.9142000 1.17269 0.01750
0.9159000 1.19730 0.01924
0.9175000 1.19889 0.01807
0.9192000 1.18321 0.01782
