Asteroid designations ( Number, Name, Temporary designation): 214088, -,  K04J13N, 1975 XA, J75X00A
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 12 - 30 - 01:20
Observation was made by : O. Vaduvescu, F. Stevance E-mail; ovidiu.vaduvescu@gmail.com
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: nea214088vshd283886.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5264000 0.95461 0.00463
0.5268000 0.95855 0.00471
0.5273000 0.95916 0.00423
0.5277000 0.97432 0.00420
0.5281000 0.98605 0.00429
0.5285000 0.97422 0.00401
0.5289000 0.95977 0.00385
0.5293000 0.96624 0.00399
0.5297000 0.98251 0.00382
0.5301000 0.98969 0.00442
0.5305000 0.98221 0.00365
0.5309000 0.97816 0.00417
0.5313000 0.97503 0.00443
0.5317000 0.96998 0.00391
0.5321000 0.96694 0.00389
0.5325000 0.96664 0.00442
0.5330000 0.97766 0.00385
0.5334000 0.98827 0.00407
0.5338000 0.98797 0.00441
0.5342000 0.98645 0.00401
0.5346000 0.99121 0.00411
0.5350000 0.99596 0.00407
0.5354000 0.98939 0.00401
0.5358000 0.98160 0.00436
0.5362000 0.97968 0.00367
0.5366000 0.98605 0.00427
0.5370000 0.99687 0.00416
0.5374000 0.99019 0.00409
0.5378000 0.98089 0.00401
0.5383000 0.98595 0.00444
0.5387000 1.00404 0.00402
0.5391000 1.00556 0.00453
0.5395000 1.00071 0.00433
0.5399000 0.97928 0.00416
0.5403000 0.97786 0.00397
0.5407000 0.98393 0.00415
0.5411000 0.98605 0.00436
0.5415000 1.00859 0.00424
0.5419000 1.00364 0.00397
0.5423000 0.99434 0.00438
0.5427000 0.99282 0.00413
0.5432000 0.99626 0.00371
0.5436000 1.00182 0.00402
0.5440000 0.99838 0.00373
0.5444000 0.99373 0.00443
0.5448000 0.99737 0.00435
0.5452000 1.00768 0.00357
0.5456000 1.01163 0.00432
0.5460000 1.00839 0.00398
0.5464000 1.01203 0.00395
0.5468000 1.00728 0.00405
0.5472000 1.00505 0.00413
0.5476000 1.02416 0.00456
0.5480000 1.01506 0.00445
0.5485000 0.99515 0.00397
0.5489000 1.00273 0.00368
0.5493000 1.01061 0.00419
0.5497000 1.01061 0.00446
0.5501000 1.00000 0.00450
0.5505000 1.00698 0.00423
0.5509000 1.02820 0.00437
0.5513000 1.01719 0.00384
0.5517000 1.00728 0.00398
0.5521000 1.00516 0.00398
0.5525000 1.00970 0.00391
0.5529000 1.02305 0.00414
0.5534000 1.01567 0.00429
0.5538000 1.00940 0.00407
0.5542000 1.01577 0.00416
0.5546000 1.03013 0.00401
0.5550000 1.02659 0.00385
0.5554000 1.01274 0.00383
0.5558000 1.02285 0.00450
0.5562000 1.02709 0.00400
0.5566000 1.02042 0.00440
0.5570000 1.01901 0.00585
0.5574000 1.02800 0.00637
0.5578000 1.02871 0.00603
0.5582000 1.02335 0.00585
0.5591000 1.01810 0.00406
0.5595000 1.01274 0.00393
0.5599000 1.02093 0.00416
0.5603000 1.03366 0.00436
0.5607000 1.03528 0.00389
0.5611000 1.02992 0.00420
0.5615000 1.03649 0.00428
0.5619000 1.03366 0.00399
0.5623000 1.02275 0.00403
0.5627000 1.03144 0.00423
0.5631000 1.03366 0.00402
0.5636000 1.04145 0.00410
0.5640000 1.04044 0.00366
0.5644000 1.01921 0.00419
0.5648000 1.02790 0.00389
0.5652000 1.03245 0.00434
0.5656000 1.02740 0.00419
0.5660000 1.04205 0.00340
0.5664000 1.05641 0.00454
0.5668000 1.05560 0.00404
0.5672000 1.05691 0.00392
0.5676000 1.04145 0.00375
0.5680000 1.03579 0.00432
0.5685000 1.04165 0.00397
0.5689000 1.02841 0.00369
0.5693000 1.03083 0.00425
0.5697000 1.02932 0.00378
0.5701000 1.02800 0.00412
0.5705000 1.03882 0.00416
0.5709000 1.04590 0.00415
0.5713000 1.05894 0.00390
0.5717000 1.05914 0.00383
0.5721000 1.05439 0.00409
0.5725000 1.06500 0.00397
0.5729000 1.06611 0.00409
0.5734000 1.04539 0.00406
0.5738000 1.03427 0.00382
0.5742000 1.04529 0.00394
0.5746000 1.05287 0.00410
0.5750000 1.05358 0.00386
0.5754000 1.05954 0.00426
0.5758000 1.06177 0.00428
0.5762000 1.05105 0.00369
0.5766000 1.05044 0.00378
0.5770000 1.04984 0.00414
0.5774000 1.05226 0.00382
0.5778000 1.06894 0.00402
0.5783000 1.05995 0.00409
0.5787000 1.06349 0.00401
0.5791000 1.08047 0.00367
0.5795000 1.06409 0.00381
0.5799000 1.05055 0.00367
0.5803000 1.05237 0.00376
0.5807000 1.04711 0.00379
0.5811000 1.04842 0.00379
0.5815000 1.06349 0.00409
0.5819000 1.07218 0.00407
0.5823000 1.06278 0.00369
0.5828000 1.05954 0.00391
0.5832000 1.06611 0.00393
0.5836000 1.06803 0.00415
0.5840000 1.06632 0.00417
0.5844000 1.06510 0.00427
0.5848000 1.06965 0.00363
0.5852000 1.06773 0.00370
0.5856000 1.07319 0.00408
0.5860000 1.07036 0.00395
0.5864000 1.07936 0.00420
0.5868000 1.08724 0.00366
0.5872000 1.08482 0.00404
0.5877000 1.08714 0.00367
0.5881000 1.06945 0.00441
0.5885000 1.04842 0.00586
0.5889000 1.04873 0.00652
0.5893000 1.07380 0.00606
0.5897000 1.08118 0.00549
0.5901000 1.08451 0.00437
0.5905000 1.09958 0.00401
0.5909000 1.09563 0.00415
0.5913000 1.07723 0.00415
0.5917000 1.08421 0.00407
0.5922000 1.08583 0.00397
0.5926000 1.07986 0.00397
0.5930000 1.08856 0.00403
0.5934000 1.07764 0.00363
0.5938000 1.07825 0.00397
0.5942000 1.08906 0.00426
0.5946000 1.08188 0.00409
0.5950000 1.08017 0.00401
0.5954000 1.07380 0.00427
0.5958000 1.06450 0.00392
0.5962000 1.07713 0.00358
0.5967000 1.09199 0.00381
0.5971000 1.08249 0.00381
0.5975000 1.07319 0.00389
0.5979000 1.07471 0.00406
0.5983000 1.07248 0.00430
0.5987000 1.07804 0.00345
0.5991000 1.10079 0.00393
0.5995000 1.09674 0.00369
0.5999000 1.09159 0.00398
0.6003000 1.09947 0.00408
0.6007000 1.08694 0.00449
0.6011000 1.08057 0.00388
0.6016000 1.08381 0.00419
0.6020000 1.07380 0.00411
0.6024000 1.07946 0.00369
0.6028000 1.10119 0.00376
0.6032000 1.09634 0.00395
0.6036000 1.09533 0.00379
0.6040000 1.10453 0.00470
0.6044000 1.10332 0.00397
0.6048000 1.09331 0.00386
0.6052000 1.09887 0.00395
0.6056000 1.10503 0.00399
0.6061000 1.11353 0.00355
0.6065000 1.12980 0.00372
0.6069000 1.11777 0.00405
0.6073000 1.10180 0.00378
0.6077000 1.10291 0.00387
0.6081000 1.09472 0.00393
0.6085000 1.10352 0.00393
0.6089000 1.10635 0.00389
0.6093000 1.08775 0.00421
0.6097000 1.09968 0.00407
0.6101000 1.11464 0.00382
0.6106000 1.11868 0.00410
0.6110000 1.10524 0.00394
0.6114000 1.09674 0.00391
0.6118000 1.10220 0.00393
0.6122000 1.10089 0.00436
0.6126000 1.09361 0.00404
0.6130000 1.09412 0.00393
0.6134000 1.10918 0.00395
0.6138000 1.11878 0.00389
0.6142000 1.10150 0.00391
0.6146000 1.09856 0.00417
0.6151000 1.10150 0.00408
0.6155000 1.09412 0.00433
0.6159000 1.10503 0.00439
0.6163000 1.11049 0.00455
0.6167000 1.10888 0.00412
0.6171000 1.10847 0.00397
0.6175000 1.10867 0.00413
0.6179000 1.10271 0.00389
0.6183000 1.08350 0.00406
0.6187000 1.09209 0.00368
0.6192000 1.12657 0.00375
0.6196000 1.12343 0.00444
0.6200000 1.12727 0.00361
0.6204000 1.12505 0.00410
0.6208000 1.10352 0.00422
0.6212000 1.10877 0.00379
0.6216000 1.11373 0.00406
0.6220000 1.11939 0.00442
0.6224000 1.12556 0.00419
0.6228000 1.11706 0.00443
0.6232000 1.11747 0.00429
0.6237000 1.12232 0.00465
0.6241000 1.12889 0.00447
0.6245000 1.12748 0.00413
0.6249000 1.12353 0.00424
0.6253000 1.12404 0.00400
0.6257000 1.12141 0.00447
0.6261000 1.12717 0.00413
0.6265000 1.12394 0.00420
0.6269000 1.12525 0.00376
0.6273000 1.12788 0.00439
0.6277000 1.13101 0.00447
0.6282000 1.13354 0.00459
0.6286000 1.12677 0.00448
0.6290000 1.12839 0.00412
0.6294000 1.14193 0.00519
0.6298000 1.14941 0.00554
0.6302000 1.14274 0.00594
0.6306000 1.12970 0.00483
0.6310000 1.13051 0.00426
0.6314000 1.14527 0.00410
0.6318000 1.13455 0.00415
0.6323000 1.11474 0.00380
0.6327000 1.10999 0.00428
0.6331000 1.11433 0.00382
0.6335000 1.11696 0.00414
0.6339000 1.10867 0.00416
0.6343000 1.12869 0.00422
0.6347000 1.15002 0.00442
0.6351000 1.13890 0.00440
0.6355000 1.14830 0.00396
0.6359000 1.16973 0.00481
0.6363000 1.15598 0.00457
0.6368000 1.14860 0.00479
0.6372000 1.15629 0.00405
0.6376000 1.14486 0.00409
0.6380000 1.13091 0.00408
0.6384000 1.13051 0.00403
0.6388000 1.13910 0.00403
0.6392000 1.13637 0.00400
0.6396000 1.14800 0.00407
0.6400000 1.16225 0.00401
0.6404000 1.14476 0.00373
0.6409000 1.13759 0.00385
0.6413000 1.14032 0.00422
0.6417000 1.13920 0.00393
0.6421000 1.15235 0.00412
0.6425000 1.16245 0.00379
0.6429000 1.15588 0.00429
0.6433000 1.14325 0.00413
0.6437000 1.14052 0.00354
0.6441000 1.13880 0.00417
0.6445000 1.13223 0.00416
0.6450000 1.14780 0.00422
0.6454000 1.16872 0.00414
0.6458000 1.16296 0.00414
0.6462000 1.14850 0.00436
0.6466000 1.15032 0.00422
0.6470000 1.15750 0.00424
0.6474000 1.17630 0.00421
0.6478000 1.16397 0.00412
0.6482000 1.13627 0.00416
0.6486000 1.14517 0.00375
0.6491000 1.16852 0.00429
0.6495000 1.17843 0.00424
0.6499000 1.18004 0.00463
0.6503000 1.17539 0.00442
0.6507000 1.16397 0.00404
0.6511000 1.16630 0.00470
0.6515000 1.17924 0.00390
0.6519000 1.17701 0.00376
0.6523000 1.16266 0.00419
0.6527000 1.15801 0.00434
0.6532000 1.16104 0.00424
0.6536000 1.16407 0.00415
0.6540000 1.16559 0.00449
0.6544000 1.18500 0.00444
0.6548000 1.19450 0.00454
0.6552000 1.17742 0.00516
0.6556000 1.16559 0.00518
0.6560000 1.19844 0.00501
0.6564000 1.19976 0.00475
0.6568000 1.20097 0.00471
0.6573000 1.15305 0.00444
0.6577000 1.15214 0.00436
0.6581000 1.16761 0.00464
0.6585000 1.16983 0.00406
0.6589000 1.17256 0.00389
0.6593000 1.17560 0.00403
0.6597000 1.18914 0.00432
0.6601000 1.18662 0.00432
0.6605000 1.18257 0.00396
0.6609000 1.17681 0.00396
0.6614000 1.16812 0.00396
0.6618000 1.18075 0.00396
0.6622000 1.17822 0.00396
0.6626000 1.16175 0.00396
0.6630000 1.16448 0.00408
0.6634000 1.18237 0.00445
0.6638000 1.19410 0.00396
0.6642000 1.19612 0.00429
0.6646000 1.18217 0.00422
0.6650000 1.17186 0.00404
0.6655000 1.17580 0.00371
0.6659000 1.17620 0.00405
0.6663000 1.17641 0.00374
0.6667000 1.16347 0.00417
0.6671000 1.15376 0.00426
0.6675000 1.18075 0.00415
0.6679000 1.18318 0.00410
0.6683000 1.16630 0.00389
0.6687000 1.16801 0.00433
0.6691000 1.15689 0.00406
0.6696000 1.15770 0.00429
0.6700000 1.18288 0.00410
0.6704000 1.20208 0.00452
0.6708000 1.18672 0.00387
0.6712000 1.16791 0.00369
0.6716000 1.18186 0.00401
0.6720000 1.18985 0.00409
0.6724000 1.18833 0.00402
0.6728000 1.19056 0.00407
0.6732000 1.18560 0.00375
0.6737000 1.18884 0.00403
0.6741000 1.18934 0.00410
0.6745000 1.18591 0.00473
0.6749000 1.18126 0.00423
0.6753000 1.17802 0.00388
0.6757000 1.18631 0.00394
0.6761000 1.19268 0.00444
0.6765000 1.18945 0.00402
0.6769000 1.18399 0.00383
0.6774000 1.17903 0.00402
0.6778000 1.15871 0.00376
0.6782000 1.17539 0.00417
0.6786000 1.20481 0.00425
0.6790000 1.20228 0.00403
0.6794000 1.19036 0.00390
0.6798000 1.19116 0.00433
0.6802000 1.20309 0.00421
0.6806000 1.19430 0.00404
0.6810000 1.18469 0.00403
0.6815000 1.18126 0.00424
0.6819000 1.18753 0.00446
0.6823000 1.19541 0.00471
0.6827000 1.18692 0.00484
0.6831000 1.19046 0.00488
0.6835000 1.21684 0.00485
0.6839000 1.22099 0.00433
0.6843000 1.19915 0.00413
0.6847000 1.18985 0.00426
0.6852000 1.19703 0.00426
0.6856000 1.18186 0.00507
0.6860000 1.15730 0.00493
0.6864000 1.17266 0.00583
0.6868000 1.20764 0.00575
0.6872000 1.21785 0.00456
0.6876000 1.21462 0.00465
0.6880000 1.20431 0.00466
0.6884000 1.20562 0.00436
0.6888000 1.21027 0.00475
0.6893000 1.21795 0.00454
0.6897000 1.21239 0.00482
0.6901000 1.20228 0.00490
0.6905000 1.19976 0.00475
0.6909000 1.19531 0.00482
0.6913000 1.20148 0.00474
0.6917000 1.20997 0.00455
0.6921000 1.20875 0.00489
0.6925000 1.19430 0.00519
0.6930000 1.20683 0.00467
0.6934000 1.23534 0.00481
0.6938000 1.21836 0.00455
0.6942000 1.21987 0.00479
0.6946000 1.22988 0.00432
0.6950000 1.20562 0.00471
0.6954000 1.20239 0.00423
0.6958000 1.20734 0.00438
0.6962000 1.20906 0.00457
0.6967000 1.21533 0.00450
0.6971000 1.20491 0.00451
0.6975000 1.19885 0.00523
0.6979000 1.22877 0.00457
0.6983000 1.23484 0.00430
0.6987000 1.22857 0.00449
0.6991000 1.22473 0.00463
0.6995000 1.21209 0.00468
0.6999000 1.22038 0.00471
0.7003000 1.22281 0.00485
0.7008000 1.21472 0.00482
0.7012000 1.23099 0.00434
0.7016000 1.23089 0.00509
0.7020000 1.22645 0.00464
0.7024000 1.23130 0.00478
0.7028000 1.22058 0.00469
0.7032000 1.21209 0.00465
0.7036000 1.22281 0.00480
0.7040000 1.22503 0.00444
0.7045000 1.21472 0.00423
0.7049000 1.22968 0.00496
0.7053000 1.23524 0.00475
0.7057000 1.22766 0.00432
0.7061000 1.22998 0.00474
0.7065000 1.24757 0.00467
0.7069000 1.24747 0.00441
0.7073000 1.22341 0.00482
0.7077000 1.21270 0.00477
0.7082000 1.22058 0.00442
0.7086000 1.23140 0.00461
0.7090000 1.24040 0.00437
0.7094000 1.23979 0.00470
0.7098000 1.23211 0.00450
0.7102000 1.22119 0.00472
0.7106000 1.22463 0.00471
0.7110000 1.22736 0.00473
0.7114000 1.23019 0.00483
0.7119000 1.23504 0.00462
0.7123000 1.23221 0.00435
0.7127000 1.22918 0.00448
0.7131000 1.22837 0.00481
0.7135000 1.23261 0.00493
0.7139000 1.22806 0.00481
0.7143000 1.23059 0.00488
0.7147000 1.21836 0.00458
0.7151000 1.21462 0.00438
0.7156000 1.23918 0.00472
0.7160000 1.24616 0.00462
0.7164000 1.22907 0.00483
0.7168000 1.21866 0.00504
0.7172000 1.23949 0.00456
0.7176000 1.23474 0.00519
0.7180000 1.20592 0.00515
0.7184000 1.21826 0.00525
0.7188000 1.23736 0.00472
0.7193000 1.25576 0.00563
0.7197000 1.26203 0.00459
0.7201000 1.24970 0.00498
0.7205000 1.23736 0.00523
0.7209000 1.23443 0.00499
0.7213000 1.25859 0.00518
0.7217000 1.25859 0.00488
0.7221000 1.24030 0.00479
0.7225000 1.23463 0.00513
0.7230000 1.24545 0.00509
0.7234000 1.25404 0.00540
0.7238000 1.24869 0.00667
0.7242000 1.25819 0.00720
0.7246000 1.23858 0.00644
0.7250000 1.23403 0.00588
0.7254000 1.24656 0.00547
0.7258000 1.22806 0.00471
0.7262000 1.24060 0.00536
0.7267000 1.25960 0.00524
0.7271000 1.25030 0.00654
0.7275000 1.25516 0.00676
0.7279000 1.26425 0.00664
0.7283000 1.24242 0.00593
0.7287000 1.24818 0.00614
0.7291000 1.25323 0.00580
0.7295000 1.23514 0.00543
0.7299000 1.24697 0.00496
0.7304000 1.25445 0.00503
0.7308000 1.25040 0.00569
0.7312000 1.23190 0.00608
0.7316000 1.23676 0.00586
0.7320000 1.22948 0.00579
0.7324000 1.23888 0.00542
0.7328000 1.25414 0.00551
0.7332000 1.24424 0.00590
0.7337000 1.23635 0.00642
0.7341000 1.22564 0.00587
0.7345000 1.23726 0.00598
0.7349000 1.24030 0.00503
0.7353000 1.24181 0.00559
0.7357000 1.26092 0.00560
0.7361000 1.24808 0.00619
0.7365000 1.22624 0.00602
0.7369000 1.23352 0.00554
0.7374000 1.23858 0.00608
0.7378000 1.22715 0.00481
0.7382000 1.22412 0.00485
0.7386000 1.24121 0.00552
0.7390000 1.24141 0.00520
0.7394000 1.24636 0.00597
0.7398000 1.25667 0.00659
0.7402000 1.24929 0.00559
0.7406000 1.23504 0.00578
0.7411000 1.24848 0.00487
0.7415000 1.25910 0.00484
0.7419000 1.23949 0.00462
0.7423000 1.22806 0.00522
0.7427000 1.24272 0.00527
0.7431000 1.24292 0.00489
0.7435000 1.23817 0.00573
0.7439000 1.25698 0.00513
0.7444000 1.26031 0.00532
0.7448000 1.26870 0.00465
0.7452000 1.25131 0.00497
0.7456000 1.24747 0.00497
0.7460000 1.26870 0.00521
0.7464000 1.25313 0.00522
0.7468000 1.24323 0.00563
0.7472000 1.25051 0.00532
0.7476000 1.25991 0.00604
0.7481000 1.25233 0.00527
0.7485000 1.24515 0.00535
0.7489000 1.25121 0.00541
0.7493000 1.24747 0.00521
0.7497000 1.25283 0.00513
0.7501000 1.25829 0.00546
0.7505000 1.25687 0.00508
0.7509000 1.25485 0.00481
0.7514000 1.24515 0.00519
0.7518000 1.24919 0.00577
0.7522000 1.24666 0.00562
0.7526000 1.25020 0.00590
0.7530000 1.24677 0.00575
0.7534000 1.24808 0.00522
0.7538000 1.25981 0.00509
0.7542000 1.25829 0.00545
0.7546000 1.25445 0.00558
0.7551000 1.23342 0.00523
0.7555000 1.23807 0.00582
0.7559000 1.24869 0.00508
0.7563000 1.25222 0.00575
0.7567000 1.25404 0.00600
0.7571000 1.25607 0.00605
0.7575000 1.25809 0.00594
0.7579000 1.24262 0.00565
0.7584000 1.22796 0.00516
0.7588000 1.22513 0.00638
0.7592000 1.21138 0.00745
0.7596000 1.23848 0.01022
0.7600000 1.26557 0.00996
0.7604000 1.29913 0.00970
0.7608000 1.27315 0.00943
0.7612000 1.28579 0.00821
0.7617000 1.26860 0.00671
0.7621000 1.25475 0.00830
0.7625000 1.27396 0.00873
0.7629000 1.27548 0.00834
0.7633000 1.27750 0.00797
0.7637000 1.26193 0.00720
0.7641000 1.26708 0.00729
0.7645000 1.27507 0.00683
0.7649000 1.26941 0.00701
0.7654000 1.24616 0.00655
0.7658000 1.24929 0.00679
0.7662000 1.25445 0.00626
0.7666000 1.26506 0.00605
0.7670000 1.29104 0.00565
0.7674000 1.27750 0.00538
0.7678000 1.25465 0.00516
0.7682000 1.25647 0.00537
0.7687000 1.26415 0.00565
0.7691000 1.25768 0.00568
0.7695000 1.24596 0.00554
0.7699000 1.23049 0.00580
0.7703000 1.24161 0.00561
0.7707000 1.26860 0.00758
0.7711000 1.26385 0.00828
0.7715000 1.24313 0.00807
0.7720000 1.24009 0.00750
0.7724000 1.26759 0.00694
0.7728000 1.27103 0.00646
0.7732000 1.25960 0.00589
0.7736000 1.26617 0.00552
0.7740000 1.27699 0.00565
0.7744000 1.29428 0.00821
0.7748000 1.28215 0.00846
0.7753000 1.26375 0.00877
0.7757000 1.26779 0.00689
0.7761000 1.27598 0.00678
0.7765000 1.27638 0.00645
0.7769000 1.28932 0.00559
0.7773000 1.29883 0.00650
0.7777000 1.27790 0.00702
0.7781000 1.26840 0.00658
0.7785000 1.27891 0.00671
0.7790000 1.26739 0.00757
0.7794000 1.24616 0.00773
0.7798000 1.24525 0.00695
0.7802000 1.26142 0.00681
0.7806000 1.26456 0.00655
0.7810000 1.26102 0.00690
0.7814000 1.25607 0.00724
0.7818000 1.25152 0.00840
