Asteroid designations ( Number, Name, Temporary designation): -, -, K02V94Y
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 12 - 30 - 06:21
Observation was made by : O. Vaduvescu, F. Stevance, C. Fa E-mail; ovidiu.vaduvescu@gmail.com
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2002vy94vshd100044.txt
Wavelength[um]	Reflectance	sigma(optional)
0.7446000 1.06211 0.02050
0.7462000 1.09567 0.02418
0.7479000 1.05802 0.02522
0.7495000 1.10316 0.02071
0.7511000 1.10985 0.02596
0.7528000 1.09277 0.02649
0.7544000 1.03006 0.02109
0.7561000 1.06800 0.02496
0.7577000 1.09337 0.02360
0.7602000 1.06501 0.03483
0.7627000 1.14739 0.04089
0.7643000 1.13162 0.03335
0.7660000 1.04863 0.02841
0.7676000 1.05193 0.03202
0.7693000 1.08638 0.03562
0.7710000 1.06411 0.03923
0.7730000 1.10435 0.02752
0.7746000 1.13631 0.04162
0.7763000 1.03745 0.03145
0.7779000 1.08308 0.03264
0.7796000 1.14360 0.03524
0.7812000 1.05422 0.03880
0.7833000 1.08448 0.04237
0.7849000 1.12273 0.04593
0.7866000 1.10296 0.04000
0.7882000 1.01188 0.03774
0.7899000 1.04054 0.03478
0.7915000 1.04414 0.05013
0.7932000 1.09547 0.03366
0.7948000 1.09876 0.03409
0.7965000 1.16127 0.04161
0.7981000 1.07330 0.04011
0.7998000 1.03625 0.03935
0.8014000 1.07559 0.03950
0.8031000 1.06481 0.03490
0.8047000 1.07769 0.03131
0.8064000 1.06980 0.03314
0.8081000 1.07889 0.03302
0.8097000 1.13182 0.03291
0.8114000 1.13072 0.03279
0.8130000 1.08149 0.03267
0.8147000 1.09786 0.03216
0.8163000 1.09906 0.03180
0.8180000 1.14929 0.03711
0.8196000 1.09607 0.03416
0.8213000 1.04484 0.03132
0.8229000 1.10635 0.03495
0.8246000 1.10236 0.03222
0.8262000 1.14929 0.03098
0.8281000 1.16796 0.05835
0.8299000 1.00250 0.05572
0.8316000 1.12542 0.03757
0.8333000 1.09027 0.05418
0.8353000 1.04544 0.05875
0.8370000 1.16717 0.04079
0.8386000 1.12293 0.05065
0.8403000 1.05103 0.05716
0.8423000 1.09177 0.06169
0.8440000 1.09786 0.05171
0.8457000 1.10365 0.05386
0.8473000 1.04494 0.04278
0.8490000 1.14150 0.04636
0.8509000 1.06541 0.04209
0.8527000 1.06391 0.03331
0.8543000 1.15818 0.04771
0.8560000 1.07889 0.03493
0.8577000 1.07609 0.03444
0.8593000 1.03186 0.03702
0.8610000 1.11734 0.04029
0.8626000 1.14959 0.05253
0.8643000 1.00300 0.04851
0.8659000 1.07350 0.05972
0.8676000 1.13631 0.04467
0.8692000 1.16757 0.03479
0.8709000 1.09497 0.03566
0.8726000 1.19652 0.03418
0.8742000 1.15828 0.03589
0.8759000 1.16796 0.03974
0.8775000 1.07969 0.04360
0.8792000 1.16547 0.04745
0.8808000 1.11394 0.03729
0.8827000 1.14330 0.04527
0.8848000 1.17186 0.05325
0.8866000 1.13731 0.05867
0.8883000 1.14130 0.07853
0.8900000 1.21440 0.05954
0.8919000 1.07989 0.08136
0.8937000 1.17356 0.05369
0.8953000 1.08977 0.07718
0.8970000 1.04703 0.05707
0.8987000 1.13871 0.06655
