Asteroid designations ( Number, Name, Temporary designation): 333578, -,  K06KA3M
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 08 - 21 - 01:35
Observation was made by : O. Vaduvescu; M. Popescu E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 333578vshd239928.txt
Wavelength[um]	Reflectance	sigma(optional)
0.6309000 1.11222 0.01732
0.6325000 1.07701 0.01534
0.6341000 1.08070 0.01590
0.6358000 1.12798 0.01588
0.6374000 1.07571 0.01537
0.6391000 1.08788 0.01519
0.6407000 1.07830 0.01626
0.6423000 1.13626 0.01542
0.6440000 1.11820 0.01517
0.6456000 1.07022 0.01560
0.6472000 1.08150 0.01648
0.6489000 1.12868 0.01672
0.6505000 1.11222 0.01609
0.6522000 1.13506 0.01652
0.6538000 1.10254 0.01701
0.6554000 1.05047 0.02008
0.6571000 1.08090 0.01689
0.6587000 1.11212 0.01662
0.6604000 1.15022 0.01585
0.6620000 1.08858 0.01634
0.6637000 1.11860 0.01517
0.6653000 1.08190 0.01552
0.6669000 1.12858 0.01522
0.6686000 1.12160 0.01602
0.6702000 1.08479 0.01573
0.6719000 1.08958 0.01684
0.6735000 1.14773 0.01546
0.6751000 1.13097 0.01607
0.6768000 1.15102 0.01590
0.6784000 1.13117 0.01605
0.6801000 1.10065 0.01654
0.6817000 1.10364 0.01624
0.6833000 1.10983 0.01874
0.6850000 1.10244 0.01616
0.6866000 1.10394 0.02112
0.6883000 1.11711 0.01740
0.6899000 1.12190 0.01792
0.6916000 1.10743 0.01860
0.6932000 1.12379 0.01814
0.6948000 1.12130 0.01908
0.6965000 1.11102 0.01817
0.6981000 1.12309 0.01869
0.6998000 1.13945 0.01869
0.7014000 1.15322 0.01778
0.7031000 1.13317 0.01764
0.7047000 1.10983 0.01720
0.7063000 1.12289 0.01747
0.7080000 1.13636 0.01689
0.7096000 1.16938 0.01856
0.7113000 1.11411 0.01763
0.7129000 1.13456 0.01820
0.7146000 1.11571 0.01829
0.7162000 1.08968 0.01869
0.7178000 1.07960 0.02141
0.7195000 1.16898 0.02135
0.7211000 1.09766 0.01874
0.7228000 1.09706 0.02186
0.7244000 1.10713 0.02655
0.7261000 1.13436 0.02192
0.7277000 1.12419 0.02560
0.7294000 1.18424 0.02413
0.7310000 1.16359 0.02400
0.7326000 1.11970 0.02217
0.7343000 1.14195 0.02431
0.7359000 1.15521 0.02154
0.7376000 1.11012 0.02125
0.7392000 1.14175 0.02225
0.7409000 1.08708 0.02102
0.7425000 1.12758 0.01953
0.7442000 1.15172 0.02128
0.7458000 1.08399 0.02010
0.7475000 1.09865 0.02210
0.7491000 1.07352 0.02151
0.7508000 1.12409 0.02127
0.7524000 1.05905 0.02521
0.7540000 1.07292 0.02018
0.7557000 1.11980 0.02165
0.7573000 1.11751 0.02312
0.7590000 1.03910 0.03182
0.7608000 1.16708 0.04404
0.7627000 1.07122 0.03656
0.7643000 1.18384 0.02971
0.7660000 1.11701 0.02685
0.7676000 1.08658 0.02272
0.7693000 1.13037 0.02185
0.7709000 1.11761 0.03099
0.7726000 1.10693 0.02663
0.7742000 1.15102 0.02819
0.7759000 1.13017 0.02831
0.7775000 1.12160 0.02568
0.7792000 1.09935 0.03112
0.7808000 1.09297 0.02667
0.7825000 1.12509 0.02874
0.7841000 1.08678 0.02749
0.7858000 1.08698 0.03286
0.7874000 1.01486 0.03064
0.7891000 1.06065 0.03026
0.7907000 1.09875 0.03276
0.7923000 1.05656 0.03320
0.7940000 1.06314 0.03026
0.7956000 0.96898 0.03198
0.7973000 1.05247 0.03146
0.7989000 1.03481 0.03158
0.8006000 1.08200 0.02887
0.8022000 1.07910 0.02910
0.8039000 1.05297 0.02933
0.8055000 1.13616 0.02955
0.8072000 1.10424 0.02902
0.8088000 1.10224 0.02742
0.8105000 1.03860 0.02928
0.8121000 1.04768 0.02943
0.8138000 1.04369 0.03383
0.8154000 0.97297 0.03274
0.8171000 1.08269 0.03258
0.8187000 1.09855 0.03535
0.8204000 1.02983 0.03314
0.8220000 1.08808 0.03667
0.8237000 1.08618 0.03246
0.8253000 1.05297 0.03221
0.8270000 0.99481 0.03499
0.8286000 1.04998 0.04505
0.8303000 1.03182 0.04250
0.8320000 1.08519 0.03458
0.8336000 1.05576 0.04317
0.8353000 1.09855 0.04364
0.8369000 0.99920 0.03646
0.8386000 1.06663 0.03965
0.8402000 1.07820 0.04299
0.8419000 1.00818 0.04161
0.8435000 0.99621 0.04313
0.8452000 1.00728 0.03889
0.8468000 1.02264 0.04132
0.8485000 1.02863 0.03570
0.8501000 1.01616 0.04111
0.8518000 0.96988 0.03437
0.8534000 1.01277 0.03911
0.8551000 0.97636 0.03856
0.8567000 1.01397 0.03339
0.8584000 1.05486 0.03554
0.8600000 1.06234 0.03447
0.8617000 0.95262 0.03916
0.8633000 1.01406 0.04059
0.8650000 0.98414 0.05002
0.8667000 1.02424 0.05201
0.8683000 1.04928 0.04095
0.8700000 1.04209 0.03683
0.8716000 1.00010 0.03479
0.8733000 1.02085 0.03456
0.8749000 1.03880 0.04195
0.8766000 1.01377 0.05807
0.8782000 0.98763 0.05035
0.8799000 0.99401 0.03914
0.8815000 0.95192 0.04557
0.8832000 1.06873 0.06089
0.8848000 1.01347 0.04395
0.8865000 1.02105 0.04464
0.8882000 1.02125 0.05211
0.8898000 1.03202 0.05004
0.8915000 0.92090 0.05961
0.8931000 0.94274 0.04788
0.8948000 0.88209 0.05734
0.8964000 0.97117 0.05578
0.8981000 0.87212 0.04848
