Asteroid designations ( Number, Name, Temporary designation): -, -, 
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 02 - 07 - 01:20
Observation was made by : M. Popescu, F. Lopez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 416071vshd72911.txt
Wavelength[um]	Reflectance	sigma(optional)
0.6239000 1.06667 0.02406
0.6255000 1.05897 0.02680
0.6272000 1.07636 0.02491
0.6288000 1.01789 0.03249
0.6304000 1.04018 0.04210
0.6321000 1.04788 0.02467
0.6337000 1.07256 0.02718
0.6354000 1.03508 0.03071
0.6370000 1.04768 0.03088
0.6386000 1.10405 0.02383
0.6403000 1.05777 0.02560
0.6419000 1.06077 0.02478
0.6436000 1.03728 0.02457
0.6452000 1.11094 0.02451
0.6468000 1.08646 0.02684
0.6485000 1.11184 0.02729
0.6501000 1.06707 0.02815
0.6518000 1.10915 0.02579
0.6534000 1.12444 0.02729
0.6550000 1.15372 0.03060
0.6567000 1.10325 0.03068
0.6583000 1.13963 0.02445
0.6600000 1.13343 0.02782
0.6616000 1.09545 0.02609
0.6632000 1.11574 0.02611
0.6649000 1.04688 0.02603
0.6665000 1.08106 0.02564
0.6682000 1.04278 0.02531
0.6698000 1.08536 0.02626
0.6714000 1.09025 0.02715
0.6731000 1.02969 0.02683
0.6747000 1.14113 0.02381
0.6764000 1.10785 0.02619
0.6780000 1.10635 0.02536
0.6797000 1.07986 0.02588
0.6813000 1.12294 0.02366
0.6829000 1.02549 0.02487
0.6846000 1.07746 0.02367
0.6862000 1.13733 0.02888
0.6879000 1.09515 0.02827
0.6895000 1.07266 0.03039
0.6911000 1.13693 0.02362
0.6928000 1.11924 0.02679
0.6944000 1.12244 0.02863
0.6961000 1.10445 0.02665
0.6977000 1.09395 0.02850
0.6994000 1.08576 0.02620
0.7010000 1.06317 0.02385
0.7026000 1.06967 0.02644
0.7043000 1.12354 0.02524
0.7059000 1.10025 0.02736
0.7076000 1.13383 0.02591
0.7092000 1.06737 0.02476
0.7109000 1.14233 0.02532
0.7125000 1.09515 0.02549
0.7141000 1.07806 0.02751
0.7158000 1.10785 0.02598
0.7174000 1.11974 0.02823
0.7191000 1.09435 0.02456
0.7207000 1.08466 0.02547
0.7224000 1.08916 0.02568
0.7240000 1.10055 0.02830
0.7257000 1.11924 0.02878
0.7273000 1.06707 0.03150
0.7289000 1.06907 0.02757
0.7306000 1.08036 0.02840
0.7322000 1.15452 0.02865
0.7339000 1.09775 0.02623
0.7355000 1.06107 0.03027
0.7372000 1.05967 0.02834
0.7388000 1.09525 0.02814
0.7405000 1.06867 0.02968
0.7421000 1.16702 0.02716
0.7438000 1.08306 0.02762
0.7454000 1.09045 0.02473
0.7470000 1.12884 0.02462
0.7487000 1.12784 0.02741
0.7503000 1.11564 0.02410
0.7520000 1.07366 0.02975
0.7536000 1.11664 0.03030
0.7553000 1.04098 0.03022
0.7569000 1.09455 0.03292
0.7586000 1.21619 0.03281
0.7610000 1.08186 0.05402
0.7627000 1.02909 0.04454
0.7643000 1.01189 0.03335
0.7660000 1.03648 0.03101
0.7676000 1.00390 0.02889
0.7693000 1.03168 0.03034
0.7709000 1.00650 0.03497
0.7726000 0.99860 0.03344
0.7742000 1.09325 0.03228
0.7759000 1.08616 0.03217
0.7775000 1.11014 0.03737
0.7792000 1.15972 0.03602
0.7808000 0.99840 0.03142
0.7825000 1.08276 0.03275
0.7841000 1.00850 0.02891
0.7858000 1.07576 0.03519
0.7874000 1.14163 0.03452
0.7891000 0.98701 0.03489
0.7907000 0.96582 0.03403
0.7923000 1.00400 0.04120
0.7940000 1.02469 0.03439
0.7956000 1.06617 0.03192
0.7973000 1.07266 0.03084
0.7989000 0.96272 0.03645
0.8006000 1.04338 0.03472
0.8022000 1.08536 0.03459
0.8039000 0.98481 0.03159
0.8055000 1.03288 0.03386
0.8072000 0.95172 0.03518
0.8088000 0.93273 0.03129
0.8105000 0.98531 0.03310
0.8121000 1.00900 0.03245
0.8138000 0.96262 0.03310
0.8154000 1.00110 0.03780
0.8171000 1.02419 0.03440
0.8187000 1.01559 0.03753
0.8204000 1.01419 0.03374
0.8220000 1.03588 0.03383
0.8237000 0.99430 0.03363
0.8253000 1.05877 0.03581
0.8270000 1.04968 0.03595
0.8286000 0.86877 0.04142
0.8303000 1.02349 0.04435
0.8320000 0.96492 0.03584
0.8336000 0.95442 0.04411
0.8353000 0.99330 0.04608
0.8369000 0.92354 0.03994
0.8386000 0.99400 0.03812
0.8402000 0.92894 0.03807
0.8419000 0.94583 0.04443
0.8435000 0.89805 0.04627
0.8452000 1.01969 0.04222
0.8468000 0.94473 0.04070
0.8485000 0.92454 0.03267
0.8501000 0.90935 0.03804
0.8518000 0.89505 0.03753
0.8534000 0.91204 0.04021
0.8551000 0.84758 0.03695
0.8567000 0.82789 0.03403
0.8584000 0.90735 0.03626
0.8600000 0.79520 0.03563
0.8617000 0.87106 0.03904
0.8633000 0.82969 0.04737
0.8650000 0.98831 0.04362
0.8667000 0.92884 0.05441
0.8683000 0.89725 0.04630
0.8700000 0.91334 0.03818
0.8716000 0.79630 0.03007
0.8733000 0.87726 0.02195
0.8749000 0.99100 0.01384
0.8766000 0.97591 0.00572
0.8782000 0.81059 -0.00240
0.8799000 0.79530 -0.01051
0.8815000 0.84368 -0.01863
0.8832000 0.76042 -0.02674
0.8848000 0.88286 -0.03486
0.8865000 0.91924 -0.04297
0.8882000 0.82419 -0.05109
0.8898000 0.84688 -0.05920
0.8915000 0.87906 -0.06732
0.8931000 0.88566 -0.07544
0.8948000 0.84068 -0.08355
0.8964000 0.85357 -0.09167
0.8981000 0.86317 -0.09978
