Asteroid designations ( Number, Name, Temporary designation): 1154, Astronomia,  1154, 1911 RA, 1927 CB, J11R00A, J27C00B
Observation was done on (UT) (format YYYY-MM-DD-hh): 2010 - 03 - 02 - 14:48
Observation was made by : M. Birlan E-mail; Mirel.Birlan@obspm.fr
At observatory with UAI code: 568
Obsv. comments: 
The spectrum was published in the article: http://adsabs.harvard.edu/abs/2018RoAJ...28...33B
The normalization of this spectrum was made for the wavelength: 1.250 microns.
Original name of the file was: Astronomia_curat_NIR.txt
Wavelength[um]	Reflectance	sigma(optional)
0.9014650 0.91348 0.02992
0.9048860 0.94060 0.02993
0.9083240 0.96418 0.02682
0.9117810 0.94722 0.02433
0.9152550 0.93249 0.02683
0.9187480 0.94000 0.02542
0.9222570 0.98349 0.03003
0.9257850 0.93218 0.02490
0.9293290 0.94177 0.02450
0.9328910 0.96513 0.02972
0.9364700 0.95522 0.03124
0.9400650 0.95780 0.02789
0.9436780 0.93680 0.02937
0.9473070 0.96368 0.02741
0.9509520 0.95241 0.03183
0.9546130 0.95609 0.02610
0.9582910 0.96882 0.02974
0.9619840 0.96961 0.02603
0.9656930 0.96242 0.03092
0.9694170 0.96732 0.02812
0.9731570 0.96600 0.02523
0.9769120 0.96702 0.02469
0.9806820 0.96897 0.02783
0.9844660 0.98290 0.02435
0.9882650 0.96743 0.02922
0.9920790 0.95730 0.02870
0.9959070 0.96299 0.02876
0.9997480 0.95671 0.02926
1.0036000 0.95543 0.02810
1.0074700 0.94872 0.02973
1.0113600 0.94073 0.02803
1.0152500 0.93576 0.03007
1.0191600 0.96122 0.02777
1.0230800 0.95357 0.02047
1.0270200 0.94777 0.02343
1.0309600 0.96829 0.02695
1.0349200 0.97662 0.03144
1.0388900 0.94822 0.03135
1.0428800 0.96634 0.02824
1.0468700 0.96973 0.02595
1.0508800 0.96627 0.02997
1.0548900 0.97094 0.02741
1.0589200 0.96515 0.02840
1.0629600 0.96851 0.02781
1.0670100 0.97171 0.02711
1.0710700 0.97366 0.02806
1.0751400 0.95086 0.03112
1.0792200 0.97851 0.02494
1.0833000 0.95870 0.02575
1.0874000 0.96967 0.02941
1.0915100 0.97440 0.03023
1.0956300 0.93151 0.02857
1.0997500 0.95793 0.02723
1.1038900 0.97153 0.02399
1.1080300 0.97381 0.02599
1.1121800 0.97793 0.02456
1.1163400 0.95201 0.02648
1.1205100 0.99435 0.02588
1.1246800 0.99497 0.02527
1.1288600 0.96826 0.02545
1.1330500 0.97564 0.02922
1.1372500 0.98952 0.02940
1.1414500 0.97463 0.02816
1.1456600 0.96861 0.03103
1.1498800 0.98019 0.02522
1.1541000 0.99162 0.02892
1.1583300 0.96956 0.03087
1.1625600 0.98407 0.03100
1.1668000 0.98249 0.02587
1.1710400 0.99393 0.02419
1.1752900 0.98653 0.02327
1.1795500 0.97927 0.02404
1.1838100 0.99951 0.02745
1.1880700 1.00440 0.02253
1.1923400 0.97444 0.02775
1.1966100 0.98390 0.02596
1.2008900 0.99092 0.02590
1.2051700 0.99370 0.02926
1.2094500 0.98478 0.02927
1.2137400 0.98690 0.02801
1.2180300 0.97935 0.02780
1.2223300 0.99889 0.02802
1.2266200 0.99640 0.02846
1.2309200 0.99837 0.03081
1.2352200 0.99562 0.02736
1.2395300 1.01410 0.02710
1.2438300 0.99981 0.02731
1.2481400 1.00000 0.02379
1.2524500 0.98982 0.02447
1.2567600 0.99814 0.02989
1.2610700 1.00523 0.02743
1.2653900 0.97419 0.03022
1.2697000 0.99277 0.03026
1.2740200 0.99676 0.03185
1.2783400 0.99301 0.03280
1.2826500 1.00245 0.02897
1.2869700 0.98069 0.03129
1.2912900 0.99455 0.03052
1.2956100 0.99807 0.02739
1.2999300 1.00171 0.02759
1.3042400 0.98390 0.03057
1.3085600 0.99289 0.03222
1.3128800 1.01481 0.02857
1.3171900 1.00357 0.02898
1.3215100 0.99287 0.02406
1.3258200 1.01237 0.02621
1.3301400 0.99288 0.02700
1.3344500 0.99668 0.03019
1.3387600 0.99800 0.02779
1.3430700 1.00867 0.02482
1.3473800 0.99957 0.02976
1.3516800 0.98420 0.02770
1.3559900 0.97166 0.02877
1.3602900 0.98487 0.02795
1.3645900 0.99970 0.02950
1.3688900 0.94242 0.03168
1.3731800 0.93754 0.03057
1.3774700 0.99369 0.03510
1.3817600 0.97230 0.03172
1.3860500 0.97711 0.03356
1.3903300 0.97923 0.03349
1.3946100 0.98288 0.03224
1.3988900 1.00965 0.03424
1.4031700 0.99162 0.03482
1.4074400 0.94273 0.03500
1.4117000 1.02280 0.03637
1.4159700 0.97950 0.03598
1.4202300 1.00220 0.03130
1.4244800 1.02293 0.03329
1.4287400 0.98693 0.03261
1.4329900 0.99864 0.03315
1.4372300 1.01785 0.02933
1.4414700 1.00557 0.03431
1.4457100 0.99106 0.02945
1.4499400 1.01112 0.03638
1.4541700 1.01186 0.03301
1.4583900 1.00871 0.03333
1.4626100 1.01948 0.03439
1.4668200 1.00953 0.03286
1.4710300 1.00340 0.03477
1.4752300 1.03654 0.03472
1.4794300 1.02930 0.02979
1.4836200 1.01639 0.03391
1.4878100 1.00446 0.03226
1.4920000 1.03338 0.03441
1.4961800 1.02364 0.03323
1.5003500 1.02685 0.03436
1.5045200 1.01434 0.03390
1.5086800 1.02307 0.03378
1.5128400 1.03866 0.03801
1.5169900 1.04789 0.04231
1.5211300 1.03231 0.03658
1.5252700 1.05849 0.03857
1.5294100 1.04906 0.03705
1.5335400 1.05446 0.04135
1.5376600 1.04792 0.03505
1.5417800 1.02208 0.04011
1.5458900 1.06740 0.03302
1.5499900 1.05002 0.03224
1.5540900 1.02652 0.03789
1.5581800 1.04151 0.03597
1.5622700 1.06116 0.03639
1.5663500 1.00687 0.03603
1.5704300 1.00110 0.03282
1.5745000 1.05524 0.03440
1.5785600 1.04897 0.03653
1.5826100 1.01439 0.04227
1.5866600 1.04150 0.03428
1.5907100 1.04411 0.03681
1.5947500 1.03161 0.03780
1.5987800 1.06085 0.03982
1.6028000 1.04883 0.03329
1.6068200 1.04967 0.04208
1.6108300 1.00919 0.04269
1.6148400 1.06307 0.03804
1.6188400 1.04093 0.03952
1.6228300 1.06268 0.03702
1.6268100 1.06729 0.03239
1.6307900 1.07781 0.03953
1.6347700 1.08011 0.03771
1.6387300 1.07306 0.03925
1.6426900 1.06353 0.03875
1.6466500 1.06936 0.03314
1.6505900 1.08052 0.03513
1.6545300 1.04412 0.03729
1.6584700 1.06740 0.03664
1.6623900 1.05459 0.03680
1.6663100 1.09280 0.04199
1.6702300 1.06277 0.03978
1.6741400 1.08388 0.03701
1.6780400 1.07853 0.04358
1.6819300 1.08000 0.03964
1.6858200 1.08223 0.03769
1.6897000 1.09812 0.03637
1.6935800 1.10121 0.03749
1.6974400 1.08037 0.04150
1.7013100 1.08796 0.04315
1.7051600 1.09254 0.03702
1.7090100 1.09475 0.04223
1.7128500 1.10650 0.03233
1.7166900 1.06896 0.03523
1.7205200 1.09413 0.03850
1.7243400 1.09583 0.03487
1.7281500 1.09093 0.03637
1.7319600 1.09575 0.04277
1.7357700 1.07391 0.03441
1.7395600 1.10817 0.03840
1.7433500 1.08011 0.03549
1.7471400 1.08086 0.03648
1.7509200 1.10508 0.03498
1.7546900 1.11285 0.03905
1.7584500 1.05614 0.03773
1.7622100 1.09764 0.03771
1.7659600 1.10920 0.03821
1.7697100 1.09988 0.03902
1.7734500 1.10380 0.04438
1.7771800 1.07936 0.04467
1.7809100 1.12105 0.03595
1.7846300 1.09561 0.03845
1.7883500 1.08817 0.04084
1.7920600 1.10062 0.04514
1.7957600 1.03115 0.03835
1.7994600 1.09389 0.03957
1.8031500 1.07597 0.04964
1.8068300 1.10306 0.04457
1.8105100 1.02181 0.04275
1.8141800 1.09410 0.04515
1.8178500 1.08785 0.04042
1.8215100 1.05923 0.04457
1.8251700 1.05562 0.04380
1.8288200 1.09528 0.04339
1.8324600 1.05024 0.03626
1.8361000 1.03876 0.04850
1.8397300 1.04510 0.03889
1.8433500 1.09258 0.04290
1.8469700 1.05617 0.04804
1.8505900 1.00709 0.04125
1.8542000 1.04492 0.04481
1.8578000 1.04870 0.04796
1.8614000 1.03389 0.04600
1.8649900 1.03148 0.05111
1.8685800 1.01052 0.05396
1.8721600 1.08169 0.04513
1.8757300 0.97310 0.04796
1.8793000 1.00868 0.04823
1.8828700 1.08913 0.04873
1.8864300 1.07653 0.04668
1.8899800 1.03390 0.03678
1.8935300 1.06340 0.03994
1.8970700 1.10137 0.04461
1.9006100 1.11017 0.04332
1.9041400 1.04366 0.04628
1.9076700 1.09204 0.04401
1.9111900 1.07272 0.04614
1.9147100 1.07860 0.05082
1.9182200 1.03604 0.05045
1.9217300 1.06223 0.04832
1.9252300 1.04873 0.04606
1.9287300 1.11184 0.04880
1.9322200 1.07699 0.04535
1.9357000 1.07709 0.04321
1.9391900 1.08401 0.03917
1.9426600 1.11241 0.03550
1.9461300 1.09169 0.04283
1.9496000 1.10571 0.04041
1.9530600 1.06976 0.02946
1.9565200 1.12253 0.04788
1.9599700 1.08829 0.04651
1.9634100 1.12053 0.04704
1.9668600 1.12721 0.04485
1.9702900 1.12542 0.04608
1.9737300 1.17318 0.04820
1.9771500 1.13348 0.04990
1.9805800 1.10996 0.04508
1.9839900 1.15743 0.03750
1.9874100 1.15527 0.04193
1.9908100 1.07829 0.03606
1.9942200 1.10855 0.05150
1.9976200 1.13652 0.04553
2.0010100 1.07178 0.05353
2.0044000 0.99796 0.07059
2.0077900 1.09512 0.05233
2.0111700 1.12048 0.06670
2.0145400 1.06870 0.05339
2.0179100 1.04761 0.05751
2.0212800 1.02954 0.05778
2.0246400 1.12973 0.05498
2.0280000 1.11272 0.04966
2.0313500 1.11967 0.04871
2.0347000 1.19181 0.04558
2.0380400 1.15041 0.04349
2.0413800 1.12004 0.04834
2.0447200 1.13407 0.04449
2.0480500 1.12527 0.04955
2.0513700 1.15001 0.04438
2.0546900 1.10633 0.04474
2.0580100 1.12701 0.05388
2.0613200 1.12224 0.04683
2.0646300 1.08532 0.05099
2.0679300 1.12695 0.04420
2.0712300 1.12998 0.04763
2.0745200 1.08371 0.04742
2.0778100 1.10405 0.04644
2.0811000 1.17149 0.04225
2.0843800 1.12474 0.04575
2.0876500 1.10776 0.03904
2.0909200 1.17983 0.04157
2.0941900 1.21465 0.03729
2.0974500 1.07061 0.03713
2.1007100 1.17268 0.03998
2.1039600 1.17894 0.04103
2.1072100 1.14463 0.04375
2.1104600 1.16492 0.04134
2.1136900 1.11057 0.05259
2.1169300 1.18038 0.05015
2.1201600 1.19744 0.04428
2.1233900 1.15463 0.04607
2.1266100 1.17452 0.04744
2.1298200 1.17390 0.04613
2.1330400 1.13833 0.04323
2.1362400 1.14566 0.04153
2.1394500 1.17091 0.04004
2.1426400 1.18727 0.04849
2.1458400 1.11412 0.04930
2.1490200 1.17962 0.04581
2.1522100 1.15562 0.04456
2.1553900 1.16059 0.04095
2.1585600 1.15743 0.04853
2.1617300 1.17163 0.05155
2.1649000 1.18012 0.04022
2.1680600 1.15879 0.04033
2.1712100 1.17508 0.04574
2.1743600 1.15340 0.04011
2.1775100 1.19541 0.05350
2.1806500 1.15192 0.05406
2.1837900 1.18677 0.05383
2.1869200 1.13992 0.04347
2.1900500 1.05115 0.05168
2.1931700 1.19984 0.05215
2.1962900 1.14923 0.05729
2.1994000 1.06165 0.05013
2.2025000 1.15194 0.05005
2.2056100 1.12497 0.04746
2.2087000 1.16516 0.04976
2.2118000 1.17009 0.05278
2.2148800 1.18670 0.05302
2.2179700 1.16659 0.05069
2.2210400 1.17021 0.04646
2.2241200 1.18032 0.05043
2.2271800 1.19658 0.05173
2.2302500 1.21193 0.05339
2.2333000 1.16592 0.04951
2.2363500 1.19858 0.04794
2.2394000 1.12498 0.05172
2.2424400 1.16293 0.04658
2.2454800 1.17760 0.05241
2.2485100 1.16843 0.04495
2.2515400 1.14011 0.05411
2.2545600 1.15620 0.05318
2.2575800 1.18971 0.04928
2.2605900 1.16046 0.05431
2.2635900 1.16330 0.05511
2.2665900 1.12884 0.05141
2.2695900 1.17542 0.03695
2.2725800 1.14779 0.04601
2.2755700 1.05267 0.04904
2.2785500 1.11679 0.04899
2.2815200 1.23473 0.05448
2.2844900 1.09327 0.05858
2.2874500 1.18023 0.05344
2.2904100 1.18560 0.04883
2.2933700 1.15611 0.05397
2.2963200 1.14841 0.05373
2.2992600 1.17055 0.04987
2.3022000 1.23619 0.04990
2.3051300 1.13657 0.06595
2.3080600 1.18357 0.06017
2.3109800 1.19408 0.05621
2.3139000 1.23316 0.05926
2.3168100 1.19855 0.05684
2.3197200 1.15320 0.06866
2.3226200 1.22003 0.04615
2.3255200 1.25004 0.06306
2.3284100 1.14277 0.06474
2.3313000 1.17338 0.06376
2.3341800 1.20121 0.05429
2.3370600 1.23642 0.06055
2.3399300 1.09230 0.04899
2.3428000 1.09850 0.06447
2.3456600 1.13059 0.07584
2.3485200 1.19234 0.05970
2.3513800 1.07620 0.07270
2.3542300 1.15806 0.06263
2.3570700 1.14586 0.07106
2.3599100 1.23795 0.06585
2.3627400 1.21318 0.06773
2.3655800 1.18994 0.08300
2.3684000 1.27043 0.06982
2.3712200 1.27719 0.07667
2.3740400 1.16100 0.08404
2.3768500 1.17351 0.07433
2.3796600 1.23510 0.06247
2.3824700 1.18047 0.07817
2.3852700 1.06040 0.07932
2.3880700 1.17409 0.07153
2.3908600 1.27254 0.08713
2.3936500 1.15532 0.07813
2.3964400 1.06991 0.07892
2.3992200 1.22754 0.06245
2.4020000 1.17036 0.07804
2.4047800 1.17249 0.07514
2.4075500 1.14073 0.07399
2.4103200 1.09996 0.08127
2.4130900 1.14570 0.06880
2.4158500 1.19937 0.06571
2.4186200 1.06609 0.09083
2.4213800 0.93585 0.09145
2.4241300 1.26656 0.07445
2.4268900 1.13499 0.08358
2.4296400 1.06877 0.08612
2.4323900 1.15627 0.08493
2.4351400 1.11749 0.08091
2.4378900 1.15520 0.09221
2.4406400 1.11614 0.09380
2.4433800 1.26516 0.08566
2.4461300 1.13607 0.09026
2.4488700 1.10723 0.10743
2.4516200 1.19911 0.07311
2.4543600 1.15708 0.10142
2.4571100 1.11630 0.10424
2.4598500 1.15034 0.10121
2.4625900 1.29387 0.10069
2.4653400 1.16401 0.09532
2.4680800 1.05788 0.11512
2.4708300 1.21214 0.10691
2.4735800 1.14114 0.07935
2.4763300 0.97554 0.11260
2.4790800 1.14305 0.08378
2.4818400 1.06685 0.12790
2.4845900 1.11028 0.11513
2.4873500 1.08391 0.14672
2.4901200 1.19744 0.12163
2.4928800 1.22336 0.12428
2.4956500 1.23001 0.11779
2.4984300 1.01023 0.15103
2.5012100 1.22867 0.12511
