Asteroid designations ( Number, Name, Temporary designation): 25916, -,  K01C44P, 1973 GM, J73G00M
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 05 - 14 - 04:55
Observation was made by : O. Vaduvescu; E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS instrument; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: n25916_bvshd140235.txt
Wavelength[um]	Reflectance	sigma(optional)
0.6828000 1.15191 0.01029
0.6845000 1.16759 0.00977
0.6861000 1.12865 0.01039
0.6877000 1.18898 0.01038
0.6894000 1.19706 0.01023
0.6910000 1.17429 0.01007
0.6927000 1.17754 0.00923
0.6943000 1.17340 0.01027
0.6959000 1.17123 0.00951
0.6976000 1.18040 0.00988
0.6992000 1.18819 0.00976
0.7008000 1.17252 0.00969
0.7025000 1.18415 0.00948
0.7041000 1.21757 0.00905
0.7058000 1.18878 0.00894
0.7074000 1.18021 0.00935
0.7090000 1.23097 0.00928
0.7107000 1.19884 0.00921
0.7123000 1.19144 0.00930
0.7139000 1.25099 0.00954
0.7156000 1.21136 0.00929
0.7172000 1.14787 0.00968
0.7189000 1.14955 0.00936
0.7205000 1.18504 0.00973
0.7221000 1.20741 0.00969
0.7238000 1.19953 0.01137
0.7254000 1.19608 0.00943
0.7270000 1.18987 0.01067
0.7287000 1.17873 0.01080
0.7303000 1.21007 0.00988
0.7320000 1.22368 0.01055
0.7336000 1.22388 0.01127
0.7354000 1.26124 0.01106
0.7373000 1.22999 0.01086
0.7389000 1.22821 0.01065
0.7406000 1.23403 0.01062
0.7422000 1.20869 0.01021
0.7438000 1.23304 0.02233
0.7455000 1.24004 0.01033
0.7471000 1.27573 0.01104
0.7488000 1.22161 0.01063
0.7504000 1.24438 0.01100
0.7520000 1.27021 0.01105
0.7537000 1.23531 0.01039
0.7553000 1.22240 0.01071
0.7570000 1.23216 0.01115
0.7586000 1.17370 0.01035
0.7602000 1.26627 0.01605
0.7619000 1.19982 0.01576
0.7635000 1.19164 0.01445
0.7652000 1.27583 0.01280
0.7668000 1.29229 0.01172
0.7684000 1.24389 0.01174
0.7701000 1.23038 0.01178
0.7717000 1.23078 0.01324
0.7734000 1.22516 0.01136
0.7750000 1.23590 0.01344
0.7766000 1.23758 0.01229
0.7783000 1.28135 0.01226
0.7799000 1.27238 0.01227
0.7816000 1.25907 0.01425
0.7832000 1.25237 0.01254
0.7848000 1.24911 0.01289
0.7865000 1.23561 0.01323
0.7881000 1.24566 0.01358
0.7898000 1.23492 0.01314
0.7914000 1.25365 0.01477
0.7931000 1.24024 0.01366
0.7947000 1.27543 0.01282
0.7963000 1.20929 0.01407
0.7980000 1.22259 0.01319
0.7996000 1.21875 0.01340
0.8013000 1.22328 0.01411
0.8029000 1.22319 0.01310
0.8045000 1.24990 0.01313
0.8062000 1.21668 0.01330
0.8078000 1.23531 0.01293
0.8170000 1.22052 0.01337
0.8411000 1.20150 0.01494
0.8428000 1.20140 0.02011
0.8444000 1.20160 0.01541
0.8461000 1.22319 0.01693
0.8477000 1.19805 0.01381
0.8493000 1.20702 0.01560
0.8510000 1.24280 0.01418
0.8526000 1.14452 0.01394
0.8543000 1.21954 0.01708
0.8559000 1.19785 0.01365
0.8576000 1.22220 0.01368
0.8592000 1.22407 0.01499
0.8609000 1.21816 0.01667
0.8625000 1.23787 0.02179
0.8642000 1.20278 0.01990
0.8658000 1.19933 0.02276
0.8675000 1.18109 0.01813
0.8691000 1.17390 0.01592
0.8708000 1.16788 0.01390
0.8724000 1.20012 0.01356
0.8741000 1.14136 0.01405
0.8757000 1.17202 0.02172
0.8773000 1.25986 0.02172
0.8790000 1.18188 0.01570
0.8806000 1.19006 0.01482
0.8823000 1.19351 0.02535
0.8839000 1.16995 0.01700
0.8856000 1.12352 0.01608
0.8872000 1.19391 0.01993
0.8889000 1.23492 0.02157
0.8905000 1.17991 0.02061
0.8922000 1.16315 0.02115
0.8938000 1.16778 0.01807
0.8955000 1.07650 0.02195
0.8971000 1.10154 0.01514
0.8988000 1.11386 0.01862
0.9004000 1.10814 0.01817
0.9021000 1.09040 0.01447
0.9037000 1.11682 0.01728
0.9054000 1.08655 0.01647
0.9070000 1.07532 0.01488
0.9087000 1.08705 0.01579
0.9103000 1.09050 0.01590
0.9120000 1.12796 0.01544
0.9136000 1.09966 0.01583
0.9153000 1.09395 0.01717
0.9170000 1.11623 0.01613
0.9186000 1.12037 0.01440
0.9209000 1.06575 0.01600
0.9227000 1.06634 0.01675
0.9244000 1.11731 0.01689
0.9260000 1.09710 0.01716
0.9277000 1.01962 0.01642
0.9293000 0.97920 0.02255
