Asteroid designations ( Number, Name, Temporary designation): 152564, -,  J92H00F
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 05 - 26 - 23:48
Observation was made by : M. Popescu, I. Ordonez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: 
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 152564vshd117845.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5343000 1.08276 0.02046
0.5359000 1.01885 0.01917
0.5375000 1.00454 0.01881
0.5392000 0.99304 0.01911
0.5408000 1.01895 0.01881
0.5424000 1.05484 0.01767
0.5440000 1.06875 0.01824
0.5457000 1.02288 0.01863
0.5473000 1.02329 0.01843
0.5489000 1.01048 0.01878
0.5506000 1.00000 0.01813
0.5522000 0.99405 0.02408
0.5538000 1.02389 0.03004
0.5555000 0.94879 0.03599
0.5571000 0.84950 0.05523
0.5587000 0.97369 0.01930
0.5604000 0.99849 0.01794
0.5620000 0.99415 0.01765
0.5636000 1.01724 0.01768
0.5652000 1.00091 0.01836
0.5669000 1.00696 0.01751
0.5685000 0.98327 0.01762
0.5701000 0.98125 0.01791
0.5718000 0.98831 0.01740
0.5734000 1.02349 0.01659
0.5750000 1.02611 0.01578
0.5767000 1.00343 0.01675
0.5783000 1.02944 0.01630
0.5799000 0.98911 0.01585
0.5816000 1.04052 0.01723
0.5832000 1.00474 0.01626
0.5848000 0.98579 0.01717
0.5865000 1.02359 0.01751
0.5881000 0.95121 0.02535
0.5897000 0.94617 0.01870
0.5914000 0.99556 0.01754
0.5930000 0.95504 0.01587
0.5946000 0.93518 0.01584
0.5963000 0.98014 0.01660
0.5979000 0.96250 0.01602
0.5995000 0.96290 0.01592
0.6012000 0.96532 0.01555
0.6028000 0.94839 0.01574
0.6044000 0.98226 0.01526
0.6061000 0.97651 0.01529
0.6077000 0.94194 0.01540
0.6093000 0.92913 0.01592
0.6110000 0.98700 0.01564
0.6126000 0.93679 0.01534
0.6142000 0.97772 0.01603
0.6159000 0.96603 0.01544
0.6175000 1.01623 0.01520
0.6191000 0.96270 0.01605
0.6208000 0.98196 0.01499
0.6224000 1.00796 0.01765
0.6240000 0.98286 0.01750
0.6257000 0.97077 0.01666
0.6273000 0.97097 0.01757
0.6290000 0.97631 0.02224
0.6306000 0.93105 0.01560
0.6322000 0.97067 0.01632
0.6339000 0.97399 0.01638
0.6355000 0.96069 0.01752
0.6371000 0.99073 0.01593
0.6388000 0.95101 0.01496
0.6404000 0.91704 0.01483
0.6420000 0.91764 0.01537
0.6437000 0.95645 0.01571
0.6453000 0.92429 0.01673
0.6470000 0.96119 0.01525
0.6490000 0.97752 0.01605
0.6511000 0.91825 0.01560
0.6539000 0.93609 0.01643
0.6556000 0.98861 0.01934
0.6572000 1.01069 0.01673
0.6588000 0.92016 0.01529
0.6605000 0.95262 0.01473
0.6621000 0.93609 0.01508
0.6638000 0.93528 0.01424
0.6654000 0.96391 0.01383
0.6670000 0.94042 0.01470
0.6687000 0.93377 0.01484
0.6703000 0.93226 0.01446
0.6720000 0.94183 0.01506
0.6736000 0.91290 0.01529
0.6752000 0.95222 0.01484
0.6769000 0.94677 0.01466
0.6785000 0.92339 0.01449
0.6802000 0.91089 0.01452
0.6818000 0.94849 0.01836
0.6834000 0.91079 0.01588
0.6851000 0.89214 0.01856
0.6867000 0.93468 0.01939
0.6884000 0.93669 0.01733
0.6900000 0.95736 0.01844
0.6916000 0.96583 0.01732
0.6933000 0.92097 0.01819
0.6949000 0.95595 0.01662
0.6966000 0.93589 0.01706
0.6982000 0.92006 0.01557
0.6998000 0.93196 0.01599
0.7015000 0.90857 0.01513
0.7031000 0.90696 0.01590
0.7048000 0.90252 0.01666
0.7064000 0.93327 0.01625
0.7081000 0.95413 0.01611
0.7097000 0.90323 0.01540
0.7113000 0.91754 0.01571
0.7130000 0.97611 0.01618
0.7146000 0.89617 0.01615
0.7163000 0.94395 0.01672
0.7179000 0.90817 0.01586
0.7196000 0.90252 0.01595
0.7216000 0.91915 0.02129
0.7233000 0.90050 0.02663
0.7249000 0.93609 0.01904
0.7265000 0.92258 0.02766
0.7282000 0.95756 0.02107
0.7298000 0.91452 0.02413
0.7315000 0.92681 0.02317
0.7331000 0.91018 0.02554
0.7348000 0.93367 0.02097
0.7364000 0.88075 0.02231
0.7381000 0.90645 0.02099
0.7397000 0.90575 0.01976
0.7413000 0.95645 0.01857
0.7430000 0.88216 0.03794
0.7446000 0.93528 0.05731
0.7463000 0.88569 0.07668
0.7479000 0.91069 0.01927
0.7496000 0.94516 0.02155
0.7512000 0.87802 0.02384
0.7544000 0.98831 0.02064
0.7566000 0.94244 0.02142
0.7582000 0.88054 0.01891
0.7603000 0.87440 0.05373
0.7619000 0.82077 0.03240
0.7636000 0.97621 0.02992
0.7652000 0.93589 0.02550
0.7669000 0.97077 0.02129
0.7685000 0.92470 0.02036
0.7702000 0.86784 0.03389
0.7718000 0.94839 0.02549
0.7735000 0.86190 0.02899
0.7751000 0.93931 0.02917
0.7767000 0.93317 0.02566
0.7784000 0.83518 0.03140
0.7800000 0.82974 0.02844
0.7817000 0.95121 0.03196
0.7833000 0.82329 0.03042
0.7850000 0.99970 0.03551
0.7866000 0.92702 0.03036
0.7883000 0.88750 0.03077
0.7899000 0.88518 0.03587
0.7916000 0.86694 0.03471
0.7932000 0.89415 0.02650
0.7949000 0.86744 0.03186
0.7965000 0.89960 0.03217
0.7982000 0.84889 0.03547
0.7998000 0.86290 0.02887
0.8015000 0.88730 0.03387
0.8031000 0.92470 0.02840
0.8048000 0.89536 0.02984
0.8064000 0.89849 0.03128
0.8081000 0.91875 0.03271
0.8097000 0.84919 0.03415
0.8114000 0.80675 0.03558
0.8130000 0.84788 0.03702
0.8147000 0.86270 0.03846
0.8163000 0.85837 0.03989
0.8180000 0.86653 0.04133
0.8196000 0.91079 0.04277
0.8213000 0.78438 0.04420
0.8229000 0.91069 0.04564
0.8246000 0.84899 0.04707
0.8262000 0.84083 0.04851
0.8279000 0.81966 0.04995
0.8296000 0.85776 0.04300
0.8312000 0.84718 0.04521
0.8329000 0.74254 0.04741
0.8345000 0.81986 0.05376
0.8362000 0.79698 0.03442
0.8378000 0.84425 0.03806
0.8395000 0.84526 0.05044
0.8411000 0.75333 0.05025
0.8428000 0.73538 0.05007
0.8444000 0.87308 0.04021
0.8461000 0.73861 0.04557
0.8477000 0.89476 0.06201
0.8494000 0.82752 0.07845
0.8510000 0.77742 0.06568
0.8527000 0.78720 0.05291
0.8544000 0.79456 0.04014
0.8560000 0.85827 0.03501
0.8577000 0.86885 0.02988
0.8593000 0.83700 0.03406
0.8610000 0.80504 0.04808
0.8626000 0.81552 0.05794
0.8643000 0.68931 0.05322
0.8659000 0.78438 0.06572
0.8676000 0.73921 0.04653
0.8692000 0.81452 0.03484
0.8709000 0.85111 0.03335
0.8726000 0.74677 0.03189
0.8742000 0.82238 0.03940
0.8763000 0.75796 0.07579
0.8779000 0.74567 0.05462
0.8796000 0.82540 0.03558
0.8812000 0.78226 0.06189
0.8833000 0.62248 0.06666
0.8850000 0.90040 0.04443
0.8866000 0.78548 0.05340
0.8883000 0.77752 0.07020
0.8899000 0.73448 0.05725
0.8916000 0.76734 0.07391
0.8933000 0.88044 0.04820
0.8949000 0.83760 0.06681
0.8966000 0.71613 0.04465
0.8982000 0.84506 0.05466
