Asteroid designations ( Number, Name, Temporary designation): -, -, 
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 03 - 11 - 05:14
Observation was made by : O. Vaduvescu, F. Lopez E-mail; ovidiu.vaduvescu@gmail.com
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2002gm2vshd121867.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5380000 1.00118 0.02318
0.5397000 1.03560 0.02486
0.5413000 0.94473 0.02278
0.5429000 0.99203 0.02283
0.5446000 0.98948 0.02262
0.5462000 0.97758 0.02449
0.5478000 1.00639 0.02339
0.5495000 1.00000 0.02225
0.5511000 0.92516 0.02266
0.5527000 0.97748 0.02308
0.5544000 0.98426 0.02349
0.5560000 1.02606 0.02322
0.5576000 0.90480 0.03699
0.5593000 0.95387 0.03126
0.5609000 1.00698 0.02171
0.5625000 1.01810 0.02263
0.5642000 0.97059 0.02377
0.5658000 1.00679 0.02417
0.5674000 1.00580 0.02165
0.5691000 1.03629 0.02279
0.5707000 0.99154 0.02427
0.5723000 0.90441 0.02177
0.5740000 1.01505 0.02240
0.5756000 0.96538 0.02267
0.5773000 1.01888 0.02304
0.5789000 0.99951 0.02303
0.5805000 0.97050 0.02276
0.5822000 0.97364 0.02160
0.5838000 0.98033 0.02409
0.5854000 1.02960 0.02229
0.5871000 1.00443 0.02253
0.5887000 1.04917 0.02865
0.5903000 0.99862 0.02816
0.5920000 1.01593 0.02281
0.5936000 0.96705 0.02082
0.5952000 1.03019 0.02222
0.5969000 1.01888 0.02240
0.5985000 1.03570 0.02258
0.6002000 1.03826 0.02277
0.6018000 0.98417 0.02210
0.6034000 1.08045 0.02153
0.6051000 1.08537 0.02114
0.6067000 1.05468 0.02152
0.6083000 1.09835 0.02224
0.6100000 1.03285 0.02281
0.6116000 1.06088 0.02162
0.6133000 1.02036 0.02247
0.6149000 1.00590 0.02090
0.6165000 1.01475 0.02229
0.6182000 1.02173 0.02271
0.6198000 1.04573 0.02246
0.6214000 1.07199 0.02222
0.6231000 1.15559 0.02257
0.6247000 1.10848 0.02309
0.6264000 1.03541 0.02220
0.6280000 1.02744 0.02357
0.6296000 1.05842 0.03085
0.6313000 1.05203 0.03052
0.6329000 1.10533 0.02181
0.6345000 1.05281 0.02139
0.6362000 1.02252 0.02450
0.6378000 1.04426 0.02408
0.6395000 1.06884 0.02172
0.6411000 1.05714 0.02311
0.6427000 1.05370 0.02188
0.6444000 1.07258 0.02255
0.6460000 1.05281 0.02258
0.6477000 1.05537 0.02260
0.6493000 1.08950 0.02414
0.6509000 1.05222 0.02195
0.6526000 1.01623 0.02200
0.6542000 1.05114 0.02230
0.6562000 1.10366 0.02368
0.6579000 1.05203 0.02076
0.6595000 1.07592 0.02203
0.6612000 1.03944 0.02147
0.6628000 1.05498 0.02264
0.6645000 1.01338 0.02181
0.6661000 1.10169 0.02246
0.6678000 1.09314 0.02216
0.6694000 1.09668 0.02171
0.6710000 1.08832 0.02191
0.6727000 1.11536 0.02135
0.6743000 1.10287 0.02357
0.6760000 1.10464 0.02213
0.6776000 1.10159 0.02254
0.6792000 1.04573 0.02417
0.6809000 1.07327 0.02409
0.6825000 1.07307 0.02182
0.6842000 1.06579 0.02480
0.6858000 1.16286 0.02334
0.6875000 1.13592 0.02655
0.6891000 1.10218 0.02467
0.6907000 1.05862 0.02308
0.6924000 1.06225 0.02641
0.6940000 1.07356 0.02554
0.6957000 1.11831 0.02467
0.6973000 1.11939 0.02312
0.6989000 1.09933 0.02402
0.7006000 1.06127 0.02389
0.7022000 1.05055 0.02482
0.7039000 1.10327 0.02507
0.7055000 1.02360 0.02529
0.7072000 1.07897 0.02270
0.7088000 1.07307 0.02372
0.7105000 1.06009 0.02507
0.7121000 1.03541 0.02251
0.7137000 1.07592 0.02400
0.7154000 1.09107 0.02338
0.7170000 1.10887 0.02467
0.7187000 1.11644 0.02589
0.7203000 1.06324 0.02527
0.7220000 1.13483 0.02513
0.7236000 1.15627 0.02745
0.7252000 1.07101 0.02835
0.7269000 1.17339 0.02566
0.7285000 1.09864 0.02950
0.7302000 1.08124 0.02627
0.7318000 1.08458 0.02810
0.7335000 1.06609 0.02712
0.7351000 1.11094 0.02664
0.7368000 1.11644 0.02963
0.7384000 1.07474 0.02630
0.7403000 1.03708 0.02820
0.7421000 1.07032 0.02623
0.7438000 1.12549 0.02634
0.7454000 1.06579 0.02495
0.7470000 1.02714 0.02828
0.7487000 1.11959 0.02913
0.7503000 1.13493 0.02638
0.7520000 1.00570 0.02870
0.7536000 1.02085 0.02731
0.7553000 1.06560 0.02592
0.7569000 1.06009 0.02741
0.7590000 1.12844 0.03995
0.7620000 1.09746 0.04459
0.7639000 0.97787 0.03944
0.7656000 0.99852 0.03286
0.7672000 1.00541 0.02788
0.7689000 1.07848 0.02792
0.7705000 1.11526 0.03014
0.7722000 1.09461 0.03562
0.7738000 1.14595 0.03058
0.7755000 1.03698 0.03451
0.7771000 1.03501 0.03310
0.7788000 1.04052 0.03389
0.7804000 1.10966 0.03317
0.7820000 1.06815 0.03347
0.7837000 1.06717 0.03160
0.7853000 1.06973 0.03883
0.7870000 1.09461 0.03544
0.7886000 1.10543 0.03628
0.7903000 1.17152 0.03434
0.7919000 1.03688 0.03818
0.7936000 1.03629 0.03638
0.7952000 0.98623 0.03318
0.7969000 0.99951 0.03645
0.7985000 1.10582 0.03473
0.8002000 1.09717 0.03735
0.8018000 1.03619 0.03250
0.8035000 1.01760 0.03798
0.8051000 1.02429 0.03481
0.8068000 1.01170 0.03372
0.8084000 1.08645 0.03585
0.8101000 1.00452 0.03639
0.8117000 1.06048 0.03694
0.8134000 1.03550 0.03749
0.8150000 1.03786 0.03578
0.8167000 1.02193 0.03468
0.8183000 0.99498 0.03684
0.8200000 0.97276 0.03736
0.8216000 1.03816 0.03390
0.8233000 1.02832 0.03610
0.8249000 0.97797 0.03506
0.8266000 1.08792 0.03578
0.8282000 0.99931 0.04337
0.8299000 0.94296 0.04899
0.8315000 1.01308 0.03885
0.8332000 1.01770 0.03973
0.8348000 0.98171 0.05028
0.8365000 0.96577 0.04472
0.8381000 0.98594 0.03962
0.8398000 0.98308 0.04204
0.8414000 0.92349 0.04491
0.8431000 0.95201 0.04815
0.8448000 0.97276 0.04277
0.8464000 1.03855 0.04725
0.8481000 0.98780 0.03868
0.8497000 0.99852 0.04173
0.8514000 0.90342 0.04263
0.8530000 0.94945 0.03909
0.8547000 0.87136 0.04379
0.8563000 0.96725 0.04016
0.8581000 1.06412 0.03518
0.8600000 0.93902 0.03606
0.8617000 0.93086 0.04111
0.8633000 1.03619 0.05209
0.8650000 1.00649 0.04893
0.8667000 0.90106 0.05603
0.8683000 0.91454 0.04777
0.8700000 0.93066 0.03906
0.8716000 0.92742 0.03792
0.8733000 1.00679 0.03691
0.8749000 0.93853 0.03680
0.8766000 0.96135 0.05447
0.8782000 0.91001 0.05553
0.8799000 0.95033 0.04364
0.8815000 0.84363 0.03877
0.8832000 0.88415 0.06038
0.8848000 0.94463 0.04951
0.8865000 0.91621 0.04268
0.8882000 0.84491 0.04594
0.8898000 0.86428 0.05232
0.8915000 0.83910 0.05053
0.8934000 0.91798 0.05152
0.8952000 0.94463 0.04929
0.8968000 0.92889 0.05479
0.8985000 0.87421 0.04337
0.9006000 0.93450 0.05591
0.9022000 0.80803 0.04470
0.9039000 0.82386 0.04091
0.9055000 0.87215 0.04479
0.9072000 0.83763 0.04364
0.9089000 0.86192 0.04223
0.9105000 0.94188 0.04629
0.9122000 0.93617 0.04410
0.9138000 0.97374 0.04080
0.9155000 0.88021 0.04598
0.9171000 0.82858 0.04585
0.9188000 0.98161 0.04188
