Asteroid designations ( Number, Name, Temporary designation): -, -, K08O09B
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 09 - 03 - 04:45
Observation was made by : O. Vaduvescu; M. Popescu E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2008ob9bvshd9761.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4803000 0.96558 0.01305
0.4819000 0.95017 0.01337
0.4836000 0.91765 0.01641
0.4852000 0.96048 0.01945
0.4868000 0.93476 0.01532
0.4884000 0.97208 0.01317
0.4901000 0.98699 0.01226
0.4917000 0.99550 0.01339
0.4933000 0.99009 0.01280
0.4949000 0.95827 0.01219
0.4966000 0.97178 0.01268
0.4982000 0.95817 0.01257
0.4998000 0.97488 0.01228
0.5014000 0.98219 0.01400
0.5031000 0.94877 0.01215
0.5047000 0.96488 0.01211
0.5063000 0.97949 0.01136
0.5080000 0.95527 0.01250
0.5096000 0.98149 0.01150
0.5112000 0.96228 0.01219
0.5128000 0.97979 0.01212
0.5145000 1.01381 0.01240
0.5161000 0.98879 0.01242
0.5177000 0.97789 0.01349
0.5193000 1.00820 0.01200
0.5210000 1.00180 0.01221
0.5226000 0.98949 0.01203
0.5242000 0.93936 0.01136
0.5258000 0.96448 0.01198
0.5275000 1.00700 0.01277
0.5291000 1.00150 0.01171
0.5307000 0.97398 0.01156
0.5324000 0.98289 0.01199
0.5340000 0.98679 0.01178
0.5356000 0.99960 0.01120
0.5372000 1.00440 0.01168
0.5389000 1.01661 0.01125
0.5405000 1.00360 0.01167
0.5421000 1.00680 0.01150
0.5438000 1.00911 0.01149
0.5454000 0.98049 0.01141
0.5470000 0.99610 0.01107
0.5486000 0.98559 0.01103
0.5503000 1.00000 0.01199
0.5519000 0.98459 0.01144
0.5535000 1.00740 0.01079
0.5564000 1.00350 0.01118
0.5580000 0.96378 0.01157
0.5596000 1.00901 0.01196
0.5613000 1.01551 0.01118
0.5629000 1.03452 0.01126
0.5645000 1.02061 0.01166
0.5662000 0.99970 0.01156
0.5678000 0.99079 0.01143
0.5694000 1.03112 0.01201
0.5711000 0.99700 0.01216
0.5727000 1.03572 0.01079
0.5743000 1.00610 0.01098
0.5760000 1.00190 0.01132
0.5776000 1.01881 0.01142
0.5792000 1.00100 0.01080
0.5809000 1.00320 0.01073
0.5825000 1.05293 0.01140
0.5841000 1.03492 0.01107
0.5857000 1.02952 0.01164
0.5874000 1.00680 0.01180
0.5890000 1.05874 0.02370
0.5906000 0.99920 0.01296
0.5923000 0.98309 0.01186
0.5939000 0.99390 0.01109
0.5955000 1.01361 0.01139
0.5972000 1.02622 0.01164
0.5988000 1.03032 0.01106
0.6004000 1.00280 0.01093
0.6021000 1.03842 0.01143
0.6037000 1.02752 0.01109
0.6053000 1.02001 0.01044
0.6070000 1.03182 0.01101
0.6086000 1.05093 0.01124
0.6102000 1.08445 0.01149
0.6119000 0.99350 0.01164
0.6135000 1.01651 0.01133
0.6151000 1.00430 0.01089
0.6168000 1.02962 0.01160
0.6184000 1.04263 0.01081
0.6201000 1.03782 0.01072
0.6217000 1.02812 0.01100
0.6233000 1.04883 0.01168
0.6250000 1.02702 0.01191
0.6266000 1.01721 0.01203
0.6282000 1.02852 0.01182
0.6299000 1.03282 0.01780
0.6315000 1.02251 0.01125
0.6331000 1.04152 0.01133
0.6348000 1.02231 0.01154
0.6364000 1.03672 0.01273
0.6380000 1.02281 0.01171
0.6397000 1.01271 0.01196
0.6413000 1.01931 0.01167
0.6430000 1.06854 0.01144
0.6446000 1.02091 0.01075
0.6462000 1.04243 0.01165
0.6479000 1.05403 0.01192
0.6495000 1.02682 0.01266
0.6511000 1.06774 0.01143
0.6528000 1.02752 0.01175
0.6544000 1.02972 0.01312
0.6560000 1.02782 0.01416
0.6577000 1.05043 0.01233
0.6593000 1.03162 0.01215
0.6610000 1.03962 0.01129
0.6626000 1.06234 0.01201
0.6642000 1.05043 0.01082
0.6659000 1.09926 0.01127
0.6675000 1.02892 0.01097
0.6691000 1.01871 0.01107
0.6708000 1.03532 0.01169
0.6724000 1.04032 0.01141
0.6741000 1.05003 0.01203
0.6757000 1.02652 0.01181
0.6773000 1.03802 0.01159
0.6790000 1.05994 0.01137
0.6806000 1.04203 0.01128
0.6823000 1.02732 0.01279
0.6839000 1.06374 0.01245
0.6855000 0.99159 0.01301
0.6872000 1.07595 0.01489
0.6888000 1.06374 0.01367
0.6905000 1.03262 0.01257
0.6921000 1.03972 0.01312
0.6937000 1.00280 0.01320
0.6954000 1.05553 0.01278
0.6970000 1.02331 0.01259
0.6987000 1.05703 0.01240
0.7003000 1.03862 0.01329
0.7019000 1.09646 0.01228
0.7036000 1.03102 0.01288
0.7052000 1.05844 0.01284
0.7069000 1.04373 0.01285
0.7085000 1.03962 0.01279
0.7101000 1.05954 0.01266
0.7118000 1.05143 0.01207
0.7134000 1.06694 0.01266
0.7151000 1.02201 0.01299
0.7167000 1.04373 0.01390
0.7184000 1.04563 0.01370
0.7200000 1.09105 0.01467
0.7216000 1.04533 0.01304
0.7233000 0.98809 0.01939
0.7249000 1.02261 0.01809
0.7266000 1.07204 0.01729
0.7282000 1.08895 0.01858
0.7299000 1.05413 0.01608
0.7315000 1.03502 0.01701
0.7331000 0.99870 0.01692
0.7348000 1.05713 0.01506
0.7364000 1.05803 0.01735
0.7381000 1.07264 0.01509
0.7397000 1.05813 0.01612
0.7414000 1.05073 0.01440
0.7430000 1.06334 0.01456
0.7446000 1.05753 0.01396
0.7463000 1.06094 0.01557
0.7479000 1.05994 0.01557
0.7496000 1.04723 0.01444
0.7512000 1.02992 0.01578
0.7529000 1.05273 0.01666
0.7545000 1.05243 0.01475
0.7562000 1.06844 0.01687
0.7578000 1.06294 0.01617
0.7594000 1.11477 0.03162
0.7611000 1.06664 0.02889
0.7627000 1.03122 0.02570
0.7644000 1.06284 0.02086
0.7660000 1.04723 0.01833
0.7677000 1.08155 0.01622
0.7693000 1.07314 0.01721
0.7710000 1.09015 0.02373
0.7726000 1.10026 0.01916
0.7743000 1.05563 0.02233
0.7759000 1.00700 0.01918
0.7776000 1.02902 0.01889
0.7792000 1.04653 0.02067
0.7808000 1.06614 0.02036
0.7825000 1.00590 0.02086
0.7841000 1.05613 0.02109
0.7858000 1.04413 0.02428
0.7874000 0.98899 0.02206
0.7891000 1.02682 0.02202
0.7907000 0.98909 0.02720
0.7924000 1.00120 0.02362
0.7940000 1.02562 0.02115
0.7957000 1.05793 0.02328
0.7973000 1.09196 0.02307
0.7990000 1.07474 0.02541
0.8006000 1.04513 0.02205
0.8023000 1.03772 0.02468
0.8039000 1.04963 0.01918
0.8056000 1.05563 0.02264
0.8072000 1.10516 0.02326
0.8098000 1.07575 0.02387
0.8117000 1.08315 0.02449
0.8134000 1.02852 0.02510
0.8150000 1.06914 0.02572
0.8167000 1.07795 0.02633
0.8183000 1.10306 0.02695
0.8200000 1.05413 0.02756
0.8216000 1.07334 0.02818
0.8233000 1.05673 0.02879
0.8249000 1.09586 0.02941
0.8266000 1.07044 0.03002
0.8282000 1.11897 0.03064
0.8299000 0.99580 0.03126
0.8315000 1.07785 0.03187
0.8332000 1.06234 0.03249
0.8348000 1.00830 0.03310
0.8365000 1.07825 0.03372
0.8381000 1.07324 0.03433
0.8398000 1.06604 0.03495
0.8414000 0.99230 0.03556
0.8431000 1.07234 0.03618
0.8447000 1.02091 0.03679
0.8464000 1.11677 0.03741
0.8480000 1.10036 0.03803
0.8497000 1.09296 0.03864
0.8514000 1.10046 0.03926
0.8530000 1.01891 0.03987
0.8547000 1.08905 0.04049
0.8563000 1.05964 0.04110
0.8580000 1.05533 0.04172
0.8596000 1.07935 0.04233
0.8613000 1.07855 0.04295
0.8629000 1.14569 0.04356
0.8646000 1.10066 0.04418
0.8663000 1.05423 0.04480
0.8683000 1.07515 0.04541
0.8699000 1.04993 0.04603
0.8716000 1.03852 0.04664
0.8733000 1.05543 0.04726
0.8749000 0.98529 0.04787
0.8766000 1.02562 0.04849
0.8782000 1.03042 0.04910
0.8799000 1.06034 0.04972
0.8815000 1.06764 0.05033
0.8832000 1.04583 0.05095
0.8848000 1.09526 0.04757
0.8865000 1.07605 0.04418
0.8881000 1.02782 0.04080
0.8898000 0.99590 0.03381
0.8914000 1.14829 0.04483
0.8931000 1.08465 0.03595
0.8948000 0.98849 0.03881
0.8964000 1.03002 0.04053
0.8981000 1.16360 0.03508
0.8997000 1.11587 0.04323
0.9014000 1.07575 0.03426
0.9030000 1.10576 0.02884
0.9047000 1.07675 0.03436
0.9063000 1.13288 0.03015
0.9080000 1.08905 0.02958
0.9097000 1.11897 0.03508
0.9113000 1.14319 0.03064
0.9130000 1.01401 0.03072
0.9146000 1.11977 0.03186
0.9163000 1.11587 0.03584
0.9179000 1.06204 0.03139
0.9196000 1.12247 0.02775
0.9213000 1.08015 0.03376
0.9229000 1.12207 0.03455
0.9246000 1.13138 0.03168
0.9262000 1.10826 0.03106
0.9279000 1.08675 0.03523
