Asteroid designations ( Number, Name, Temporary designation): -, -, 2001 FP6, K01F06P, 2002 TT10, K02T10T, J91R02J
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 09 - 03 - 02:30
Observation was made by : O. Vaduvescu; M. Popescu E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 399307vshd217577.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5112000 0.94004 0.00600
0.5128000 0.96009 0.00567
0.5145000 0.95654 0.00594
0.5161000 0.95190 0.00613
0.5177000 0.95743 0.00633
0.5193000 0.98696 0.00652
0.5210000 0.97679 0.00581
0.5226000 0.96424 0.00553
0.5242000 0.96582 0.00575
0.5258000 0.96958 0.00623
0.5275000 0.98538 0.00571
0.5291000 0.97432 0.00588
0.5307000 0.99427 0.00553
0.5324000 0.99595 0.00579
0.5340000 0.99496 0.00544
0.5356000 0.97511 0.00532
0.5372000 0.95861 0.00556
0.5389000 0.97195 0.00571
0.5405000 0.97382 0.00545
0.5421000 0.99042 0.00537
0.5438000 1.01166 0.00547
0.5454000 0.99249 0.00570
0.5470000 0.99615 0.00564
0.5486000 0.96444 0.00565
0.5503000 1.00000 0.00553
0.5519000 0.99259 0.00586
0.5535000 0.98726 0.00549
0.5552000 1.01511 0.00515
0.5568000 1.00928 0.01009
0.5584000 0.98143 0.00917
0.5601000 1.00622 0.00577
0.5617000 0.97985 0.00568
0.5633000 0.98607 0.00575
0.5649000 0.98350 0.00620
0.5666000 0.99625 0.00531
0.5682000 1.00395 0.00620
0.5698000 1.00948 0.00573
0.5715000 1.01324 0.00594
0.5731000 1.01166 0.00596
0.5747000 1.01719 0.00570
0.5764000 1.00928 0.00563
0.5780000 1.02420 0.00548
0.5796000 1.04010 0.00587
0.5813000 1.02944 0.00554
0.5829000 1.04040 0.00541
0.5845000 1.02045 0.00574
0.5862000 1.03250 0.00618
0.5878000 1.01827 0.00959
0.5894000 1.00840 0.01323
0.5911000 1.04237 0.00636
0.5927000 1.02983 0.00593
0.5943000 1.04386 0.00662
0.5960000 1.04267 0.00578
0.5976000 1.02697 0.00573
0.5992000 1.02351 0.00610
0.6009000 1.02321 0.00570
0.6025000 1.05946 0.00551
0.6041000 1.04455 0.00558
0.6058000 1.02627 0.00555
0.6074000 1.02766 0.00562
0.6090000 1.02815 0.00546
0.6107000 1.04475 0.00550
0.6123000 1.01659 0.00558
0.6139000 1.04277 0.00593
0.6156000 1.06292 0.00558
0.6172000 1.03250 0.00575
0.6188000 1.03240 0.00609
0.6205000 1.05719 0.00572
0.6221000 1.03378 0.00615
0.6237000 1.04504 0.00641
0.6254000 1.05038 0.00679
0.6270000 1.05383 0.00640
0.6286000 1.05205 0.00760
0.6303000 1.05284 0.00846
0.6319000 1.02282 0.00604
0.6335000 1.05156 0.00579
0.6352000 1.03062 0.00669
0.6368000 1.04158 0.00619
0.6385000 1.04020 0.00622
0.6401000 1.04277 0.00607
0.6417000 1.02282 0.00614
0.6434000 1.03279 0.00590
0.6450000 1.05630 0.00638
0.6466000 1.04751 0.00684
0.6483000 1.01195 0.00617
0.6499000 1.04563 0.00705
0.6515000 1.02825 0.00657
0.6532000 1.03635 0.00644
0.6548000 1.02637 0.00766
0.6565000 1.03289 0.00753
0.6581000 1.04178 0.00655
0.6597000 1.03635 0.00590
0.6614000 1.06509 0.00605
0.6630000 1.03516 0.00622
0.6646000 1.07724 0.00617
0.6663000 1.07082 0.00617
0.6679000 1.05847 0.00605
0.6696000 1.05462 0.00597
0.6712000 1.05768 0.00583
0.6728000 1.06025 0.00617
0.6745000 1.06213 0.00616
0.6761000 1.07971 0.00594
0.6778000 1.05551 0.00591
0.6794000 1.07833 0.00595
0.6810000 1.08011 0.00582
0.6827000 1.06974 0.00800
0.6843000 1.07576 0.00670
0.6859000 1.08188 0.00862
0.6876000 1.08337 0.00770
0.6892000 1.08860 0.00715
0.6909000 1.08159 0.00743
0.6925000 1.08198 0.00731
0.6941000 1.08366 0.00766
0.6958000 1.08337 0.00630
0.6974000 1.07606 0.00691
0.6991000 1.05976 0.00650
0.7007000 1.07398 0.00676
0.7024000 1.05917 0.00685
0.7040000 1.07645 0.00720
0.7056000 1.07764 0.00688
0.7073000 1.05650 0.00689
0.7089000 1.06983 0.00712
0.7106000 1.08169 0.00725
0.7122000 1.10421 0.00738
0.7138000 1.09058 0.00751
0.7155000 1.07280 0.00765
0.7171000 1.10875 0.00778
0.7188000 1.11330 0.00785
0.7204000 1.08356 0.00940
0.7221000 1.04929 0.01095
0.7237000 1.09087 0.01250
0.7253000 1.09206 0.00889
0.7270000 1.10796 0.01223
0.7286000 1.06736 0.01028
0.7303000 1.04781 0.01024
0.7319000 1.09176 0.01054
0.7336000 1.13117 0.01135
0.7352000 1.10273 0.00898
0.7368000 1.06262 0.00976
0.7385000 1.06993 0.00846
0.7401000 1.07497 0.00880
0.7418000 1.11468 0.00865
0.7434000 1.11804 0.00866
0.7451000 1.10026 0.00772
0.7467000 1.09028 0.00895
0.7483000 1.07744 0.00890
0.7500000 1.10608 0.00778
0.7516000 1.08001 0.01058
0.7533000 1.09403 0.00901
0.7549000 1.07892 0.00837
0.7566000 1.09235 0.00960
0.7582000 1.05778 0.01012
0.7599000 1.08633 0.02337
0.7615000 1.10371 0.01532
0.7631000 1.16851 0.01510
0.7648000 1.14747 0.01106
0.7664000 1.13137 0.00973
0.7681000 1.16456 0.00923
0.7697000 1.11290 0.00979
0.7714000 1.08356 0.01535
0.7730000 1.11636 0.01028
0.7747000 1.07517 0.01466
0.7763000 1.11715 0.01151
0.7780000 1.09018 0.01114
0.7796000 1.09502 0.01199
0.7813000 1.16515 0.01422
0.7829000 1.11893 0.01199
0.7845000 1.12584 0.01560
0.7862000 1.06806 0.01542
0.7878000 1.08505 0.01379
0.7895000 1.12169 0.01170
0.7911000 1.08949 0.01781
0.7928000 1.12080 0.01371
0.7944000 1.14500 0.01219
0.7961000 1.13147 0.01533
0.7977000 1.13710 0.01388
0.7994000 1.11606 0.01559
0.8010000 1.09887 0.01275
0.8027000 1.13226 0.01433
0.8043000 1.12396 0.01088
0.8060000 1.13591 0.01298
0.8076000 1.12683 0.01155
0.8093000 1.11804 0.01161
0.8109000 1.11488 0.01213
0.8126000 1.17592 0.01168
0.8142000 1.14935 0.01321
0.8159000 1.13651 0.01252
0.8175000 1.11488 0.01293
0.8192000 1.14204 0.01399
0.8208000 1.12248 0.01259
0.8225000 1.15330 0.01430
0.8241000 1.15241 0.01297
0.8258000 1.12574 0.01277
0.8274000 1.15053 0.01850
0.8291000 1.12604 0.02260
0.8315000 1.13275 0.01439
0.8332000 1.15646 0.01962
0.8348000 1.12446 0.02458
0.8365000 1.16140 0.01576
0.8381000 1.15695 0.01776
0.8398000 1.13048 0.02221
0.8414000 1.16624 0.01780
0.8431000 1.13661 0.02364
0.8447000 1.11162 0.01643
0.8464000 1.13552 0.02156
0.8480000 1.12811 0.01516
0.8497000 1.16940 0.01996
0.8514000 1.12949 0.01504
0.8530000 1.11359 0.01598
0.8547000 1.16140 0.01772
0.8563000 1.12011 0.01378
0.8580000 1.17908 0.01395
0.8596000 1.17355 0.01564
0.8613000 1.16624 0.01563
0.8629000 1.14016 0.01879
0.8646000 1.09878 0.01937
0.8662000 1.14105 0.02243
0.8679000 1.14718 0.01580
0.8695000 1.16081 0.01553
0.8712000 1.16989 0.01545
0.8728000 1.13433 0.01536
0.8745000 1.16594 0.01585
0.8761000 1.11616 0.03025
0.8778000 1.09769 0.02642
0.8795000 1.09858 0.01652
0.8811000 1.10045 0.01884
0.8828000 1.05482 0.03530
0.8844000 1.10934 0.02021
0.8861000 1.14313 0.02149
0.8877000 1.17019 0.02649
0.8894000 1.11774 0.02571
0.8910000 1.12377 0.02746
0.8927000 1.12841 0.02620
0.8943000 1.12317 0.02287
0.8960000 1.15705 0.02874
0.8977000 1.13621 0.01911
0.8993000 1.15765 0.02740
