Asteroid designations ( Number, Name, Temporary designation): 3673, Levy,  1985 QS, J85Q00S, 1969 ER, J69E00R, 1978 SW5, J78S05W, 1978 WN, J78W00N
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 02 - 06 - 20:29
Observation was made by : M. Popescu, F. Lopez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 3673vshd231619.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5638000 1.04844 0.00386
0.5654000 1.04005 0.00396
0.5670000 1.05825 0.00387
0.5687000 1.05522 0.00387
0.5703000 1.05987 0.00410
0.5719000 1.05623 0.00377
0.5736000 1.08050 0.00372
0.5752000 1.07625 0.00388
0.5768000 1.07231 0.00374
0.5785000 1.07453 0.00370
0.5801000 1.09608 0.00389
0.5818000 1.08161 0.00387
0.5834000 1.08354 0.00377
0.5850000 1.11519 0.00397
0.5867000 1.11883 0.00402
0.5883000 1.09921 0.00542
0.5899000 1.12449 0.00541
0.5916000 1.12358 0.00435
0.5932000 1.10963 0.00408
0.5948000 1.13653 0.00405
0.5965000 1.12975 0.00383
0.5981000 1.15676 0.00408
0.5997000 1.15777 0.00402
0.6014000 1.15635 0.00406
0.6030000 1.15524 0.00377
0.6047000 1.15008 0.00391
0.6063000 1.15170 0.00378
0.6079000 1.16040 0.00414
0.6096000 1.16303 0.00404
0.6112000 1.15423 0.00397
0.6128000 1.16596 0.00409
0.6145000 1.18922 0.00418
0.6161000 1.19337 0.00412
0.6178000 1.18993 0.00395
0.6194000 1.20459 0.00395
0.6210000 1.20530 0.00399
0.6227000 1.20358 0.00426
0.6243000 1.20166 0.00458
0.6259000 1.19731 0.00451
0.6276000 1.21470 0.00437
0.6292000 1.21319 0.01158
0.6309000 1.19670 0.00880
0.6329000 1.23018 0.00438
0.6350000 1.22330 0.00584
0.6366000 1.24343 0.00765
0.6382000 1.21663 0.00435
0.6399000 1.25475 0.00436
0.6415000 1.25698 0.00394
0.6432000 1.27093 0.00407
0.6448000 1.27892 0.00416
0.6464000 1.28439 0.00458
0.6481000 1.28044 0.00425
0.6497000 1.29136 0.00472
0.6513000 1.28580 0.00442
0.6530000 1.29349 0.00430
0.6546000 1.27953 0.00476
0.6563000 1.35649 0.00622
0.6579000 1.32767 0.00468
0.6595000 1.32565 0.00450
0.6612000 1.32089 0.00425
0.6628000 1.33687 0.00411
0.6645000 1.33010 0.00421
0.6661000 1.35063 0.00426
0.6678000 1.34668 0.00428
0.6694000 1.35093 0.00425
0.6710000 1.33434 0.00449
0.6727000 1.36448 0.00435
0.6743000 1.35912 0.00444
0.6760000 1.40028 0.00437
0.6776000 1.36822 0.00442
0.6792000 1.39593 0.00435
0.6809000 1.40049 0.00433
0.6825000 1.39523 0.00581
0.6842000 1.40655 0.00486
0.6858000 1.39968 0.00602
0.6875000 1.41444 0.00577
0.6891000 1.42071 0.00528
0.6907000 1.39765 0.00549
0.6924000 1.42243 0.00537
0.6940000 1.39947 0.00538
0.6957000 1.42850 0.00504
0.6973000 1.41242 0.00515
0.6989000 1.41919 0.00504
0.7006000 1.44326 0.00515
0.7022000 1.43345 0.00494
0.7039000 1.47431 0.00509
0.7055000 1.46420 0.00512
0.7072000 1.47401 0.00494
0.7088000 1.47320 0.00490
0.7105000 1.49707 0.00483
0.7121000 1.49373 0.00486
0.7137000 1.48867 0.00511
0.7154000 1.50121 0.00529
0.7170000 1.50627 0.00539
0.7187000 1.52710 0.00562
0.7203000 1.50212 0.00507
0.7220000 1.50010 0.00540
0.7236000 1.52842 0.00791
0.7252000 1.53347 0.00722
0.7269000 1.51214 0.00784
0.7285000 1.51011 0.00726
0.7302000 1.53034 0.00694
0.7318000 1.53459 0.00763
0.7335000 1.53722 0.00774
0.7351000 1.56816 0.00656
0.7368000 1.60386 0.00748
0.7384000 1.54146 0.00613
0.7401000 1.54490 0.00689
0.7417000 1.51446 0.00602
0.7433000 1.57221 0.00671
0.7450000 1.59072 0.00618
0.7466000 1.57393 0.00706
0.7483000 1.56978 0.00704
0.7499000 1.55744 0.00638
0.7516000 1.56574 0.00733
0.7532000 1.57807 0.00700
0.7549000 1.54096 0.00637
0.7565000 1.55512 0.00750
0.7582000 1.51982 0.00719
0.7598000 1.51962 0.01440
0.7615000 1.58890 0.01088
0.7631000 1.55461 0.01058
0.7647000 1.60093 0.00849
0.7664000 1.60720 0.00792
0.7680000 1.61600 0.00695
0.7697000 1.57120 0.00718
0.7713000 1.58192 0.01092
0.7730000 1.54602 0.00787
0.7746000 1.61064 0.00897
0.7763000 1.59729 0.01008
0.7779000 1.59142 0.00977
0.7796000 1.56301 0.00947
0.7812000 1.58414 0.01001
0.7829000 1.60184 0.00933
0.7845000 1.59163 0.01054
0.7862000 1.57646 0.01156
0.7878000 1.61519 0.01063
0.7895000 1.53975 0.00900
0.7911000 1.57737 0.01255
0.7928000 1.56341 0.01009
0.7944000 1.55987 0.00947
0.7961000 1.57393 0.01103
0.7977000 1.60356 0.01062
0.7994000 1.59648 0.01243
0.8010000 1.55967 0.00924
0.8027000 1.57818 0.01115
0.8043000 1.57241 0.00913
0.8060000 1.53722 0.01017
0.8076000 1.51719 0.00851
0.8093000 1.53732 0.00924
0.8109000 1.53034 0.00852
0.8126000 1.55067 0.00881
0.8142000 1.53813 0.00931
0.8159000 1.51992 0.00905
0.8175000 1.54409 0.00931
0.8192000 1.56837 0.00948
0.8208000 1.49454 0.00915
0.8225000 1.53196 0.00938
0.8241000 1.49555 0.00927
0.8258000 1.54905 0.00917
0.8274000 1.50698 0.01305
0.8291000 1.48999 0.01511
0.8307000 1.54045 0.01326
0.8324000 1.55562 0.00981
0.8340000 1.54541 0.01811
0.8357000 1.49363 0.01440
0.8373000 1.48392 0.01092
0.8390000 1.51193 0.01459
0.8406000 1.52903 0.01383
0.8423000 1.48635 0.01593
0.8439000 1.51760 0.01337
0.8456000 1.53792 0.01522
0.8472000 1.55744 0.01339
0.8489000 1.50738 0.01263
0.8505000 1.47937 0.01470
0.8522000 1.47441 0.00994
0.8538000 1.49889 0.01330
0.8555000 1.53246 0.01102
0.8571000 1.53307 0.01009
0.8588000 1.46561 0.01057
0.8605000 1.49515 0.01056
0.8621000 1.52043 0.01396
0.8638000 1.50040 0.01363
0.8654000 1.47563 0.01650
0.8671000 1.50131 0.01512
0.8687000 1.51163 0.01182
0.8704000 1.47360 0.01151
0.8720000 1.50091 0.01114
0.8737000 1.49494 0.01084
0.8753000 1.47644 0.01634
0.8770000 1.44984 0.02183
0.8786000 1.48119 0.01558
0.8803000 1.46481 0.01200
0.8820000 1.49100 0.01877
0.8836000 1.47876 0.02294
0.8853000 1.44953 0.01386
0.8869000 1.50455 0.01636
0.8886000 1.46410 0.02011
0.8902000 1.43517 0.01596
0.8919000 1.48129 0.02194
0.8935000 1.44883 0.01388
0.8952000 1.49889 0.01922
0.8968000 1.42820 0.01548
0.8985000 1.44053 0.01478
0.9002000 1.47735 0.01891
0.9018000 1.50637 0.02011
0.9035000 1.46339 0.02130
0.9051000 1.41060 0.02249
0.9068000 1.45752 0.02368
0.9084000 1.41667 0.02488
0.9101000 1.46713 0.02607
0.9118000 1.41960 0.02726
0.9134000 1.44337 0.02845
0.9151000 1.46774 0.02965
0.9167000 1.43497 0.03084
0.9184000 1.41050 0.03203
0.9200000 1.43952 0.03322
0.9217000 1.45570 0.03441
0.9233000 1.49757 0.03561
0.9250000 1.46258 0.03708
0.9267000 1.43093 0.03856
0.9283000 1.40706 0.04003
0.9300000 1.42213 0.04151
0.9316000 1.43143 0.04298
0.9333000 1.47522 0.03127
0.9350000 1.40483 0.03342
0.9366000 1.44347 0.03557
0.9383000 1.47886 0.04347
0.9399000 1.44013 0.03564
0.9416000 1.47441 0.02780
0.9432000 1.46561 0.03896
0.9449000 1.52154 0.04117
0.9466000 1.43730 0.03663
0.9482000 1.47310 0.04059
