Asteroid designations ( Number, Name, Temporary designation): -, -, K07EC5D
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 03 - 11 - 05:47
Observation was made by : O. Vaduvescu, F. Lopez E-mail; ovidiu.vaduvescu@gmail.com
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2007ed125vshd118928.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5805000 0.99256 0.01166
0.5822000 0.96507 0.01202
0.5838000 1.01272 0.01111
0.5854000 0.97828 0.01201
0.5871000 1.02505 0.01135
0.5887000 0.99765 0.01713
0.5903000 1.00294 0.01391
0.5920000 1.01429 0.01175
0.5936000 1.01752 0.01166
0.5952000 1.00577 0.01155
0.5969000 1.01859 0.01138
0.5985000 1.05548 0.01190
0.6002000 1.03621 0.01169
0.6018000 1.02887 0.01182
0.6034000 1.00577 0.01102
0.6051000 1.03229 0.01018
0.6067000 1.04012 0.01159
0.6083000 1.05862 0.01092
0.6100000 1.05363 0.01093
0.6116000 1.01693 0.01110
0.6133000 1.03219 0.01206
0.6149000 1.01781 0.01200
0.6165000 1.00078 0.01136
0.6182000 1.01859 0.01152
0.6198000 1.02857 0.01058
0.6214000 1.02016 0.01125
0.6231000 1.05871 0.01232
0.6247000 1.02760 0.01239
0.6264000 1.01076 0.01173
0.6280000 1.04531 0.01167
0.6296000 1.06879 0.01377
0.6313000 1.05441 0.01586
0.6329000 1.05754 0.01120
0.6345000 1.01556 0.01125
0.6362000 1.03699 0.01568
0.6378000 1.04961 0.01180
0.6395000 1.05216 0.01118
0.6411000 1.04208 0.01116
0.6427000 1.03493 0.01098
0.6444000 1.03513 0.01015
0.6460000 1.07457 0.01273
0.6477000 1.06566 0.01106
0.6493000 1.02407 0.01155
0.6509000 1.06341 0.01203
0.6526000 1.06909 0.01131
0.6542000 1.06987 0.01176
0.6559000 1.05871 0.01383
0.6575000 1.04394 0.01189
0.6591000 1.07134 0.01213
0.6608000 1.03924 0.01187
0.6624000 1.06429 0.01140
0.6641000 1.04560 0.01084
0.6657000 1.07369 0.01096
0.6673000 1.03102 0.01045
0.6690000 1.04668 0.01133
0.6706000 1.04433 0.01129
0.6723000 1.05558 0.01033
0.6739000 1.03709 0.01030
0.6755000 1.06096 0.01080
0.6772000 1.05265 0.01088
0.6788000 1.07633 0.01125
0.6805000 1.05783 0.01113
0.6821000 1.05265 0.01126
0.6838000 1.07065 0.01279
0.6854000 1.07055 0.01146
0.6870000 1.10970 0.01416
0.6887000 1.06038 0.01290
0.6903000 1.07926 0.01188
0.6920000 1.07956 0.01202
0.6936000 1.07290 0.01221
0.6953000 1.07985 0.01259
0.6969000 1.07192 0.01173
0.6985000 1.07721 0.01162
0.7002000 1.04218 0.01253
0.7018000 1.06938 0.01178
0.7035000 1.08670 0.01183
0.7051000 1.06488 0.01211
0.7068000 1.07447 0.01146
0.7084000 1.07339 0.01162
0.7100000 1.06478 0.01160
0.7117000 1.05969 0.01160
0.7133000 1.10343 0.01104
0.7150000 1.03709 0.01182
0.7166000 1.07339 0.01178
0.7183000 1.08044 0.01270
0.7199000 1.07418 0.01244
0.7215000 1.07672 0.01291
0.7232000 1.09942 0.01446
0.7248000 1.06194 0.01673
0.7265000 1.06605 0.01311
0.7281000 1.08964 0.01569
0.7298000 1.08005 0.01314
0.7314000 1.08112 0.01444
0.7331000 1.09238 0.01444
0.7347000 1.09130 0.01465
0.7364000 1.09991 0.01469
0.7380000 1.11322 0.01332
0.7396000 1.07241 0.01528
0.7413000 1.09972 0.01329
0.7429000 1.06811 0.01341
0.7446000 1.09639 0.01276
0.7462000 1.07192 0.01370
0.7479000 1.07261 0.01399
0.7495000 1.05226 0.01264
0.7512000 1.05578 0.01216
0.7528000 1.04873 0.01458
0.7545000 1.08827 0.01204
0.7561000 1.08259 0.01392
0.7577000 1.06997 0.01480
0.7594000 1.10950 0.02723
0.7615000 1.13543 0.02314
0.7631000 1.09972 0.02210
0.7647000 1.08005 0.01876
0.7664000 1.08288 0.01543
0.7680000 1.10304 0.01410
0.7697000 1.10099 0.01470
0.7713000 1.04159 0.01920
0.7730000 1.09238 0.01616
0.7746000 1.08279 0.01813
0.7763000 1.05519 0.01838
0.7779000 1.05803 0.01838
0.7796000 1.06165 0.01838
0.7812000 1.10158 0.01770
0.7829000 1.06165 0.01701
0.7845000 1.05089 0.01914
0.7862000 1.08044 0.02032
0.7878000 1.08827 0.01879
0.7895000 1.06194 0.01739
0.7911000 1.05382 0.02076
0.7928000 1.03826 0.02058
0.7944000 1.02221 0.01605
0.7961000 1.04521 0.01724
0.7977000 1.09502 0.01787
0.7994000 1.06860 0.02074
0.8010000 1.02329 0.01694
0.8027000 1.06762 0.02070
0.8043000 1.02104 0.01631
0.8060000 1.04041 0.01861
0.8076000 1.05020 0.01694
0.8093000 1.01184 0.01738
0.8109000 1.03219 0.01651
0.8126000 1.03797 0.01538
0.8142000 1.03865 0.01743
0.8159000 1.02789 0.01761
0.8175000 1.01898 0.01717
0.8192000 0.99530 0.01813
0.8208000 1.02094 0.01693
0.8225000 1.03396 0.01793
0.8241000 1.01556 0.01699
0.8258000 1.01468 0.01631
0.8274000 1.00215 0.02142
0.8291000 1.01174 0.02656
0.8307000 1.04433 0.02101
0.8324000 0.99061 0.01841
0.8340000 0.98738 0.02534
0.8357000 1.02750 0.02588
0.8373000 0.98180 0.01939
0.8390000 0.96360 0.02191
0.8406000 0.95959 0.02490
0.8423000 0.99785 0.02353
0.8439000 0.99139 0.02448
0.8456000 0.95019 0.02368
0.8472000 0.94667 0.02376
0.8489000 0.99384 0.01836
0.8505000 0.99677 0.02380
0.8522000 0.94706 0.01740
0.8538000 1.00342 0.02176
0.8555000 0.99892 0.02087
0.8571000 0.94774 0.01879
0.8588000 0.94363 0.01856
0.8605000 1.00264 0.01865
0.8621000 0.95381 0.02409
0.8638000 0.89422 0.02641
0.8654000 0.89813 0.03031
0.8671000 0.94931 0.02986
0.8687000 0.91790 0.02204
0.8704000 0.93610 0.01959
0.8720000 0.93952 0.01889
0.8737000 0.93346 0.02117
0.8753000 0.97025 0.02346
0.8770000 0.93434 0.03664
0.8786000 0.88825 0.02588
0.8803000 0.88384 0.02557
0.8820000 0.95763 0.02527
0.8836000 0.87631 0.03597
0.8853000 0.95352 0.04668
0.8869000 0.90782 0.05739
0.8886000 0.88972 0.06809
0.8902000 0.91653 0.07880
0.8919000 0.89617 0.08951
0.8935000 0.90038 0.10021
0.8952000 0.90684 0.11092
0.8968000 0.94354 0.12163
0.8985000 0.95988 0.13233
