Asteroid designations ( Number, Name, Temporary designation): 410627, -,2008_RG1
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 09 - 03 - 01:50
Observation was made by : O. Vaduvescu; M. Popescu E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2008rg1vshd221227.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4621000 0.82078 0.00656
0.4637000 0.79493 0.00624
0.4653000 0.79774 0.00665
0.4669000 0.79693 0.00705
0.4685000 0.78882 0.00649
0.4702000 0.80405 0.00658
0.4718000 0.80916 0.00583
0.4734000 0.81637 0.00606
0.4750000 0.81827 0.00600
0.4767000 0.81607 0.00576
0.4783000 0.82769 0.00575
0.4799000 0.83330 0.00585
0.4815000 0.84592 0.00581
0.4832000 0.85935 0.00564
0.4848000 0.84793 0.00587
0.4864000 0.86696 0.00650
0.4880000 0.83661 0.00577
0.4897000 0.86165 0.00567
0.4913000 0.83961 0.00574
0.4929000 0.86706 0.00544
0.4945000 0.87918 0.00548
0.4962000 0.89281 0.00539
0.4978000 0.88349 0.00517
0.4994000 0.86997 0.00537
0.5010000 0.87598 0.00573
0.5027000 0.88830 0.00543
0.5043000 0.89691 0.00524
0.5059000 0.87998 0.00510
0.5075000 0.89742 0.00528
0.5092000 0.88239 0.00532
0.5108000 0.90523 0.00502
0.5124000 0.89020 0.00522
0.5141000 0.90192 0.00525
0.5157000 0.88960 0.00522
0.5173000 0.90673 0.00571
0.5189000 0.93999 0.00548
0.5206000 0.93629 0.00509
0.5222000 0.96063 0.00529
0.5238000 0.94410 0.00511
0.5254000 0.93689 0.00511
0.5271000 0.96544 0.00523
0.5287000 0.95211 0.00508
0.5303000 0.97756 0.00503
0.5320000 0.96504 0.00501
0.5336000 0.98808 0.00508
0.5352000 0.97896 0.00492
0.5368000 0.99158 0.00491
0.5385000 0.95201 0.00511
0.5401000 0.98728 0.00498
0.5417000 0.99389 0.00526
0.5434000 0.98467 0.00500
0.5450000 0.98107 0.00484
0.5466000 0.97215 0.00493
0.5482000 1.01903 0.00497
0.5499000 1.00000 0.00516
0.5515000 1.00120 0.00464
0.5531000 1.01403 0.00512
0.5548000 1.02184 0.00514
0.5564000 0.99088 0.00944
0.5580000 1.00281 0.01066
0.5596000 1.01733 0.00499
0.5613000 1.03466 0.00503
0.5629000 1.05189 0.00509
0.5645000 1.03687 0.00545
0.5662000 1.05750 0.00526
0.5678000 1.04859 0.01564
0.5694000 1.03937 0.02602
0.5711000 1.04859 0.00510
0.5727000 1.05800 0.00512
0.5743000 1.06422 0.00521
0.5760000 1.06632 0.00537
0.5776000 1.06161 0.00539
0.5792000 1.06963 0.00505
0.5809000 1.07774 0.00508
0.5825000 1.08756 0.00511
0.5841000 1.09347 0.00765
0.5857000 1.06882 0.00762
0.5874000 1.05350 0.00759
0.5890000 1.10499 0.01425
0.5906000 1.08465 0.00625
0.5923000 1.08846 0.00584
0.5939000 1.08455 0.00560
0.5955000 1.09517 0.00575
0.5972000 1.08295 0.00537
0.5988000 1.10218 0.00513
0.6004000 1.10188 0.00517
0.6021000 1.10439 0.00522
0.6037000 1.12472 0.00525
0.6053000 1.10769 0.00504
0.6070000 1.09818 0.00504
0.6086000 1.09798 0.00514
0.6102000 1.09717 0.00523
0.6119000 1.11941 0.00529
0.6135000 1.11360 0.00542
0.6151000 1.11100 0.00520
0.6168000 1.12783 0.00542
0.6184000 1.13184 0.00487
0.6201000 1.11401 0.00524
0.6217000 1.13194 0.00576
0.6233000 1.14316 0.00603
0.6250000 1.13284 0.00588
0.6266000 1.13294 0.00588
0.6282000 1.16420 0.00618
0.6299000 1.14616 0.00759
0.6315000 1.14516 0.00573
0.6331000 1.12943 0.00584
0.6348000 1.14997 0.00582
0.6364000 1.13414 0.00563
0.6380000 1.15698 0.00537
0.6397000 1.13364 0.00532
0.6413000 1.15428 0.00536
0.6430000 1.16530 0.00525
0.6446000 1.16069 0.00550
0.6462000 1.16379 0.00594
0.6479000 1.17141 0.00535
0.6495000 1.17391 0.00633
0.6511000 1.16850 0.00540
0.6528000 1.16490 0.00601
0.6544000 1.15348 0.00625
0.6560000 1.22981 0.00695
0.6577000 1.17321 0.00570
0.6593000 1.14506 0.00552
0.6610000 1.15318 0.00537
0.6626000 1.18383 0.00495
0.6642000 1.16760 0.00520
0.6659000 1.20767 0.00521
0.6675000 1.16179 0.00496
0.6691000 1.20076 0.00511
0.6708000 1.19966 0.00525
0.6724000 1.20637 0.00490
0.6741000 1.20637 0.00499
0.6757000 1.20256 0.00531
0.6773000 1.21238 0.00515
0.6790000 1.21459 0.00503
0.6806000 1.23733 0.00502
0.6823000 1.22841 0.00670
0.6839000 1.20066 0.00578
0.6855000 1.17261 0.00694
0.6872000 1.24995 0.00686
0.6888000 1.23112 0.00640
0.6905000 1.22350 0.00648
0.6921000 1.22220 0.00658
0.6937000 1.21629 0.00655
0.6954000 1.26668 0.00624
0.6970000 1.23182 0.00618
0.6987000 1.21769 0.00566
0.7003000 1.24775 0.00612
0.7019000 1.24123 0.00602
0.7036000 1.23122 0.00615
0.7052000 1.23072 0.00621
0.7069000 1.23492 0.00599
0.7085000 1.23092 0.00585
0.7101000 1.23903 0.00564
0.7118000 1.24083 0.00577
0.7134000 1.25476 0.00594
0.7151000 1.24494 0.00617
0.7167000 1.22721 0.00663
0.7184000 1.23983 0.00688
0.7200000 1.27309 0.00626
0.7216000 1.23803 0.00656
0.7233000 1.22480 0.01189
0.7249000 1.26367 0.00874
0.7266000 1.25296 0.00997
0.7282000 1.25155 0.00904
0.7299000 1.24304 0.00875
0.7315000 1.24965 0.00963
0.7331000 1.28601 0.01002
0.7348000 1.25686 0.00842
0.7364000 1.26518 0.00929
0.7381000 1.24083 0.00763
0.7397000 1.27269 0.00832
0.7414000 1.26999 0.00672
0.7430000 1.24905 0.00815
0.7446000 1.28271 0.00679
0.7463000 1.23322 0.00825
0.7479000 1.23432 0.00833
0.7496000 1.25055 0.00672
0.7512000 1.25145 0.00849
0.7529000 1.24985 0.00804
0.7545000 1.24564 0.00750
0.7562000 1.25897 0.00853
0.7578000 1.16700 0.00833
0.7597000 1.12232 0.01868
0.7619000 1.15197 0.01371
0.7636000 1.24204 0.01236
0.7652000 1.26087 0.00995
0.7669000 1.24204 0.00816
0.7685000 1.18804 0.00801
0.7701000 1.20347 0.01171
0.7718000 1.20827 0.01209
0.7734000 1.18814 0.00994
0.7751000 1.19896 0.01291
0.7767000 1.21378 0.01068
0.7784000 1.17471 0.01190
0.7800000 1.17552 0.01110
0.7817000 1.17401 0.01282
0.7833000 1.21018 0.01065
0.7850000 1.15137 0.01519
0.7866000 1.16239 0.01360
0.7883000 1.14095 0.01297
0.7899000 1.17241 0.01254
0.7916000 1.18523 0.01572
0.7932000 1.07273 0.01130
0.7948000 1.15859 0.01191
0.7965000 1.08295 0.01270
0.7981000 1.02755 0.01383
0.7998000 1.10399 0.01219
0.8014000 1.09187 0.01370
0.8031000 1.07954 0.01093
0.8047000 1.04969 0.01184
0.8064000 1.02745 0.01060
0.8080000 1.05790 0.01017
0.8097000 1.03296 0.01103
0.8113000 1.02324 0.01009
0.8130000 0.99038 0.01111
0.8146000 1.01382 0.01145
0.8163000 1.00210 0.01141
0.8179000 0.98728 0.01160
0.8196000 0.99269 0.01159
0.8212000 0.94029 0.01130
0.8229000 1.01403 0.01241
0.8245000 0.95292 0.01124
0.8262000 0.96013 0.01162
0.8278000 0.97005 0.01998
0.8295000 0.93428 0.01963
0.8311000 0.94089 0.01319
0.8328000 0.94510 0.01655
0.8344000 0.95362 0.02299
0.8361000 0.95522 0.01474
0.8377000 0.90393 0.01457
0.8394000 0.86716 0.01959
0.8410000 0.88850 0.01651
0.8427000 0.87598 0.02058
0.8443000 0.88710 0.01486
0.8460000 0.83600 0.01888
0.8476000 0.88660 0.01241
0.8493000 0.91004 0.01764
0.8509000 0.85003 0.01396
0.8526000 0.84031 0.01254
0.8542000 0.90473 0.01691
0.8559000 0.81717 0.01195
0.8575000 0.83881 0.01211
0.8592000 0.83711 0.01379
0.8609000 0.85804 0.01577
0.8625000 0.80886 0.02013
0.8642000 0.81417 0.01847
0.8658000 0.82639 0.02392
0.8675000 0.81256 0.01725
0.8691000 0.81477 0.01376
0.8708000 0.79343 0.01240
0.8724000 0.78872 0.01267
0.8741000 0.83480 0.01339
0.8757000 0.84081 0.02649
0.8774000 0.77550 0.02508
0.8790000 0.74244 0.01614
0.8807000 0.76468 0.01460
0.8823000 0.77399 0.03071
0.8840000 0.76768 0.01924
0.8857000 0.78191 0.01778
0.8873000 0.75877 0.02180
0.8890000 0.78742 0.02459
0.8906000 0.77510 0.02375
0.8923000 0.75125 0.02481
0.8939000 0.73973 0.02034
0.8956000 0.73192 0.02838
0.8972000 0.69064 0.01658
0.8989000 0.76808 0.02516
0.9006000 0.80124 0.02227
0.9022000 0.76307 0.01664
0.9039000 0.75205 0.01883
0.9055000 0.73953 0.01752
0.9072000 0.72090 0.01778
0.9088000 0.71829 0.01819
0.9105000 0.70086 0.01867
0.9121000 0.71338 0.01835
0.9138000 0.73602 0.01803
0.9155000 0.77700 0.02034
0.9171000 0.75826 0.02425
0.9188000 0.72861 0.02816
0.9204000 0.76027 0.03207
0.9221000 0.72961 0.03598
0.9237000 0.72140 0.03989
0.9254000 0.75626 0.04380
0.9271000 0.69996 0.04772
0.9287000 0.75035 0.05163
0.9304000 0.73182 0.05554
0.9320000 0.69966 0.07372
0.9337000 0.78121 0.05615
0.9353000 0.79844 0.04453
0.9370000 0.69255 0.05163
0.9387000 0.73092 0.05873
0.9403000 0.71068 0.03909
0.9420000 0.74294 0.04886
0.9436000 0.77179 0.06991
0.9453000 0.81697 0.05935
0.9470000 0.73803 0.05397
0.9486000 0.78331 0.04858
0.9503000 0.76167 0.05322
0.9519000 0.78752 0.05440
0.9545000 0.82619 0.05558
0.9565000 0.83009 0.05676
0.9582000 0.71489 0.05701
0.9598000 0.83921 0.05726
0.9615000 0.75356 0.05751
0.9631000 0.83009 0.05776
0.9648000 0.93719 0.05801
0.9665000 0.89812 0.05826
0.9681000 0.89391 0.05852
0.9698000 0.79453 0.05877
0.9714000 0.77600 0.05902
0.9731000 0.72981 0.05927
0.9748000 0.90543 0.05952
0.9764000 0.88269 0.05977
0.9781000 0.88509 0.06002
0.9797000 0.97385 0.06027
0.9814000 0.88319 0.05755
0.9831000 0.86045 0.05482
0.9847000 0.91194 0.05209
0.9864000 0.98237 0.06279
0.9881000 0.88419 0.06865
0.9897000 0.88690 0.06017
0.9914000 0.96985 0.07242
0.9930000 0.97085 0.06271
0.9947000 0.84352 0.06628
0.9964000 0.88369 0.06985
0.9980000 0.99399 0.07342
