Asteroid designations ( Number, Name, Temporary designation): -, -, K00H74D
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 05 - 23 - 23:30
Observation was made by : M. Popescu, R. Errmann E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: 
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2000hd74vshd124446.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4787000 0.88872 0.01309
0.4803000 0.92274 0.01260
0.4819000 0.95063 0.01364
0.4836000 0.97000 0.01406
0.4852000 0.94873 0.01486
0.4868000 0.95244 0.01453
0.4884000 0.89825 0.01347
0.4901000 0.92454 0.01298
0.4917000 0.94160 0.01307
0.4933000 0.90157 0.01240
0.4950000 0.91933 0.01200
0.4966000 0.93398 0.01323
0.4982000 1.00602 0.01306
0.4998000 0.93689 0.01217
0.5015000 0.93177 0.01327
0.5031000 0.94662 0.01188
0.5047000 0.93578 0.01231
0.5064000 0.97331 0.01175
0.5080000 0.91040 0.01180
0.5096000 0.94351 0.01266
0.5112000 0.95394 0.01181
0.5129000 0.96037 0.01226
0.5145000 0.95485 0.01212
0.5161000 0.94652 0.01154
0.5178000 0.88712 0.01244
0.5194000 0.98535 0.01291
0.5210000 0.94622 0.01235
0.5226000 0.97853 0.01178
0.5243000 0.96097 0.01141
0.5259000 0.96839 0.01173
0.5275000 0.96699 0.01168
0.5292000 1.02609 0.01145
0.5308000 1.02639 0.01164
0.5324000 0.99599 0.01092
0.5341000 0.99237 0.01084
0.5357000 0.99890 0.01088
0.5373000 0.98956 0.01092
0.5389000 0.95645 0.01094
0.5406000 1.00522 0.01079
0.5422000 1.01013 0.01152
0.5438000 0.99288 0.01125
0.5455000 1.00311 0.01109
0.5471000 1.02288 0.01114
0.5487000 0.98344 0.01053
0.5504000 1.00000 0.01113
0.5520000 1.01254 0.01090
0.5536000 1.00401 0.01044
0.5553000 0.99910 0.01140
0.5569000 1.00933 0.01847
0.5585000 1.01435 0.02554
0.5602000 1.01896 0.01146
0.5618000 1.01084 0.01071
0.5634000 0.99468 0.01038
0.5651000 1.00652 0.01129
0.5667000 1.01997 0.01117
0.5683000 0.99689 0.01158
0.5700000 1.00662 0.01095
0.5716000 0.99508 0.01161
0.5732000 1.03432 0.01098
0.5749000 1.00562 0.01098
0.5765000 1.02589 0.01122
0.5781000 0.99257 0.01107
0.5798000 1.02057 0.01121
0.5814000 1.04295 0.01077
0.5830000 1.02067 0.01102
0.5847000 1.00793 0.01094
0.5863000 1.01144 0.01213
0.5879000 0.98525 0.01653
0.5896000 0.97271 0.02428
0.5912000 1.00913 0.01181
0.5928000 1.00381 0.01200
0.5945000 1.01254 0.01157
0.5961000 1.01967 0.01032
0.5977000 1.01906 0.01110
0.5994000 1.03622 0.01096
0.6010000 1.00582 0.01070
0.6027000 1.01535 0.01031
0.6043000 1.01274 0.00950
0.6059000 1.04134 0.01075
0.6076000 1.01415 0.01043
0.6092000 0.99749 0.01091
0.6108000 1.00552 0.01124
0.6125000 1.00040 0.01055
0.6141000 1.00522 0.01121
0.6157000 1.03050 0.01103
0.6174000 1.02850 0.01091
0.6190000 1.02498 0.01009
0.6207000 0.99177 0.01095
0.6223000 0.98405 0.01198
0.6239000 1.02007 0.01343
0.6256000 1.02579 0.01332
0.6272000 1.02659 0.01167
0.6288000 1.00080 0.01459
0.6305000 1.02810 0.01560
0.6321000 1.02860 0.01174
0.6338000 1.01806 0.01152
0.6354000 0.99749 0.01266
0.6370000 1.07174 0.01132
0.6387000 1.03793 0.01112
0.6403000 1.01074 0.01101
0.6419000 0.99819 0.01091
0.6436000 1.02147 0.01018
0.6452000 1.02238 0.01045
0.6469000 1.02950 0.01211
0.6485000 1.03020 0.01094
0.6501000 1.00993 0.01184
0.6518000 1.02258 0.01069
0.6534000 1.04495 0.01145
0.6551000 1.02127 0.01400
0.6567000 0.99147 0.01363
0.6583000 0.99619 0.01099
0.6600000 1.03963 0.01112
0.6616000 1.01124 0.01090
0.6633000 1.03211 0.01093
0.6649000 1.02980 0.01009
0.6665000 1.03733 0.01073
0.6682000 1.03612 0.01033
0.6698000 1.02428 0.01076
0.6715000 1.00622 0.00982
0.6731000 1.00120 0.01118
0.6748000 1.00672 0.01090
0.6764000 1.05168 0.01084
0.6780000 1.05609 0.01032
0.6797000 1.05589 0.01041
0.6813000 1.01284 0.01102
0.6830000 1.01826 0.01544
0.6846000 1.01054 0.01100
0.6862000 0.96879 0.01805
0.6879000 1.00672 0.01319
0.6895000 1.01937 0.01331
0.6912000 0.99589 0.01288
0.6928000 1.04736 0.01390
0.6945000 1.02830 0.01492
0.6961000 1.04275 0.01193
0.6978000 1.04826 0.01268
0.6994000 1.03602 0.01130
0.7010000 1.02408 0.01216
0.7027000 1.01987 0.01111
0.7043000 1.02157 0.01228
0.7060000 0.99739 0.01206
0.7076000 1.04545 0.01120
0.7093000 1.01906 0.01158
0.7109000 1.01896 0.01118
0.7125000 1.03010 0.01194
0.7142000 0.98555 0.01247
0.7158000 1.01615 0.01144
0.7175000 1.00692 0.01259
0.7191000 0.99458 0.01197
0.7208000 1.02438 0.01212
0.7224000 1.05990 0.01280
0.7241000 1.01385 0.02466
0.7257000 0.98114 0.01491
0.7274000 1.00281 0.02301
0.7290000 1.02589 0.01747
0.7306000 1.03672 0.01885
0.7323000 1.01425 0.01869
0.7339000 1.03642 0.02105
0.7356000 1.07616 0.01633
0.7372000 1.02880 0.01776
0.7389000 1.01395 0.01560
0.7405000 1.02248 0.01708
0.7422000 1.00973 0.01365
0.7438000 0.96679 0.01510
0.7461000 1.04596 0.01452
0.7479000 1.03502 0.01865
0.7496000 1.05067 0.01389
0.7512000 1.04887 0.01645
0.7529000 1.06713 0.01927
0.7545000 1.02880 0.01408
0.7562000 1.06592 0.01689
0.7578000 0.96889 0.01714
0.7595000 1.02830 0.03502
0.7611000 0.95756 0.03430
0.7628000 0.96649 0.02942
0.7644000 1.00632 0.02128
0.7661000 0.99268 0.01861
0.7689000 1.05208 0.01619
0.7706000 1.00030 0.02632
0.7722000 0.99047 0.02345
0.7739000 1.07154 0.02125
0.7755000 1.03773 0.02638
0.7772000 1.06994 0.02105
0.7788000 1.03783 0.02359
0.7805000 1.06743 0.02154
0.7821000 1.00542 0.02767
0.7838000 1.05509 0.02016
0.7854000 1.02549 0.03256
0.7871000 1.02258 0.02735
0.7887000 1.01866 0.02602
0.7904000 1.07706 0.02336
0.7920000 0.92274 0.02391
0.7937000 0.98836 0.02446
0.7953000 1.06041 0.02501
0.7970000 1.05057 0.02948
0.7986000 1.00743 0.03047
0.8003000 1.09141 0.02464
0.8019000 0.99338 0.02760
0.8036000 1.02579 0.02016
0.8053000 1.04144 0.02356
0.8069000 1.00070 0.02077
0.8086000 1.04796 0.01922
0.8102000 1.02448 0.02110
0.8119000 1.01706 0.01768
0.8135000 1.02318 0.01933
0.8152000 1.06893 0.01983
0.8168000 0.99679 0.01895
0.8185000 1.04515 0.02150
0.8201000 1.03141 0.02056
0.8218000 1.01555 0.01862
0.8234000 1.00853 0.01977
0.8251000 1.06522 0.01999
0.8267000 1.04164 0.01970
0.8284000 0.99699 0.03956
0.8300000 1.01385 0.03811
0.8321000 1.04445 0.02218
0.8338000 1.02970 0.04383
0.8354000 1.03442 0.04167
0.8371000 1.03301 0.02554
0.8387000 0.96669 0.03007
0.8404000 1.12773 0.03230
0.8420000 0.97251 0.03452
0.8437000 1.07365 0.03675
0.8453000 1.01696 0.03161
0.8470000 1.02007 0.03845
0.8487000 1.02619 0.02253
0.8503000 1.03201 0.03643
0.8520000 0.99268 0.02262
0.8536000 1.01555 0.02758
0.8553000 1.00371 0.03103
0.8569000 0.97792 0.02620
0.8586000 1.00050 0.02137
0.8602000 1.05589 0.02513
0.8619000 1.02097 0.03390
0.8636000 0.91642 0.04032
0.8652000 1.00080 0.03949
0.8669000 0.97772 0.04620
0.8685000 0.97231 0.03063
0.8702000 1.04264 0.02396
0.8718000 0.95585 0.02130
0.8735000 1.01967 0.02295
0.8752000 1.01987 0.02742
0.8768000 0.93889 0.05764
0.8785000 0.94692 0.04766
0.8801000 0.98926 0.02918
0.8818000 0.93327 0.03766
0.8834000 0.95645 0.06325
0.8851000 1.03853 0.03106
0.8868000 0.96227 0.03597
0.8884000 1.08338 0.05319
0.8901000 1.01816 0.04148
0.8917000 0.93879 0.05915
0.8934000 1.06020 0.03720
0.8950000 1.05027 0.04680
0.8967000 0.98344 0.04590
0.8984000 0.94140 0.03253
0.9000000 0.98515 0.04893
0.9017000 0.93749 0.02933
0.9033000 0.97221 0.02932
0.9050000 1.03672 0.03635
0.9067000 1.01636 0.02818
0.9083000 0.99910 0.02680
0.9100000 0.97241 0.03322
0.9116000 0.95916 0.02876
0.9133000 1.00582 0.02477
0.9150000 0.95966 0.02864
0.9166000 0.96629 0.03126
0.9183000 0.91491 0.02704
0.9199000 0.95003 0.02616
0.9216000 0.93448 0.02867
0.9233000 1.01906 0.03148
0.9249000 0.98555 0.02669
0.9266000 1.09573 0.02731
0.9282000 1.08318 0.02886
0.9299000 1.05067 0.04155
0.9318000 0.98946 0.06324
0.9336000 1.05639 0.08492
0.9353000 1.00983 0.06138
0.9371000 0.92916 0.10915
0.9395000 1.05198 0.05677
0.9411000 1.03733 0.05804
0.9428000 0.97391 0.07165
0.9444000 1.05719 0.12029
0.9463000 1.02187 0.07772
0.9482000 0.92113 0.10938
