Asteroid designations ( Number, Name, Temporary designation): 357439, 2004 BL86 ,  K04B86L, Z7439
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 02 - 07 - 10:22
Observation was made by : M. Birlan E-mail; birlan@imcce.fr
At observatory with UAI code: 568
Obsv. comments: 
The spectrum was published in the article: http://adsabs.harvard.edu/abs/2015A%26A...581A...3B
The normalization of this spectrum was made for the wavelength: 1.250 microns.
Original name of the file was: 357439NIR.txt
Wavelength[um]	Reflectance	sigma(optional)
1.1372400 0.96205 0.03599
1.1400300 1.02341 0.03455
1.1428300 0.93172 0.03605
1.1456300 0.99855 0.03416
1.1484300 1.03601 0.03197
1.1512300 0.97736 0.03719
1.1540400 0.98141 0.03523
1.1568500 1.02475 0.02660
1.1596600 1.01909 0.03826
1.1624800 0.93972 0.03646
1.1653000 0.98773 0.03709
1.1681200 1.05122 0.03254
1.1709400 1.00977 0.03581
1.1737600 1.00879 0.03497
1.1765900 0.98638 0.03746
1.1794200 1.02970 0.03350
1.1822500 1.02397 0.03126
1.1850800 1.01344 0.03272
1.1879200 1.01756 0.03036
1.1907500 0.98558 0.03621
1.1935900 1.01702 0.03989
1.1964300 0.96683 0.02938
1.1992700 1.02742 0.03298
1.2021200 1.02384 0.02354
1.2049600 1.01081 0.03476
1.2078100 1.01324 0.03652
1.2106600 1.02031 0.03674
1.2135100 1.08524 0.03693
1.2163600 0.97415 0.03641
1.2192100 1.02071 0.04141
1.2220600 1.03573 0.03902
1.2249200 0.93787 0.02673
1.2277700 1.06860 0.03308
1.2306300 0.94889 0.02520
1.2334900 1.04459 0.03430
1.2363500 1.09602 0.03399
1.2392100 1.01759 0.03776
1.2420700 1.01228 0.03703
1.2449300 1.08512 0.03512
1.2477900 1.05289 0.03784
1.2506600 1.00000 0.03013
1.2535200 1.09324 0.03624
1.2563900 1.06276 0.03440
1.2592500 1.10150 0.03248
1.2621200 1.06367 0.03771
1.2649800 1.10715 0.03182
1.2678500 1.12382 0.04019
1.2707200 1.07123 0.03143
1.2735900 1.01721 0.04089
1.2764500 1.11214 0.03098
1.2793200 1.05280 0.03772
1.2821900 1.03720 0.04215
1.2850600 1.14044 0.03677
1.2879300 1.02877 0.02989
1.2908000 1.03558 0.03539
1.2936600 1.05419 0.03699
1.2965300 1.07151 0.03881
1.2994000 1.06166 0.03937
1.3022700 0.99065 0.02811
1.3051400 1.04846 0.03959
1.3080100 1.06835 0.03753
1.3108800 1.02319 0.03522
1.3137400 1.03894 0.03639
1.3166100 1.07281 0.03836
1.3194800 0.99674 0.02915
1.3223400 1.04370 0.03684
1.3252100 1.07294 0.03800
1.3280800 1.10080 0.03741
1.3309400 1.06099 0.03514
1.3338100 1.07794 0.03801
1.3366700 1.10247 0.03006
1.3395300 1.12811 0.03245
1.3424000 1.07936 0.02716
1.3452600 1.08432 0.03967
1.3481200 1.10588 0.03494
1.3509800 1.00569 0.02769
1.3538400 1.04121 0.04028
1.3567000 1.04610 0.03891
1.3595600 0.98998 0.02591
1.3624100 1.01377 0.02995
1.3652700 1.05201 0.02954
1.3681200 0.92212 0.02700
1.3709800 0.91642 0.02681
1.3738300 1.03110 0.04000
1.3766800 0.98257 0.04244
1.3795300 0.93241 0.03260
1.3823800 0.95688 0.02658
1.3852300 0.98956 0.02744
1.3880800 0.96529 0.01598
1.3909200 0.94228 0.02529
1.3937700 0.98314 0.03871
1.3966100 0.96290 0.03427
1.3994500 0.92820 0.03307
1.4022900 0.95166 0.03501
1.4051300 1.00409 0.03324
1.4079600 0.98476 0.02210
1.4108000 0.99893 0.03591
1.4136300 0.92377 0.03761
1.4164700 1.02736 0.03624
1.4193000 1.02059 0.03199
1.4221200 1.01902 0.02880
1.4249500 1.04451 0.02598
1.4277800 1.07164 0.04738
1.4306000 1.07392 0.03167
1.4334200 1.01880 0.02439
1.4362400 1.06502 0.02423
1.4390600 1.03517 0.03954
1.4418800 0.95521 0.02794
1.4446900 1.02784 0.04419
1.4475100 1.09381 0.04220
1.4503200 1.00924 0.04037
1.4531300 1.00702 0.03411
1.4559300 1.04054 0.03375
1.4587400 1.07495 0.03250
1.4615400 0.95516 0.03482
1.4643400 1.08986 0.03653
1.4671400 1.07741 0.03516
1.4699400 1.05261 0.03995
1.4727400 1.05458 0.03014
1.4755300 1.06908 0.03346
1.4783200 1.06452 0.03303
1.4811100 1.09939 0.03325
1.4838900 1.07388 0.04532
1.4866800 1.09114 0.02950
1.4894600 1.06971 0.04247
1.4922400 1.08508 0.03144
1.4950200 1.08755 0.02835
1.4977900 1.07443 0.03501
1.5005700 1.05437 0.03629
1.5033400 1.02505 0.02953
1.5061100 1.08470 0.04472
1.5088700 1.00937 0.04376
1.5116300 1.02221 0.04873
1.5144000 1.03087 0.02761
1.5171600 1.05455 0.03930
1.5199100 1.01449 0.03125
1.5226700 0.96932 0.04505
1.5254200 1.03802 0.03016
1.5281700 1.04944 0.03498
1.5309100 1.04051 0.03678
1.5336600 0.92890 0.04673
1.5364000 1.05011 0.02638
1.5391400 1.03772 0.03803
1.5418700 1.00227 0.03336
1.5446100 1.01942 0.03589
1.5473400 1.04644 0.03557
1.5500700 1.01188 0.04967
1.5528000 1.03300 0.03591
1.5555200 1.02958 0.03106
1.5582400 0.96680 0.03381
1.5609600 1.02795 0.03322
1.5636800 0.94413 0.03733
1.5663900 1.08278 0.03043
1.5691000 1.00859 0.02654
1.5718100 1.06110 0.03307
1.5745100 1.09969 0.03241
1.5772200 1.06392 0.02598
1.5799200 1.13366 0.03795
1.5826100 1.03193 0.03793
1.5853100 1.00881 0.03203
1.5880000 1.08142 0.03282
1.5906900 0.96290 0.03402
1.5933800 0.97070 0.02743
1.5960600 0.95648 0.04580
1.5987400 0.97635 0.04124
1.6014200 0.95948 0.04043
1.6041000 1.01426 0.02983
1.6067700 0.90844 0.03434
1.6094400 0.84921 0.04686
1.6121100 1.05512 0.03432
1.6147700 1.01141 0.03825
1.6174300 0.94008 0.03685
1.6200900 1.01311 0.03524
1.6227500 1.05373 0.03657
1.6254000 0.96716 0.02815
1.6280500 0.99503 0.03610
1.6307000 1.01108 0.03863
1.6333500 1.00951 0.03027
1.6359900 0.98383 0.03441
1.6386300 0.98516 0.03195
1.6412600 0.95637 0.02872
1.6439000 0.98886 0.05334
1.6465300 0.92845 0.03094
1.6491600 0.93696 0.04073
1.6517800 0.94505 0.03252
1.6544100 0.97498 0.03264
1.6570300 0.89143 0.03018
1.6596400 0.89551 0.03555
1.6622600 0.94943 0.03200
1.6648700 0.98245 0.03277
1.6674800 0.86033 0.03876
1.6700800 0.83296 0.04276
1.6726900 0.91799 0.03204
1.6752900 0.88143 0.02873
1.6778800 0.88340 0.03822
1.6804800 0.89683 0.04019
1.6830700 0.82852 0.03918
1.6856600 0.85095 0.03419
1.6882500 0.98935 0.03019
1.6908300 0.90756 0.02922
1.6934100 0.85169 0.03787
1.6959900 0.94704 0.05009
1.6985600 0.98763 0.03200
1.7011300 0.91727 0.03313
1.7037000 0.81003 0.03707
1.7062700 0.94640 0.03433
1.7088300 0.88633 0.04186
1.7114000 0.88100 0.03013
1.7139500 0.81621 0.04085
1.7165100 0.89640 0.03718
1.7190600 0.86782 0.03719
1.7216100 0.88788 0.03541
1.7241600 0.83214 0.04283
1.7267000 0.88631 0.04860
1.7292400 0.86349 0.03501
1.7317800 0.84292 0.03814
1.7343200 0.77303 0.03564
1.7368500 0.90011 0.04601
1.7393800 0.86321 0.04074
1.7419100 0.79921 0.04665
1.7444300 0.73678 0.03762
1.7469600 0.87171 0.03204
1.7494800 0.71504 0.03489
1.7519900 0.86387 0.04415
1.7545100 0.67469 0.04454
1.7570200 0.82444 0.03306
1.7595200 0.78966 0.05770
1.7620300 0.78253 0.04587
1.7645300 0.76061 0.04333
1.7670300 0.79077 0.03277
1.7695300 0.80734 0.03738
1.7720300 0.77509 0.04275
1.7745200 0.79562 0.04257
1.7770100 0.72380 0.04461
1.7794900 0.75124 0.04328
1.7819800 0.77844 0.03853
1.7844600 0.80852 0.03989
1.7869400 0.71812 0.04210
1.7894200 0.69355 0.04195
1.7918900 0.75936 0.03555
1.7943600 0.79937 0.04919
1.7968300 0.59823 0.05701
1.7992900 0.64630 0.05271
1.8017600 0.76005 0.04517
1.8042200 0.77310 0.03968
1.8066700 0.64305 0.04707
1.8091300 0.68194 0.05732
1.8115800 0.78541 0.04566
1.8140300 0.73633 0.03945
1.8164800 0.59137 0.05422
1.8189200 0.73004 0.05782
1.8213700 0.78904 0.05108
1.8238100 0.66459 0.04521
1.8262400 0.71993 0.06298
1.8286800 0.78388 0.04395
1.8311100 0.67730 0.05634
1.8335400 0.65336 0.07068
1.8359600 0.83565 0.04931
1.8383900 0.80107 0.04670
1.8408100 0.74420 0.04369
1.8432300 0.70322 0.05947
1.8456500 0.81823 0.05855
1.8504700 0.71119 0.08415
1.8528800 0.54336 0.07148
1.8552900 0.84374 0.06017
1.8576900 0.74350 0.05345
1.8600900 0.58350 0.07253
1.8624900 0.78337 0.04961
1.8648900 0.84849 0.05730
1.8696800 0.60012 0.08022
1.8720700 0.75702 0.05792
1.8744500 0.65044 0.08000
1.8768400 0.61844 0.09032
1.8792200 0.75807 0.07164
1.8816000 0.63818 0.09459
1.8839800 0.63574 0.06721
1.8863500 0.75856 0.06816
1.8887200 0.75337 0.03860
1.8910900 0.63784 0.04784
1.8934600 0.70486 0.03102
1.8958300 0.77100 0.05763
1.8981900 0.75634 0.05533
1.9005500 0.67782 0.06062
1.9029100 0.74734 0.04968
1.9052600 0.69270 0.05027
1.9076200 0.76684 0.04521
1.9099700 0.83264 0.04507
1.9123200 0.55879 0.09287
1.9146600 0.59479 0.05125
1.9170100 0.71311 0.03577
1.9193500 0.62431 0.06951
1.9216900 0.59620 0.10252
1.9240300 0.61047 0.06760
1.9263600 0.59988 0.04884
1.9286900 0.50592 0.08938
1.9310200 0.65409 0.06604
1.9333500 0.68111 0.05290
1.9356800 0.67399 0.04945
1.9380000 0.69349 0.03864
1.9403200 0.60147 0.05027
1.9426400 0.67526 0.04799
1.9449500 0.73109 0.04946
1.9472700 0.69011 0.04152
1.9495800 0.64056 0.06250
1.9518900 0.52883 0.05880
1.9542000 0.72204 0.05129
1.9565000 0.62239 0.08227
1.9588000 0.51803 0.06575
1.9611100 0.71333 0.06755
1.9634000 0.79797 0.05082
1.9657000 0.51666 0.08037
1.9679900 0.73274 0.05534
1.9702800 0.84952 0.03750
1.9725700 0.74084 0.05181
1.9748600 0.73161 0.03546
1.9771500 0.80668 0.03730
1.9794300 0.77773 0.04966
1.9817100 0.75892 0.05554
1.9839900 0.66183 0.04342
1.9862600 0.76546 0.03719
1.9885400 0.68729 0.03166
1.9908100 0.64526 0.04343
1.9930800 0.67308 0.05548
1.9953400 0.64303 0.05013
1.9976100 0.56948 0.05305
1.9998700 0.59082 0.08275
2.0021300 0.68688 0.05801
2.0043900 0.60798 0.06366
2.0066500 0.56346 0.08390
2.0089000 0.67340 0.07341
2.0111500 0.64909 0.10244
2.0134000 0.57032 0.09586
2.0156500 0.52322 0.08151
2.0178900 0.78244 0.05893
2.0201400 0.67474 0.06055
2.0223800 0.57618 0.07917
2.0246200 0.81360 0.05317
2.0268500 0.77642 0.04241
2.0290900 0.73380 0.03841
2.0313200 0.78700 0.04412
2.0335500 0.87029 0.04423
2.0357700 0.81469 0.05886
2.0380000 0.72551 0.04657
2.0402200 0.81494 0.03400
2.0424400 0.82700 0.06342
2.0446600 0.64044 0.04713
2.0468800 0.65541 0.06076
2.0490900 0.70522 0.08243
2.0513100 0.73718 0.05297
2.0535100 0.64222 0.05850
2.0557200 0.73353 0.04067
2.0579300 0.53310 0.07559
2.0601300 0.76620 0.06006
2.0623300 0.71817 0.03870
2.0645300 0.74420 0.05410
2.0667300 0.79730 0.04296
2.0689200 0.76514 0.05650
2.0711200 0.72452 0.04263
2.0733100 0.72564 0.03993
2.0754900 0.68480 0.05028
2.0776800 0.76186 0.03913
2.0798600 0.62843 0.04587
2.0820400 0.62149 0.05415
2.0842200 0.72573 0.04523
2.0864000 0.72202 0.04370
2.0885800 0.63652 0.07308
2.0907500 0.62597 0.03659
2.0929200 0.73039 0.03042
2.0950900 0.66746 0.04824
2.0972500 0.62871 0.05347
2.0994200 0.65668 0.04817
2.1015800 0.72423 0.03615
2.1037400 0.69798 0.04654
2.1058900 0.58279 0.05144
2.1080500 0.62815 0.05327
2.1102000 0.77967 0.05481
2.1123500 0.71961 0.05536
2.1145000 0.74669 0.04290
2.1166500 0.73417 0.05236
2.1187900 0.77504 0.05905
2.1209300 0.77056 0.03940
2.1230700 0.71155 0.05085
2.1252100 0.78548 0.04041
2.1273400 0.78356 0.05511
2.1294700 0.79989 0.03807
2.1316000 0.75604 0.03779
2.1337300 0.73381 0.04423
2.1358600 0.66326 0.05177
2.1379800 0.77418 0.04076
2.1401000 0.71844 0.05305
2.1422200 0.53135 0.07404
2.1443400 0.50578 0.08226
2.1464500 0.83645 0.04176
2.1485700 0.69640 0.04740
2.1506800 0.62955 0.06244
2.1527800 0.72344 0.04275
2.1548900 0.78872 0.06609
2.1569900 0.74710 0.05648
2.1590900 0.73397 0.07040
2.1611900 0.73396 0.05644
2.1632900 0.78818 0.04814
2.1653800 0.69533 0.04783
2.1674700 0.68758 0.03744
2.1695600 0.77564 0.04025
2.1716500 0.70211 0.04454
2.1737400 0.59815 0.05818
2.1758200 0.68425 0.04274
2.1779000 0.77657 0.04050
2.1799800 0.72761 0.03721
2.1820600 0.75776 0.04367
2.1841300 0.69780 0.04598
2.1862000 0.79156 0.04887
2.1882700 0.81861 0.06179
2.1903400 0.94105 0.05031
2.1924000 0.79097 0.04527
2.1944600 0.84899 0.03900
2.1965300 0.87193 0.06032
2.1985800 0.84726 0.03725
2.2006400 0.84027 0.05689
2.2026900 0.91953 0.05770
2.2047400 0.81956 0.04609
2.2067900 0.84850 0.05005
2.2088400 0.82185 0.04554
2.2108900 0.85987 0.05215
2.2129300 0.77705 0.04541
2.2149700 0.59805 0.05679
2.2170100 0.84982 0.04300
2.2190400 0.87535 0.05295
2.2210800 0.67942 0.05136
2.2231100 0.71811 0.06021
2.2251400 0.84919 0.05477
2.2271600 0.80790 0.06026
2.2291900 0.74982 0.06170
2.2312100 0.87631 0.05883
2.2332300 0.82004 0.04348
2.2352500 0.79934 0.05178
2.2372600 0.79343 0.07778
2.2392800 0.84392 0.04007
2.2412900 0.84129 0.03898
2.2433000 0.75440 0.06530
2.2453100 0.79321 0.03883
2.2473100 0.88613 0.04785
2.2493200 0.78059 0.05450
2.2513200 0.78439 0.03906
2.2533200 0.84922 0.04592
2.2553100 0.73325 0.04527
2.2573100 0.70529 0.04607
2.2593000 0.83705 0.05637
2.2612900 0.86109 0.04298
2.2632800 0.78626 0.04905
2.2652700 0.75670 0.05424
2.2672500 0.88741 0.03796
2.2692300 0.86672 0.04859
2.2712200 0.78572 0.05465
2.2731900 0.84867 0.04846
2.2751700 0.91295 0.05328
2.2771500 0.83754 0.06209
2.2791200 0.84921 0.04367
2.2810900 0.90136 0.04606
2.2830600 0.93466 0.06124
2.2850300 0.85058 0.04254
2.2869900 0.92472 0.03868
2.2889600 1.01019 0.04566
2.2909200 0.90210 0.03752
2.2928800 0.83254 0.05776
2.2948400 0.90787 0.04394
2.2968000 0.83357 0.05114
2.2987500 0.80206 0.03946
2.3007000 0.81180 0.03920
2.3026600 0.93797 0.06110
2.3046100 0.73825 0.05070
2.3065600 0.70402 0.05757
2.3085000 0.81439 0.03907
2.3104500 0.87783 0.04135
2.3123900 0.83864 0.05495
2.3143400 0.73204 0.04100
2.3162800 0.83521 0.03746
2.3182200 0.89189 0.04080
2.3201600 0.85525 0.07521
2.3220900 0.79485 0.04805
2.3240300 0.75010 0.06700
2.3259600 0.76174 0.04410
2.3279000 0.81762 0.05965
2.3298300 0.83090 0.04922
2.3317600 0.78857 0.04679
2.3336900 0.76972 0.04863
2.3356200 0.79477 0.06895
2.3375500 0.98388 0.04081
2.3394800 0.65855 0.06832
2.3414000 0.84095 0.04562
2.3433300 0.91762 0.04978
2.3452500 0.84713 0.05653
2.3471700 0.85741 0.05228
2.3491000 1.02033 0.05014
2.3510200 0.87146 0.05535
2.3529400 0.87462 0.05160
2.3548600 1.04044 0.05296
2.3567800 0.99025 0.08180
2.3587000 0.93098 0.05720
2.3606200 0.89895 0.04689
2.3625400 0.90354 0.04512
2.3644600 0.87630 0.05457
2.3663800 0.94315 0.06125
2.3683000 0.72531 0.08528
2.3702200 0.80663 0.07769
2.3721400 0.70336 0.07874
2.3740500 0.75541 0.05216
2.3759700 0.68947 0.06646
2.3778900 0.70806 0.06888
2.3817300 0.75860 0.10201
2.3855700 0.79260 0.07790
2.3874900 0.78223 0.06199
2.3894100 0.80439 0.08090
2.3913300 0.80090 0.06568
2.3932600 0.86792 0.06146
2.3951800 0.89719 0.06513
2.3971000 1.00233 0.05927
2.3990300 0.89762 0.05440
2.4009600 0.86860 0.05640
2.4028800 0.95381 0.07534
2.4048100 0.97960 0.06079
2.4067400 0.92060 0.08651
2.4086700 0.98674 0.06490
2.4106100 0.76171 0.08050
2.4125400 0.99956 0.08129
2.4144800 0.72687 0.08611
2.4164200 0.85628 0.06077
2.4183600 0.88349 0.08099
2.4203000 0.94215 0.06492
2.4222500 0.87658 0.05877
2.4261400 0.91579 0.04236
2.4281000 0.90230 0.06089
2.4300500 0.95578 0.05616
2.4339700 0.91071 0.06659
2.4359300 0.92461 0.05520
2.4379000 0.83038 0.05578
2.4398700 0.71613 0.10224
2.4418400 0.98518 0.07242
2.4438200 1.02003 0.03878
2.4458000 0.96257 0.08169
2.4497700 0.83736 0.06653
2.4517600 0.78710 0.07323
2.4537600 0.81682 0.08459
2.4557600 0.87003 0.07654
2.4597700 0.72414 0.18471
2.4617900 0.88949 0.06936
2.4658300 0.85379 0.13636
2.4678600 0.81914 0.12905
2.4699000 0.96898 0.11296
2.4739900 0.97924 0.07721
2.4760400 1.04195 0.09011
2.4781000 1.01732 0.09914
2.4801600 0.97791 0.05576
2.4822300 1.00008 0.10403
2.4843100 1.03712 0.05956
2.4864000 0.90938 0.10790
2.4884900 0.97161 0.07876
2.4926900 1.02813 0.08377
2.4948100 1.00967 0.09324
