Asteroid designations ( Number, Name, Temporary designation): -, -, K13W67T
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 09 - 02 - 21:05
Observation was made by : O. Vaduvescu; M. Popescu E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2013wt67vshd216516.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4933000 0.83418 0.01352
0.4949000 0.82655 0.01361
0.4966000 0.88160 0.01322
0.4982000 0.85080 0.01354
0.4998000 0.90184 0.01341
0.5014000 0.83838 0.01356
0.5031000 0.84689 0.01331
0.5047000 0.88287 0.01281
0.5063000 0.88228 0.01297
0.5080000 0.86302 0.01256
0.5096000 0.85950 0.01300
0.5112000 0.91054 0.01206
0.5128000 0.88698 0.01263
0.5145000 0.89441 0.01242
0.5161000 0.88571 0.01268
0.5177000 0.87710 0.01293
0.5193000 0.88786 0.01339
0.5210000 0.89949 0.01275
0.5226000 0.93752 0.01230
0.5242000 0.93645 0.01170
0.5258000 0.93762 0.01200
0.5275000 0.86224 0.01230
0.5291000 0.94769 0.01123
0.5307000 0.92491 0.01201
0.5324000 0.93293 0.01159
0.5340000 0.93645 0.01134
0.5356000 0.94975 0.01144
0.5372000 0.97067 0.01172
0.5389000 0.97223 0.01161
0.5405000 0.96031 0.01106
0.5421000 0.95199 0.01159
0.5438000 0.96118 0.01111
0.5454000 0.98964 0.01136
0.5470000 0.94906 0.01163
0.5486000 0.98651 0.01190
0.5503000 1.00000 0.01147
0.5519000 0.97937 0.01160
0.5535000 0.97302 0.01110
0.5552000 0.98876 0.01176
0.5568000 0.99677 0.02066
0.5584000 0.94427 0.02413
0.5601000 0.97360 0.01137
0.5617000 0.97947 0.01059
0.5633000 1.01007 0.01070
0.5649000 1.01222 0.01184
0.5666000 0.99521 0.01123
0.5682000 0.99668 0.01146
0.5698000 0.99521 0.01118
0.5715000 0.94427 0.01121
0.5731000 1.00284 0.01110
0.5747000 1.00587 0.01084
0.5764000 0.99325 0.01093
0.5780000 1.01877 0.01026
0.5796000 0.99394 0.01065
0.5813000 1.00156 0.01078
0.5829000 0.99364 0.01030
0.5845000 1.01691 0.01063
0.5862000 1.00235 0.01067
0.5878000 0.99677 0.01175
0.5894000 1.02845 0.01679
0.5911000 1.02532 0.01115
0.5927000 0.99883 0.01121
0.5943000 1.01173 0.01062
0.5960000 1.00802 0.01083
0.5976000 1.00636 0.01072
0.5992000 0.99140 0.01046
0.6009000 0.99912 0.01040
0.6025000 0.99560 0.01077
0.6041000 1.00186 0.01019
0.6058000 1.00616 0.01048
0.6074000 0.99951 0.00990
0.6090000 1.00489 0.00983
0.6107000 1.01721 0.01008
0.6123000 1.00743 0.01040
0.6139000 0.99276 0.01038
0.6156000 0.99081 0.01066
0.6172000 1.00851 0.01036
0.6188000 1.03236 0.01014
0.6205000 1.02161 0.00996
0.6221000 1.00987 0.01054
0.6237000 1.01564 0.01084
0.6254000 1.03598 0.01119
0.6270000 1.01134 0.01055
0.6286000 1.01555 0.02071
0.6303000 1.00538 0.03485
0.6319000 1.03148 0.01023
0.6335000 1.02767 0.01105
0.6352000 1.01437 0.01516
0.6368000 1.01359 0.01717
0.6385000 1.00948 0.01017
0.6401000 1.02141 0.01031
0.6417000 1.03608 0.01031
0.6434000 0.99140 0.01023
0.6450000 1.01427 0.01085
0.6466000 1.00440 0.01100
0.6483000 1.02542 0.01020
0.6499000 0.97438 0.01151
0.6515000 1.00899 0.01057
0.6532000 1.01457 0.01085
0.6548000 1.00352 0.01198
0.6565000 1.01506 0.01259
0.6581000 1.02405 0.01064
0.6597000 1.01075 0.01050
0.6614000 1.00127 0.01001
0.6630000 0.99609 0.01021
0.6646000 1.00714 0.01014
0.6663000 0.99795 0.01031
0.6679000 1.01418 0.01012
0.6696000 0.98876 0.00994
0.6712000 1.01359 0.01048
0.6728000 1.00714 0.01011
0.6745000 0.99452 0.01006
0.6761000 1.01075 0.00995
0.6778000 1.02532 0.00965
0.6794000 1.01115 0.01016
0.6810000 0.99247 0.01053
0.6827000 0.99130 0.01106
0.6843000 1.01574 0.01055
0.6859000 1.01770 0.01309
0.6876000 0.99726 0.01166
0.6892000 1.00860 0.01155
0.6909000 0.99169 0.01159
0.6925000 1.02112 0.01117
0.6941000 1.00274 0.01180
0.6958000 0.98827 0.01089
0.6974000 1.00411 0.01102
0.6991000 0.97966 0.01123
0.7007000 1.02278 0.01069
0.7024000 0.99628 0.01066
0.7040000 1.01701 0.01117
0.7056000 0.98612 0.01109
0.7073000 0.99834 0.01077
0.7089000 1.01339 0.01070
0.7106000 1.00147 0.01046
0.7122000 1.01545 0.01100
0.7138000 0.99120 0.01078
0.7155000 1.01545 0.01135
0.7171000 1.03696 0.01219
0.7188000 1.01721 0.01246
0.7204000 0.97957 0.01248
0.7221000 0.96774 0.01217
0.7237000 1.02083 0.01583
0.7253000 0.98621 0.01295
0.7270000 0.99599 0.01528
0.7286000 0.99296 0.01428
0.7303000 0.99609 0.01322
0.7319000 0.99521 0.01436
0.7336000 1.03549 0.01423
0.7352000 1.01721 0.01271
0.7368000 0.97546 0.01256
0.7385000 0.96412 0.01241
0.7401000 0.98553 0.01281
0.7418000 0.94544 0.01216
0.7434000 0.96774 0.01240
0.7451000 1.02376 0.01223
0.7467000 1.01887 0.01291
0.7483000 0.99804 0.01283
0.7500000 1.00196 0.01283
0.7516000 0.99218 0.01421
0.7533000 1.02043 0.01308
0.7549000 0.99169 0.01230
0.7566000 1.02151 0.01408
0.7585000 1.03402 0.02359
0.7611000 1.02503 0.02447
0.7627000 0.99364 0.02406
0.7644000 0.99892 0.01841
0.7660000 1.00000 0.01592
0.7677000 0.99756 0.01427
0.7693000 1.02092 0.01447
0.7710000 0.97898 0.01833
0.7726000 1.03090 0.01569
0.7743000 1.01721 0.01688
0.7759000 1.01633 0.01595
0.7776000 1.01496 0.01681
0.7792000 1.00430 0.01648
0.7808000 0.98944 0.01637
0.7825000 0.98573 0.01744
0.7841000 1.01545 0.01710
0.7858000 0.97096 0.01995
0.7874000 1.01261 0.02080
0.7891000 1.02503 0.02164
0.7907000 0.99716 0.02184
0.7924000 1.00753 0.02204
0.7940000 0.98485 0.02224
0.7957000 1.00303 0.02244
0.7973000 1.02698 0.02264
0.7990000 0.99032 0.02284
0.8006000 0.97311 0.02305
0.8023000 0.97243 0.02325
0.8039000 1.01408 0.02345
0.8056000 0.97898 0.02365
0.8072000 1.04810 0.02385
0.8089000 1.00508 0.02405
0.8105000 1.00909 0.02425
0.8122000 1.00880 0.02445
0.8138000 1.02043 0.02465
0.8155000 1.00880 0.02485
0.8171000 1.00078 0.02505
0.8188000 0.97302 0.02526
0.8204000 1.01359 0.02546
0.8221000 1.03666 0.02566
0.8237000 1.02200 0.02586
0.8254000 1.01379 0.02606
0.8270000 0.99032 0.02626
0.8287000 0.98895 0.02646
0.8303000 0.98778 0.02638
0.8320000 0.97028 0.02630
0.8336000 0.94740 0.02622
0.8353000 0.99022 0.02717
0.8369000 0.95991 0.02445
0.8386000 0.98719 0.02173
0.8402000 0.99032 0.02617
0.8419000 1.01281 0.02389
0.8435000 0.99110 0.02592
0.8452000 1.00978 0.02270
0.8468000 0.96891 0.02531
0.8485000 1.02552 0.02009
0.8501000 0.93234 0.02569
0.8518000 0.98925 0.02034
0.8534000 1.03266 0.02416
0.8551000 0.95229 0.02258
0.8567000 0.99638 0.02001
0.8584000 0.99394 0.02066
0.8600000 1.04009 0.02176
0.8617000 0.98651 0.02433
0.8633000 0.97575 0.02726
0.8650000 1.02073 0.02802
0.8666000 0.97859 0.02873
0.8683000 1.03314 0.03104
0.8699000 1.00694 0.02289
0.8716000 1.04478 0.02092
0.8733000 0.99785 0.02483
0.8749000 1.01320 0.02873
0.8766000 0.99932 0.03263
0.8782000 0.95767 0.02929
0.8799000 0.98397 0.02416
0.8815000 1.03226 0.02533
0.8832000 0.94036 0.03710
0.8848000 1.00811 0.02577
0.8865000 0.98416 0.02611
0.8881000 1.03041 0.03174
0.8898000 1.04155 0.02839
0.8914000 1.02454 0.03069
0.8931000 0.99873 0.02746
0.8948000 0.95532 0.03052
0.8964000 0.99267 0.03469
0.8981000 1.04351 0.03887
