Asteroid designations ( Number, Name, Temporary designation): 380981, -,  K06SD1U
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 05 - 24 - 04:32
Observation was made by : M. Popescu, R. Errmann E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: 
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 380981vshd231683.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5259000 0.96561 0.01373
0.5275000 0.95783 0.01348
0.5292000 0.99591 0.01377
0.5308000 0.95609 0.01382
0.5324000 0.98659 0.01374
0.5341000 0.98598 0.01414
0.5357000 1.02047 0.01486
0.5373000 1.01341 0.01376
0.5389000 0.99683 0.01410
0.5406000 0.98035 0.01440
0.5422000 1.01351 0.01378
0.5438000 1.00246 0.01381
0.5455000 1.02477 0.01385
0.5471000 1.04340 0.01419
0.5487000 1.01341 0.01374
0.5504000 1.00000 0.01402
0.5520000 1.04800 0.01368
0.5536000 1.00573 0.01424
0.5553000 1.02794 0.01480
0.5569000 0.99314 0.03225
0.5585000 0.99376 0.02903
0.5602000 1.04012 0.01603
0.5618000 1.06162 0.01478
0.5634000 1.01320 0.01466
0.5651000 1.03685 0.01473
0.5667000 1.04411 0.01488
0.5683000 1.05200 0.01490
0.5700000 1.05322 0.01518
0.5716000 1.04985 0.01573
0.5732000 1.00594 0.01524
0.5749000 1.01996 0.01492
0.5765000 1.04197 0.01521
0.5781000 1.03623 0.01479
0.5798000 1.04217 0.01540
0.5814000 1.05189 0.01642
0.5830000 1.07994 0.01548
0.5847000 1.07267 0.01596
0.5863000 1.06336 0.01668
0.5879000 1.05517 0.01967
0.5896000 1.07687 0.02674
0.5912000 1.02712 0.01614
0.5928000 1.08557 0.01668
0.5945000 1.03951 0.01573
0.5961000 1.06725 0.01573
0.5977000 1.02825 0.01577
0.5994000 1.06366 0.01519
0.6010000 1.05711 0.01458
0.6027000 1.04504 0.01560
0.6043000 1.06090 0.01619
0.6059000 1.02600 0.01503
0.6076000 1.03859 0.01479
0.6092000 1.04770 0.01605
0.6108000 1.07236 0.01548
0.6125000 1.07021 0.01604
0.6141000 1.05015 0.02067
0.6157000 1.04452 0.02529
0.6174000 1.07431 0.01697
0.6190000 1.08895 0.01586
0.6207000 1.07861 0.01588
0.6223000 1.09867 0.01746
0.6239000 1.08997 0.01697
0.6256000 1.06622 0.01677
0.6272000 1.06868 0.01619
0.6288000 1.13388 0.01825
0.6305000 1.05333 0.02021
0.6321000 1.03900 0.01685
0.6338000 1.03439 0.01627
0.6354000 1.06684 0.01823
0.6370000 1.09273 0.01661
0.6387000 1.09806 0.01675
0.6403000 1.07963 0.01623
0.6419000 1.06950 0.01576
0.6436000 1.07513 0.01543
0.6452000 1.06366 0.01671
0.6469000 1.09672 0.01682
0.6485000 1.08475 0.01682
0.6501000 1.09734 0.01718
0.6518000 1.08127 0.01604
0.6534000 1.09110 0.01866
0.6551000 1.11013 0.01897
0.6567000 1.10942 0.01919
0.6583000 1.05322 0.01728
0.6600000 1.09857 0.01714
0.6616000 1.15834 0.01608
0.6633000 1.07646 0.01678
0.6649000 1.11064 0.01802
0.6665000 1.11740 0.01714
0.6682000 1.12057 0.01687
0.6698000 1.06970 0.01643
0.6715000 1.09969 0.01685
0.6731000 1.09744 0.01693
0.6748000 1.13501 0.01700
0.6764000 1.12088 0.01686
0.6780000 1.14780 0.01707
0.6797000 1.13173 0.01679
0.6813000 1.10092 0.01756
0.6830000 1.08669 0.02091
0.6846000 1.09079 0.01781
0.6862000 1.09591 0.02050
0.6879000 1.13695 0.01866
0.6895000 1.09652 0.01927
0.6912000 1.13910 0.01955
0.6928000 1.12242 0.01842
0.6945000 1.09130 0.02066
0.6961000 1.12375 0.01830
0.6978000 1.13060 0.01857
0.6994000 1.12723 0.01848
0.7010000 1.11740 0.01832
0.7027000 1.10143 0.01687
0.7043000 1.09539 0.01773
0.7060000 1.08700 0.01703
0.7076000 1.09539 0.01747
0.7093000 1.12190 0.01903
0.7109000 1.08925 0.01850
0.7125000 1.12456 0.01905
0.7142000 1.13490 0.01906
0.7158000 1.10696 0.01934
0.7175000 1.13705 0.01906
0.7191000 1.10174 0.01885
0.7208000 1.08905 0.01733
0.7224000 1.12047 0.01977
0.7241000 1.10942 0.02930
0.7257000 1.10072 0.02788
0.7274000 1.07380 0.02646
0.7290000 1.07451 0.02321
0.7306000 1.12436 0.02365
0.7323000 1.10235 0.02395
0.7339000 1.05353 0.02773
0.7356000 1.12375 0.02303
0.7372000 1.05609 0.02544
0.7389000 1.13009 0.02173
0.7405000 1.07380 0.02226
0.7422000 1.09969 0.01913
0.7438000 1.17492 0.02064
0.7455000 1.10143 0.02214
0.7471000 1.09365 0.02365
0.7488000 1.05138 0.05273
0.7504000 1.09232 0.04233
0.7521000 1.11679 0.03193
0.7537000 1.08035 0.02153
0.7553000 1.15271 0.02278
0.7570000 1.06377 0.02517
0.7586000 1.09110 0.02258
0.7603000 1.06622 0.03682
0.7619000 1.00645 0.02998
0.7636000 1.05548 0.02748
0.7652000 1.09468 0.02699
0.7669000 1.07718 0.02310
0.7685000 1.04258 0.02036
0.7702000 1.07441 0.02848
0.7718000 1.05159 0.03159
0.7735000 1.06929 0.02252
0.7751000 1.03480 0.03312
0.7768000 1.07492 0.02589
0.7784000 1.01279 0.02983
0.7801000 0.99509 0.02782
0.7817000 0.99396 0.03469
0.7834000 1.09632 0.02470
0.7850000 0.99304 0.03752
0.7867000 1.09632 0.03411
0.7883000 1.07677 0.02975
0.7900000 1.01218 0.02833
0.7916000 1.00972 0.03740
0.7933000 0.98751 0.02989
0.7949000 1.00010 0.02707
0.7966000 1.00983 0.03621
0.7982000 1.06008 0.03059
0.7999000 1.00829 0.03222
0.8015000 1.00215 0.03223
0.8032000 0.92487 0.03189
0.8048000 0.97267 0.02670
0.8065000 0.95691 0.02803
0.8081000 1.05005 0.02943
0.8098000 0.95220 0.03083
0.8114000 1.01515 0.03222
0.8131000 0.96540 0.03362
0.8148000 0.97021 0.03502
0.8164000 0.96397 0.03642
0.8181000 0.92108 0.03782
0.8197000 1.01535 0.03922
0.8214000 0.95650 0.04062
0.8230000 0.93797 0.04202
0.8247000 0.92600 0.04342
0.8263000 0.98373 0.04482
0.8280000 0.94575 0.04621
0.8296000 1.01412 0.04805
0.8313000 0.93736 0.03090
0.8329000 0.96499 0.03002
0.8346000 0.81730 0.06208
0.8362000 0.85957 0.03467
0.8379000 0.91617 0.03555
0.8396000 0.92027 0.03643
0.8412000 0.94893 0.03730
0.8429000 0.83480 0.05313
0.8445000 0.92897 0.03279
0.8462000 0.89232 0.04787
0.8478000 0.92252 0.03008
0.8495000 0.84954 0.04026
0.8511000 0.92088 0.03564
0.8528000 0.88516 0.02812
0.8544000 0.88301 0.03742
0.8561000 0.82467 0.02687
0.8578000 0.84708 0.02734
0.8594000 0.82149 0.03099
0.8611000 0.83163 0.03583
0.8627000 0.91812 0.04834
0.8644000 0.83746 0.03872
0.8660000 0.81924 0.05631
0.8677000 0.85752 0.03874
0.8694000 0.91996 0.03133
0.8710000 0.90082 0.03007
0.8727000 0.78884 0.02947
0.8743000 0.76264 0.02943
0.8760000 0.89110 0.06026
0.8776000 0.79703 0.06082
0.8793000 0.84483 0.03832
0.8810000 0.91505 0.03099
0.8826000 0.82497 0.07668
0.8843000 0.82272 0.04531
0.8859000 0.86121 0.04231
0.8876000 0.80809 0.04879
0.8892000 0.90931 0.05241
0.8909000 0.87052 0.05603
0.8926000 0.83449 0.05966
0.8942000 0.88250 0.04522
0.8959000 0.87728 0.05926
0.8975000 0.80931 0.07330
0.8992000 0.85722 0.08733
