Asteroid designations ( Number, Name, Temporary designation): 16636, -,  J93Q00P, 2000 NR3, K00N03R
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 07 - 18 - 02:05
Observation was made by : O. Vaduvescu; E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 16636vshd195422.txt
Wavelength[um]	Reflectance	sigma(optional)
0.6504000 1.11833 0.01569
0.6520000 1.12473 0.01564
0.6537000 1.11863 0.01609
0.6553000 1.12532 0.01859
0.6570000 1.13526 0.01714
0.6586000 1.04824 0.01571
0.6603000 1.08013 0.01574
0.6619000 1.07383 0.01433
0.6635000 1.10868 0.01570
0.6652000 1.10809 0.01479
0.6668000 1.10937 0.01544
0.6685000 1.12591 0.01558
0.6701000 1.11449 0.01551
0.6718000 1.09894 0.01504
0.6734000 1.11459 0.01521
0.6751000 1.11597 0.01486
0.6767000 1.10780 0.01509
0.6783000 1.11085 0.01495
0.6800000 1.10790 0.01470
0.6816000 1.10701 0.01538
0.6833000 1.12739 0.01668
0.6849000 1.12089 0.01697
0.6866000 1.09726 0.01961
0.6882000 1.10169 0.01759
0.6899000 1.12571 0.01613
0.6915000 1.15180 0.01715
0.6931000 1.11863 0.01688
0.6948000 1.11439 0.01678
0.6964000 1.13900 0.01657
0.6981000 1.12680 0.01658
0.6997000 1.11292 0.01586
0.7014000 1.10602 0.01624
0.7030000 1.12345 0.01683
0.7047000 1.13802 0.01665
0.7063000 1.12138 0.01628
0.7080000 1.09854 0.01652
0.7096000 1.12847 0.01650
0.7113000 1.11351 0.01674
0.7129000 1.10593 0.01625
0.7146000 1.12571 0.01668
0.7162000 1.13014 0.01687
0.7178000 1.14009 0.01753
0.7195000 1.12660 0.01645
0.7211000 1.10081 0.01808
0.7228000 1.08358 0.01972
0.7244000 1.13201 0.02308
0.7261000 1.15416 0.02683
0.7277000 1.14393 0.02297
0.7294000 1.12493 0.01912
0.7310000 1.13369 0.02042
0.7327000 1.10553 0.02056
0.7343000 1.10662 0.02094
0.7360000 1.14009 0.02082
0.7376000 1.16273 0.01961
0.7393000 1.11006 0.02017
0.7409000 1.12197 0.01900
0.7426000 1.12611 0.01889
0.7442000 1.13418 0.01851
0.7459000 1.12374 0.01821
0.7475000 1.14521 0.02021
0.7492000 1.15810 0.01879
0.7508000 1.17887 0.01913
0.7525000 1.11036 0.02262
0.7541000 1.12512 0.01935
0.7558000 1.16617 0.02421
0.7574000 1.13044 0.02908
0.7591000 1.13477 0.03394
0.7607000 1.17080 0.05053
0.7624000 1.12798 0.03411
0.7640000 1.18252 0.02965
0.7657000 1.17572 0.02497
0.7673000 1.17946 0.02152
0.7690000 1.11981 0.02128
0.7706000 1.11045 0.02708
0.7723000 1.13743 0.02639
0.7739000 1.10268 0.02511
0.7756000 1.10494 0.02699
0.7772000 1.13133 0.02467
0.7789000 1.16194 0.02809
0.7805000 1.15328 0.02592
0.7822000 1.13123 0.02669
0.7838000 1.15692 0.02614
0.7855000 1.11065 0.03148
0.7871000 1.12611 0.02808
0.7888000 1.12099 0.02953
0.7905000 1.11449 0.03098
0.7921000 1.08181 0.03243
0.7938000 1.13103 0.03282
0.7954000 1.10091 0.03320
0.7971000 1.02540 0.03359
0.7987000 1.10219 0.03398
0.8004000 1.09195 0.03436
0.8020000 1.09470 0.03475
0.8037000 1.12581 0.03513
0.8053000 1.12630 0.03552
0.8070000 1.08811 0.03591
0.8086000 1.08437 0.03629
0.8103000 1.08545 0.03668
0.8119000 1.08771 0.03706
0.8136000 1.08693 0.03745
0.8153000 1.16913 0.03783
0.8169000 1.07570 0.03822
0.8186000 1.10445 0.03861
0.8202000 1.14087 0.03899
0.8219000 1.07905 0.03938
0.8235000 1.09303 0.03976
0.8252000 1.04597 0.04015
0.8268000 1.05080 0.04054
0.8285000 1.02185 0.04092
0.8302000 1.05887 0.04131
0.8318000 1.04647 0.04169
0.8335000 1.08890 0.04208
0.8351000 1.01802 0.04247
0.8368000 1.08456 0.04229
0.8384000 1.04391 0.04212
0.8401000 1.03642 0.04195
0.8417000 1.09687 0.04178
0.8434000 1.03593 0.04161
0.8451000 1.01555 0.04008
0.8467000 1.00837 0.03855
0.8484000 1.05405 0.03820
0.8500000 1.10799 0.03785
0.8517000 1.04095 0.03719
0.8533000 0.97746 0.03653
0.8550000 1.05474 0.03587
0.8567000 1.04627 0.03659
0.8583000 1.06340 0.03732
0.8600000 1.01802 0.03805
0.8616000 0.95363 0.03877
0.8633000 0.98041 0.04371
0.8649000 0.94271 0.04531
0.8666000 1.01093 0.05105
0.8683000 1.02353 0.03702
0.8699000 1.03003 0.03327
0.8716000 1.03642 0.03154
0.8732000 1.04095 0.03144
0.8749000 1.03524 0.03397
0.8766000 0.94359 0.05373
0.8782000 0.98976 0.04639
0.8799000 1.03455 0.03546
0.8815000 1.04528 0.04072
0.8832000 0.96801 0.06040
0.8849000 0.98070 0.03821
0.8865000 1.01378 0.04120
0.8882000 0.92912 0.04922
0.8898000 0.94842 0.04521
0.8915000 0.94536 0.05319
0.8932000 0.96131 0.04380
0.8948000 0.95373 0.04444
0.8965000 0.89634 0.04893
0.8981000 1.07610 0.03882
