Asteroid designations ( Number, Name, Temporary designation): 190208, -,  K06A00Q
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 09 - 03 - 03:15
Observation was made by : O. Vaduvescu; M. Popescu E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 190208vshd217577.txt
Wavelength[um]	Reflectance	sigma(optional)
0.8175000 1.02055 0.02594
0.8192000 1.05756 0.02593
0.8208000 0.98169 0.02417
0.8225000 1.07880 0.02550
0.8241000 1.06292 0.02487
0.8258000 1.04519 0.02349
0.8274000 1.02708 0.03479
0.8291000 1.07247 0.03988
0.8307000 0.97448 0.03128
0.8324000 1.03438 0.02684
0.8340000 0.98929 0.04957
0.8357000 1.00380 0.03168
0.8373000 0.99260 0.02922
0.8390000 1.06760 0.04012
0.8406000 0.96971 0.03405
0.8423000 0.88556 0.04026
0.8439000 1.04198 0.03334
0.8456000 1.07617 0.03627
0.8472000 1.01208 0.02995
0.8489000 1.01023 0.03230
0.8505000 1.03584 0.03195
0.8522000 0.94273 0.02667
0.8538000 1.10841 0.03542
0.8555000 1.00419 0.02799
0.8571000 1.00468 0.02546
0.8588000 1.04909 0.02895
0.8604000 1.05182 0.03154
0.8621000 0.92676 0.04807
0.8637000 1.01344 0.04654
0.8654000 0.93435 0.04501
0.8671000 0.99688 0.03829
0.8687000 1.03906 0.03098
0.8704000 1.08795 0.03040
0.8720000 1.06321 0.02667
0.8737000 1.04967 0.02765
0.8753000 1.01179 0.04177
0.8770000 0.99873 0.05376
0.8786000 1.01666 0.03803
0.8803000 1.04091 0.03044
0.8819000 1.03701 0.05354
0.8836000 1.05055 0.04920
0.8852000 1.02416 0.03555
0.8869000 0.98831 0.04088
0.8886000 0.93883 0.04914
0.8902000 1.00565 0.04160
0.8919000 1.02571 0.05245
0.8935000 1.02386 0.03847
0.8952000 1.01188 0.05202
0.8968000 0.96737 0.03913
0.8985000 1.07607 0.04361
0.9001000 0.88789 0.04863
0.9018000 1.04500 0.05365
0.9034000 1.08123 0.05867
0.9051000 1.00653 0.06369
0.9068000 1.03584 0.06871
0.9084000 1.02990 0.07373
0.9101000 1.06964 0.07875
0.9117000 1.04062 0.08377
0.9134000 1.08074 0.08879
0.9150000 1.04909 0.09382
0.9167000 1.04013 0.09884
0.9184000 1.04149 0.10386
