Asteroid designations ( Number, Name, Temporary designation): 68063, -,  K00Y66J, 1964 VG, J64V00G
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 08 - 21 - 04:25
Observation was made by : O. Vaduvescu; M. Popescu E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 68063vshd239928.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4769000 0.83539 0.01287
0.4785000 0.83798 0.01328
0.4802000 0.86519 0.01310
0.4818000 0.86758 0.01370
0.4834000 0.87365 0.01302
0.4850000 0.89747 0.01403
0.4867000 0.89358 0.01583
0.4883000 0.84984 0.01370
0.4899000 0.91092 0.01246
0.4916000 0.89627 0.01247
0.4932000 0.88940 0.01218
0.4948000 0.92806 0.01229
0.4964000 0.91819 0.01188
0.4981000 0.90504 0.01301
0.4997000 0.95098 0.01254
0.5013000 0.92487 0.01301
0.5030000 0.93194 0.01221
0.5046000 0.93035 0.01214
0.5062000 0.93613 0.01205
0.5079000 0.93444 0.01162
0.5095000 0.94769 0.01236
0.5111000 0.92826 0.01203
0.5127000 0.91511 0.01185
0.5144000 0.91481 0.01250
0.5160000 0.90843 0.01282
0.5176000 0.92686 0.01214
0.5193000 0.94968 0.01215
0.5209000 0.94161 0.01232
0.5225000 0.96911 0.01211
0.5242000 0.95576 0.01175
0.5258000 0.97888 0.01206
0.5274000 0.96144 0.01210
0.5291000 1.00120 0.01100
0.5307000 0.97110 0.01117
0.5323000 0.96622 0.01166
0.5340000 0.94878 0.01215
0.5356000 0.99053 0.01107
0.5372000 0.94490 0.01137
0.5389000 1.03328 0.01150
0.5405000 0.98754 0.01139
0.5421000 0.99701 0.01090
0.5438000 0.99024 0.01093
0.5454000 0.95865 0.01056
0.5470000 1.00628 0.01139
0.5487000 1.00339 0.01080
0.5503000 1.00000 0.01112
0.5519000 0.95935 0.01125
0.5536000 1.01684 0.01080
0.5552000 0.99880 0.01088
0.5568000 0.98167 0.01789
0.5585000 1.00159 0.02194
0.5601000 0.99233 0.01069
0.5617000 1.04872 0.01081
0.5634000 1.01335 0.01133
0.5650000 1.04653 0.01100
0.5666000 0.99601 0.01060
0.5683000 1.00159 0.01119
0.5699000 1.05301 0.01140
0.5715000 1.00319 0.01119
0.5732000 1.04394 0.01044
0.5748000 1.03079 0.01044
0.5764000 1.02242 0.01113
0.5781000 1.04404 0.01095
0.5797000 1.00797 0.01078
0.5813000 1.02063 0.01118
0.5830000 1.04354 0.01041
0.5846000 1.05470 0.01073
0.5862000 1.04205 0.01105
0.5879000 1.04006 0.01421
0.5895000 0.99233 0.02216
0.5912000 1.06287 0.01193
0.5928000 1.03029 0.01188
0.5944000 1.02381 0.01136
0.5961000 1.04035 0.01128
0.5977000 1.02850 0.01157
0.5993000 1.04932 0.01072
0.6010000 1.03607 0.01095
0.6026000 1.04095 0.01101
0.6042000 1.05092 0.01074
0.6059000 1.04135 0.01043
0.6075000 1.04633 0.01094
0.6092000 1.04902 0.01086
0.6108000 1.04872 0.01071
0.6124000 1.05799 0.01119
0.6141000 1.03567 0.01110
0.6157000 1.04663 0.01138
0.6173000 1.03776 0.01118
0.6190000 1.05181 0.01060
0.6206000 1.05839 0.01056
0.6223000 1.03926 0.01168
0.6239000 1.09954 0.01217
0.6255000 1.07443 0.01157
0.6272000 1.05998 0.01153
0.6288000 1.10851 0.01210
0.6304000 1.05839 0.01541
0.6321000 1.06337 0.01192
0.6337000 1.08549 0.01160
0.6354000 1.07802 0.01189
0.6370000 1.07443 0.01257
0.6386000 1.05929 0.01116
0.6403000 1.03966 0.01134
0.6419000 1.05440 0.01116
0.6436000 1.04823 0.01084
0.6452000 1.07662 0.01115
0.6468000 1.04324 0.01223
0.6485000 1.10482 0.01133
0.6501000 1.08111 0.01216
0.6518000 1.09705 0.01116
0.6534000 1.08948 0.01133
0.6550000 1.09625 0.01314
0.6567000 1.05241 0.01420
0.6583000 1.03627 0.01123
0.6600000 1.08420 0.01134
0.6616000 1.06447 0.01070
0.6632000 1.04115 0.01134
0.6649000 1.08390 0.01102
0.6665000 1.04673 0.01139
0.6682000 1.08808 0.01144
0.6698000 1.06686 0.01088
0.6714000 1.11658 0.01038
0.6731000 1.03378 0.01111
0.6747000 1.05321 0.01101
0.6764000 1.08739 0.01109
0.6780000 1.07204 0.01089
0.6797000 1.05171 0.01100
0.6813000 1.08001 0.01114
0.6829000 1.12714 0.01313
0.6846000 1.05510 0.01121
0.6862000 1.09008 0.01597
0.6879000 1.07055 0.01246
0.6895000 1.05988 0.01274
0.6911000 1.06935 0.01280
0.6928000 1.08300 0.01290
0.6944000 1.09566 0.01301
0.6961000 1.11947 0.01311
0.6977000 1.04663 0.01321
0.6994000 1.07921 0.01242
0.7010000 1.09825 0.01343
0.7026000 1.09994 0.01228
0.7043000 1.09974 0.01323
0.7059000 1.04105 0.01199
0.7076000 1.08848 0.01267
0.7092000 1.09336 0.01168
0.7109000 1.09864 0.01249
0.7125000 1.07473 0.01247
0.7141000 1.07393 0.01259
0.7158000 1.05520 0.01289
0.7174000 1.10153 0.01373
0.7191000 1.04902 0.01457
0.7207000 1.05849 0.01351
0.7224000 1.06726 0.01415
0.7240000 1.03936 0.02036
0.7257000 1.07025 0.01636
0.7273000 1.08579 0.01921
0.7289000 1.07503 0.01644
0.7306000 1.07772 0.01669
0.7322000 1.10442 0.01611
0.7339000 1.13143 0.01829
0.7355000 1.06536 0.01568
0.7372000 1.07104 0.01603
0.7388000 1.07772 0.01547
0.7405000 1.11807 0.01491
0.7421000 1.08091 0.01372
0.7438000 1.07593 0.01453
0.7454000 1.09028 0.01397
0.7470000 1.05630 0.01476
0.7487000 1.06158 0.01483
0.7503000 1.05580 0.01434
0.7520000 1.05032 0.01660
0.7536000 1.03617 0.01505
0.7553000 1.06447 0.01506
0.7569000 1.04185 0.01546
0.7586000 1.03438 0.01870
0.7602000 1.00389 0.03641
0.7619000 1.01475 0.02328
0.7635000 1.03607 0.02267
0.7652000 1.02800 0.01920
0.7668000 1.08778 0.01596
0.7685000 1.05141 0.01860
0.7701000 1.01933 0.02124
0.7717000 1.05869 0.02388
0.7734000 1.03806 0.01612
0.7750000 1.03418 0.02218
0.7767000 1.03776 0.01847
0.7783000 1.01206 0.01929
0.7800000 1.05590 0.01978
0.7816000 1.09476 0.02157
0.7833000 1.06108 0.01911
0.7849000 1.05560 0.02353
0.7866000 1.04912 0.02264
0.7882000 0.99093 0.02238
0.7899000 1.02561 0.01885
0.7915000 0.97350 0.02703
0.7932000 1.01534 0.02187
0.7948000 1.05311 0.01955
0.7965000 1.01275 0.02339
0.7981000 1.02690 0.02251
0.7998000 1.03577 0.02280
0.8014000 1.02371 0.02079
0.8031000 1.01395 0.02322
0.8047000 1.03159 0.01952
0.8064000 1.02033 0.02074
0.8080000 1.01305 0.01788
0.8097000 0.99950 0.01980
0.8113000 0.99890 0.01960
0.8130000 0.97290 0.02181
0.8146000 0.95407 0.02334
0.8163000 0.94121 0.02264
0.8179000 0.99402 0.02267
0.8196000 0.95945 0.02333
0.8212000 0.96453 0.02472
0.8229000 0.95526 0.02611
0.8245000 0.96383 0.02172
0.8262000 0.94739 0.02204
0.8278000 0.99004 0.02935
0.8295000 1.02302 0.03290
0.8311000 0.95337 0.02533
0.8328000 0.94291 0.02214
0.8344000 0.93992 0.03626
0.8361000 0.92517 0.02673
0.8377000 0.89099 0.02509
0.8394000 0.95446 0.03075
0.8410000 0.94181 0.02787
0.8427000 0.94041 0.03350
0.8443000 0.93264 0.02470
0.8460000 0.95118 0.02957
0.8476000 0.92587 0.02595
0.8493000 1.00857 0.02657
0.8509000 0.94749 0.02792
0.8526000 0.91849 0.02250
0.8543000 0.92577 0.02784
0.8559000 0.90594 0.02356
0.8576000 0.91630 0.02209
0.8600000 0.93982 0.02484
0.8625000 0.92965 0.03298
0.8642000 0.89597 0.03258
0.8658000 0.95945 0.04098
0.8675000 0.86987 0.03504
0.8691000 0.87405 0.02494
0.8708000 0.90126 0.02360
0.8724000 0.86827 0.02725
0.8741000 0.89069 0.03089
0.8757000 0.88521 0.03453
0.8774000 0.89020 0.04338
0.8791000 0.85522 0.04331
0.8807000 0.86857 0.04323
0.8824000 0.82433 0.04315
0.8840000 0.95476 0.03920
0.8857000 0.85243 0.02911
0.8873000 0.86638 0.03244
0.8890000 0.89368 0.04017
0.8906000 0.91261 0.03434
0.8923000 0.91809 0.04490
0.8940000 0.89109 0.03128
0.8956000 0.84855 0.04333
0.8973000 0.79643 0.03358
0.8989000 0.90106 0.03638
