Asteroid designations ( Number, Name, Temporary designation): 285944, -,  K01R11Z
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 08 - 21 - 00:50
Observation was made by : O. Vaduvescu; M. Popescu E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 285944vshd239928.txt
Wavelength[um]	Reflectance	sigma(optional)
0.3719000 0.44036 0.01186
0.3723000 0.48387 0.01463
0.3727000 0.52738 0.01397
0.3731000 0.48752 0.01384
0.3735000 0.48456 0.01559
0.3739000 0.51465 0.01487
0.3743000 0.50627 0.01502
0.3747000 0.49788 0.01331
0.3751000 0.54820 0.01299
0.3755000 0.52294 0.01177
0.3759000 0.46542 0.01223
0.3763000 0.50577 0.01153
0.3767000 0.52570 0.01215
0.3771000 0.53291 0.01019
0.3775000 0.53439 0.00864
0.3779000 0.50863 0.00899
0.3783000 0.50084 0.00933
0.3788000 0.50005 0.00918
0.3792000 0.54632 0.00945
0.3796000 0.51179 0.01085
0.3800000 0.51248 0.00974
0.3804000 0.51436 0.00797
0.3808000 0.52778 0.00860
0.3812000 0.54869 0.00855
0.3816000 0.53034 0.01088
0.3820000 0.48446 0.00986
0.3824000 0.48860 0.01082
0.3828000 0.51475 0.01348
0.3832000 0.51682 0.01302
0.3836000 0.54060 0.01175
0.3840000 0.51850 0.01048
0.3844000 0.55747 0.00920
0.3848000 0.54672 0.00898
0.3852000 0.49295 0.00843
0.3857000 0.50192 0.00875
0.3861000 0.51367 0.00813
0.3865000 0.50370 0.00772
0.3869000 0.49857 0.00721
0.3873000 0.53744 0.00686
0.3877000 0.52896 0.00724
0.3881000 0.55708 0.00813
0.3885000 0.57208 0.00755
0.3889000 0.58125 0.00772
0.3893000 0.57750 0.00733
0.3897000 0.54179 0.00642
0.3901000 0.54692 0.00625
0.3905000 0.58865 0.00666
0.3909000 0.60691 0.00653
0.3913000 0.55392 0.00523
0.3917000 0.57296 0.00614
0.3921000 0.56152 0.00660
0.3925000 0.56695 0.00898
0.3930000 0.57425 0.01137
0.3934000 0.58145 0.01123
0.3938000 0.58865 0.01109
0.3942000 0.59201 0.00774
0.3946000 0.55955 0.00589
0.3950000 0.57523 0.00532
0.3954000 0.58717 0.00524
0.3958000 0.60030 0.00622
0.3962000 0.56438 0.00740
0.3966000 0.57020 0.00973
0.3970000 0.63611 0.01028
0.3974000 0.62269 0.00743
0.3978000 0.59862 0.00524
0.3982000 0.60977 0.00466
0.3986000 0.59408 0.00458
0.3990000 0.62565 0.00424
0.3994000 0.57849 0.00422
0.3999000 0.62595 0.00397
0.4003000 0.61579 0.00395
0.4007000 0.61095 0.00362
0.4011000 0.60858 0.00361
0.4015000 0.63868 0.00364
0.4019000 0.62536 0.00350
0.4023000 0.62289 0.00350
0.4027000 0.59704 0.00341
0.4031000 0.62181 0.00395
0.4035000 0.61914 0.00391
0.4039000 0.64499 0.00331
0.4043000 0.64164 0.00350
0.4047000 0.64371 0.00368
0.4051000 0.60020 0.00333
0.4055000 0.61914 0.00335
0.4059000 0.62200 0.00328
0.4063000 0.66571 0.00346
0.4068000 0.64302 0.00340
0.4072000 0.63572 0.00342
0.4076000 0.64785 0.00329
0.4080000 0.63868 0.00308
0.4084000 0.63542 0.00325
0.4088000 0.65279 0.00305
0.4092000 0.64470 0.00292
0.4096000 0.67301 0.00343
0.4100000 0.67785 0.00362
0.4104000 0.67104 0.00345
0.4108000 0.66433 0.00324
0.4112000 0.65624 0.00281
0.4116000 0.66502 0.00280
0.4120000 0.69630 0.00278
0.4124000 0.65634 0.00269
0.4128000 0.66719 0.00294
0.4133000 0.63266 0.00283
0.4137000 0.64105 0.00282
0.4141000 0.63473 0.00280
0.4145000 0.63868 0.00268
0.4149000 0.65851 0.00306
0.4153000 0.65072 0.00273
0.4157000 0.66542 0.00260
0.4161000 0.67124 0.00275
0.4165000 0.64026 0.00259
0.4169000 0.64805 0.00262
0.4173000 0.63572 0.00254
0.4177000 0.67874 0.00305
0.4181000 0.66009 0.00287
0.4185000 0.66088 0.00269
0.4189000 0.65318 0.00251
0.4193000 0.65752 0.00287
0.4198000 0.69018 0.00252
0.4202000 0.67785 0.00290
0.4206000 0.69058 0.00252
0.4210000 0.68594 0.00241
0.4214000 0.69314 0.00231
0.4218000 0.68367 0.00233
0.4222000 0.62891 0.00269
0.4226000 0.68081 0.00242
0.4230000 0.64381 0.00234
0.4234000 0.67745 0.00243
0.4238000 0.67390 0.00232
0.4242000 0.69817 0.00247
0.4246000 0.67242 0.00233
0.4250000 0.69699 0.00242
0.4254000 0.68209 0.00243
0.4258000 0.67449 0.00250
0.4263000 0.69137 0.00242
0.4267000 0.66334 0.00222
0.4271000 0.66601 0.00234
0.4275000 0.69068 0.00264
0.4279000 0.68130 0.00235
0.4283000 0.68841 0.00238
0.4287000 0.66769 0.00256
0.4291000 0.67745 0.00272
0.4295000 0.68752 0.00299
0.4299000 0.67755 0.00291
0.4303000 0.66561 0.00325
0.4307000 0.66305 0.00309
0.4311000 0.69975 0.00266
0.4315000 0.73093 0.00241
0.4319000 0.69235 0.00205
0.4323000 0.71574 0.00228
0.4328000 0.73014 0.00220
0.4332000 0.72531 0.00191
0.4336000 0.71663 0.00242
0.4340000 0.74119 0.00224
0.4344000 0.76182 0.00232
0.4348000 0.70064 0.00197
0.4352000 0.72057 0.00206
0.4356000 0.70321 0.00199
0.4360000 0.71692 0.00191
0.4364000 0.71041 0.00198
0.4368000 0.70686 0.00189
0.4372000 0.73281 0.00195
0.4376000 0.68229 0.00204
0.4380000 0.70143 0.00223
0.4384000 0.74228 0.00221
0.4389000 0.74623 0.00210
0.4393000 0.72876 0.00198
0.4397000 0.73823 0.00209
0.4401000 0.72087 0.00198
0.4405000 0.73853 0.00184
0.4409000 0.73902 0.00196
0.4413000 0.74040 0.00195
0.4417000 0.71307 0.00176
0.4421000 0.71593 0.00171
0.4425000 0.75649 0.00172
0.4429000 0.78875 0.00177
0.4433000 0.72580 0.00170
0.4437000 0.74504 0.00171
0.4441000 0.75747 0.00172
0.4445000 0.75935 0.00168
0.4450000 0.75580 0.00167
0.4454000 0.75935 0.00180
0.4458000 0.73754 0.00186
0.4462000 0.74948 0.00173
0.4466000 0.77168 0.00163
0.4470000 0.73192 0.00157
0.4474000 0.76507 0.00164
0.4478000 0.77859 0.00172
0.4482000 0.76112 0.00157
0.4486000 0.76389 0.00160
0.4490000 0.75205 0.00157
0.4494000 0.75303 0.00154
0.4498000 0.76537 0.00158
0.4502000 0.76971 0.00150
0.4506000 0.74623 0.00145
0.4511000 0.76981 0.00152
0.4515000 0.77237 0.00146
0.4519000 0.77908 0.00152
0.4523000 0.74652 0.00158
0.4527000 0.78846 0.00165
0.4531000 0.77109 0.00166
0.4535000 0.78017 0.00149
0.4539000 0.75974 0.00143
0.4543000 0.78293 0.00156
0.4547000 0.78757 0.00159
0.4551000 0.77908 0.00152
0.4555000 0.80839 0.00160
0.4559000 0.77316 0.00150
0.4563000 0.79349 0.00153
0.4567000 0.78510 0.00148
0.4572000 0.79102 0.00149
0.4576000 0.77987 0.00147
0.4580000 0.78816 0.00135
0.4584000 0.79882 0.00152
0.4588000 0.78915 0.00158
0.4592000 0.77622 0.00147
0.4596000 0.77652 0.00143
0.4600000 0.79911 0.00156
0.4604000 0.80858 0.00152
0.4608000 0.79339 0.00139
0.4612000 0.80789 0.00147
0.4616000 0.82625 0.00152
0.4620000 0.80335 0.00140
0.4624000 0.79467 0.00140
0.4629000 0.81658 0.00132
0.4633000 0.80257 0.00135
0.4637000 0.78934 0.00132
0.4641000 0.80898 0.00137
0.4645000 0.80819 0.00154
0.4649000 0.79743 0.00146
0.4653000 0.78747 0.00146
0.4657000 0.82033 0.00142
0.4661000 0.79526 0.00149
0.4665000 0.79398 0.00156
0.4669000 0.80355 0.00140
0.4673000 0.80750 0.00141
0.4677000 0.81667 0.00137
0.4681000 0.80503 0.00141
0.4685000 0.77533 0.00133
0.4690000 0.79862 0.00137
0.4694000 0.82437 0.00132
0.4698000 0.81776 0.00139
0.4702000 0.81737 0.00153
0.4706000 0.82437 0.00142
0.4710000 0.81371 0.00136
0.4714000 0.81016 0.00125
0.4718000 0.81746 0.00135
0.4722000 0.82348 0.00133
0.4726000 0.83226 0.00137
0.4730000 0.83217 0.00130
0.4734000 0.82269 0.00121
0.4738000 0.83848 0.00139
0.4742000 0.84154 0.00138
0.4747000 0.82654 0.00126
0.4751000 0.83029 0.00128
0.4755000 0.82723 0.00129
0.4759000 0.83897 0.00133
0.4763000 0.82437 0.00124
0.4767000 0.81648 0.00135
0.4771000 0.83611 0.00124
0.4775000 0.81135 0.00128
0.4779000 0.82141 0.00126
0.4783000 0.83108 0.00129
0.4787000 0.84361 0.00136
0.4791000 0.85229 0.00119
0.4795000 0.84706 0.00122
0.4799000 0.84628 0.00122
0.4804000 0.84539 0.00121
0.4808000 0.84401 0.00122
0.4812000 0.86325 0.00118
0.4816000 0.86196 0.00127
0.4820000 0.82980 0.00119
0.4824000 0.85723 0.00121
0.4828000 0.85713 0.00125
0.4832000 0.83769 0.00120
0.4836000 0.86640 0.00121
0.4840000 0.84874 0.00120
0.4844000 0.85999 0.00135
0.4848000 0.84361 0.00121
0.4852000 0.87805 0.00138
0.4856000 0.87647 0.00163
0.4861000 0.88170 0.00157
0.4865000 0.86877 0.00139
0.4869000 0.86848 0.00146
0.4873000 0.86729 0.00134
0.4877000 0.86157 0.00122
0.4881000 0.87686 0.00128
0.4885000 0.85683 0.00121
0.4889000 0.86769 0.00124
0.4893000 0.86186 0.00112
0.4897000 0.86561 0.00125
0.4901000 0.85673 0.00115
0.4905000 0.88426 0.00121
0.4909000 0.86700 0.00124
0.4914000 0.88525 0.00119
0.4918000 0.87025 0.00132
0.4922000 0.85693 0.00115
0.4926000 0.86966 0.00109
0.4930000 0.87015 0.00122
0.4934000 0.87094 0.00116
0.4938000 0.87647 0.00124
0.4942000 0.89147 0.00123
0.4946000 0.87893 0.00112
0.4950000 0.89166 0.00122
0.4954000 0.87440 0.00126
0.4958000 0.87351 0.00126
0.4962000 0.86571 0.00117
0.4966000 0.88801 0.00116
0.4971000 0.89561 0.00115
0.4975000 0.87321 0.00122
0.4979000 0.89729 0.00118
0.4983000 0.88367 0.00129
0.4987000 0.88929 0.00115
0.4991000 0.88140 0.00105
0.4995000 0.88712 0.00108
0.4999000 0.90311 0.00118
0.5003000 0.88061 0.00122
0.5007000 0.87074 0.00122
0.5011000 0.87775 0.00118
0.5015000 0.87913 0.00127
0.5019000 0.89285 0.00118
0.5024000 0.89117 0.00113
0.5028000 0.89492 0.00126
0.5032000 0.88407 0.00114
0.5036000 0.89403 0.00124
0.5040000 0.88712 0.00123
0.5044000 0.87262 0.00118
0.5048000 0.88091 0.00108
0.5052000 0.86769 0.00119
0.5056000 0.89008 0.00123
0.5060000 0.88199 0.00117
0.5064000 0.88091 0.00113
0.5068000 0.87449 0.00114
0.5072000 0.88870 0.00118
0.5077000 0.88051 0.00124
0.5081000 0.89156 0.00113
0.5085000 0.87647 0.00111
0.5089000 0.90183 0.00115
0.5093000 0.88939 0.00109
0.5097000 0.89354 0.00120
0.5101000 0.89946 0.00114
0.5105000 0.89255 0.00122
0.5109000 0.88959 0.00118
0.5113000 0.89936 0.00113
0.5117000 0.89413 0.00111
0.5121000 0.90548 0.00119
0.5125000 0.91357 0.00117
0.5130000 0.91524 0.00110
0.5134000 0.91337 0.00114
0.5138000 0.92324 0.00116
0.5142000 0.92116 0.00123
0.5146000 0.93133 0.00121
0.5150000 0.91386 0.00111
0.5154000 0.91771 0.00108
0.5158000 0.92926 0.00114
0.5162000 0.91475 0.00115
0.5166000 0.89946 0.00135
0.5170000 0.89788 0.00127
0.5174000 0.91159 0.00120
0.5178000 0.92975 0.00127
0.5183000 0.90765 0.00126
0.5187000 0.91011 0.00124
0.5191000 0.92580 0.00118
0.5195000 0.94504 0.00117
0.5199000 0.93794 0.00116
0.5203000 0.93863 0.00112
0.5207000 0.95185 0.00110
0.5211000 0.94652 0.00119
0.5215000 0.94909 0.00107
0.5219000 0.95491 0.00125
0.5223000 0.95491 0.00126
0.5227000 0.96241 0.00116
0.5231000 0.96478 0.00118
0.5236000 0.96438 0.00113
0.5240000 0.95846 0.00112
0.5244000 0.95126 0.00106
0.5248000 0.94504 0.00109
0.5252000 0.96793 0.00104
0.5256000 0.97375 0.00111
0.5260000 0.97099 0.00117
0.5264000 0.95254 0.00128
0.5268000 0.93044 0.00123
0.5272000 0.95215 0.00119
0.5276000 0.98263 0.00106
0.5280000 0.95116 0.00108
0.5285000 0.95994 0.00103
0.5289000 0.96172 0.00104
0.5293000 0.96704 0.00102
0.5297000 0.96951 0.00101
0.5301000 0.97464 0.00111
0.5305000 0.95935 0.00102
0.5309000 0.97277 0.00108
0.5313000 0.96556 0.00105
0.5317000 0.98046 0.00104
0.5321000 0.97198 0.00107
0.5325000 0.97494 0.00112
0.5329000 0.96468 0.00108
0.5333000 0.97681 0.00109
0.5338000 0.97602 0.00111
0.5342000 0.97208 0.00107
0.5346000 0.97366 0.00113
0.5350000 0.95846 0.00107
0.5354000 0.97454 0.00102
0.5358000 0.99181 0.00112
0.5362000 0.97928 0.00109
0.5366000 0.96024 0.00112
0.5370000 0.98707 0.00117
0.5374000 0.98559 0.00108
0.5378000 0.97790 0.00101
0.5382000 0.97741 0.00104
0.5387000 0.98263 0.00110
0.5391000 0.98875 0.00114
0.5395000 0.97533 0.00108
0.5399000 0.95688 0.00112
0.5403000 0.97346 0.00119
0.5407000 0.98106 0.00112
0.5411000 0.98234 0.00117
0.5415000 0.96774 0.00117
0.5419000 0.98086 0.00108
0.5423000 0.98905 0.00111
0.5427000 0.96635 0.00107
0.5431000 0.98027 0.00114
0.5436000 0.97622 0.00106
0.5440000 0.98263 0.00104
0.5444000 0.96862 0.00095
0.5448000 0.96478 0.00097
0.5452000 0.97326 0.00113
0.5456000 0.99901 0.00105
0.5460000 0.97405 0.00099
0.5464000 0.99349 0.00101
0.5468000 0.99438 0.00108
0.5472000 0.97967 0.00114
0.5476000 0.98254 0.00112
0.5480000 0.99694 0.00110
0.5485000 0.98263 0.00110
0.5489000 0.99142 0.00104
0.5493000 0.98944 0.00104
0.5497000 0.98145 0.00096
0.5501000 1.00000 0.00110
0.5505000 0.99447 0.00108
0.5509000 0.97879 0.00106
0.5513000 0.98757 0.00107
0.5517000 0.97790 0.00109
0.5521000 0.98500 0.00104
0.5525000 0.97247 0.00105
0.5529000 0.98974 0.00105
0.5534000 0.98954 0.00102
0.5538000 0.98638 0.00106
0.5542000 0.99250 0.00102
0.5546000 0.98362 0.00111
0.5550000 0.99891 0.00101
0.5554000 1.00049 0.00097
0.5558000 1.00049 0.00110
0.5562000 1.01756 0.00105
0.5566000 1.00296 0.00129
0.5570000 1.00513 0.00176
0.5574000 1.00000 0.00173
0.5578000 0.99349 0.00162
0.5583000 0.99970 0.00141
0.5587000 0.98846 0.00112
0.5591000 1.00089 0.00109
0.5595000 1.01342 0.00105
0.5599000 1.00779 0.00108
0.5603000 1.00405 0.00098
0.5607000 1.01362 0.00116
0.5611000 0.98619 0.00104
0.5615000 1.01263 0.00110
0.5619000 1.01559 0.00102
0.5623000 1.01293 0.00104
0.5627000 1.00849 0.00111
0.5632000 1.02082 0.00115
0.5636000 1.00770 0.00106
0.5640000 0.99595 0.00109
0.5644000 1.01253 0.00104
0.5648000 1.00957 0.00104
0.5652000 1.03897 0.00113
0.5656000 1.01697 0.00115
0.5660000 1.00799 0.00106
0.5664000 1.01381 0.00102
0.5668000 1.02782 0.00109
0.5672000 1.01105 0.00106
0.5676000 1.03611 0.00105
0.5681000 1.01934 0.00104
0.5685000 1.01569 0.00111
0.5689000 1.02062 0.00106
0.5693000 1.03177 0.00102
0.5697000 1.03542 0.00107
0.5701000 1.02151 0.00109
0.5705000 1.03759 0.00102
0.5709000 1.00819 0.00111
0.5713000 1.02950 0.00103
0.5717000 1.02625 0.00095
0.5721000 1.02911 0.00106
0.5726000 1.02684 0.00100
0.5730000 1.02782 0.00110
0.5734000 1.01658 0.00099
0.5738000 1.00543 0.00096
0.5742000 1.03670 0.00106
0.5746000 1.04095 0.00105
0.5750000 1.02713 0.00112
0.5754000 1.01697 0.00106
0.5758000 1.02713 0.00106
0.5762000 1.02348 0.00108
0.5766000 1.03828 0.00104
0.5770000 1.05308 0.00109
0.5775000 1.02753 0.00110
0.5779000 1.03927 0.00101
0.5783000 1.02348 0.00102
0.5787000 1.03138 0.00103
0.5791000 1.03838 0.00110
0.5795000 1.01391 0.00102
0.5799000 1.03197 0.00100
0.5803000 1.04361 0.00106
0.5807000 1.03818 0.00103
0.5811000 1.01993 0.00103
0.5815000 1.03088 0.00099
0.5820000 1.05101 0.00094
0.5824000 1.04361 0.00103
0.5828000 1.04618 0.00100
0.5832000 1.05249 0.00094
0.5836000 1.03355 0.00095
0.5840000 1.04785 0.00102
0.5844000 1.04184 0.00106
0.5848000 1.05673 0.00102
0.5852000 1.05683 0.00106
0.5856000 1.05812 0.00108
0.5860000 1.02733 0.00101
0.5865000 1.03098 0.00109
0.5869000 1.04134 0.00104
0.5873000 1.05160 0.00105
0.5877000 1.04845 0.00105
0.5881000 1.05525 0.00143
0.5885000 1.04410 0.00164
0.5889000 1.02477 0.00185
0.5893000 1.02407 0.00174
0.5897000 1.03315 0.00142
0.5901000 1.03601 0.00104
0.5905000 1.04420 0.00111
0.5910000 1.04637 0.00107
0.5914000 1.04223 0.00099
0.5918000 1.05289 0.00108
0.5922000 1.06946 0.00110
0.5926000 1.03878 0.00112
0.5930000 1.04894 0.00109
0.5934000 1.04401 0.00111
0.5938000 1.04105 0.00110
0.5942000 1.03631 0.00112
0.5946000 1.05032 0.00111
0.5950000 1.04489 0.00106
0.5955000 1.04736 0.00101
0.5959000 1.05476 0.00103
0.5963000 1.04677 0.00107
0.5967000 1.04282 0.00103
0.5971000 1.05072 0.00101
0.5975000 1.04815 0.00107
0.5979000 1.04785 0.00097
0.5983000 1.05831 0.00106
0.5987000 1.03976 0.00100
0.5991000 1.02082 0.00100
0.5995000 1.06561 0.00107
0.6000000 1.04993 0.00101
0.6004000 1.05220 0.00110
0.6008000 1.05437 0.00104
0.6012000 1.05624 0.00111
0.6016000 1.05249 0.00102
0.6020000 1.05565 0.00100
0.6024000 1.05910 0.00105
0.6028000 1.06552 0.00105
0.6032000 1.05999 0.00105
0.6036000 1.05654 0.00103
0.6040000 1.05239 0.00104
0.6045000 1.06650 0.00102
0.6049000 1.05131 0.00100
0.6053000 1.05476 0.00107
0.6057000 1.04450 0.00099
0.6061000 1.06236 0.00112
0.6065000 1.05752 0.00109
0.6069000 1.05160 0.00101
0.6073000 1.05229 0.00101
0.6077000 1.06986 0.00113
0.6081000 1.05437 0.00104
0.6085000 1.05062 0.00106
0.6090000 1.04410 0.00097
0.6094000 1.07538 0.00114
0.6098000 1.05190 0.00097
0.6102000 1.06127 0.00107
0.6106000 1.07627 0.00103
0.6110000 1.05575 0.00107
0.6114000 1.05782 0.00108
0.6118000 1.06256 0.00101
0.6122000 1.06561 0.00100
0.6126000 1.08199 0.00109
0.6130000 1.07972 0.00116
0.6135000 1.07588 0.00114
0.6139000 1.06117 0.00107
0.6143000 1.07252 0.00104
0.6147000 1.05723 0.00100
0.6151000 1.05387 0.00114
0.6155000 1.06019 0.00106
0.6159000 1.06246 0.00107
0.6163000 1.06058 0.00117
0.6167000 1.05506 0.00103
0.6171000 1.05022 0.00109
0.6175000 1.06542 0.00102
0.6180000 1.06285 0.00101
0.6184000 1.07193 0.00104
0.6188000 1.06315 0.00106
0.6192000 1.06196 0.00108
0.6196000 1.05703 0.00104
0.6200000 1.06196 0.00100
0.6204000 1.06167 0.00102
0.6208000 1.07706 0.00103
0.6212000 1.07074 0.00106
0.6216000 1.05229 0.00113
0.6221000 1.06117 0.00112
0.6225000 1.06029 0.00102
0.6229000 1.08337 0.00116
0.6233000 1.08407 0.00118
0.6237000 1.06601 0.00110
0.6241000 1.07548 0.00122
0.6245000 1.06621 0.00109
0.6249000 1.07351 0.00109
0.6253000 1.07420 0.00107
0.6257000 1.07183 0.00118
0.6261000 1.06996 0.00117
0.6266000 1.07528 0.00104
0.6270000 1.06453 0.00104
0.6274000 1.06917 0.00101
0.6278000 1.07597 0.00115
0.6282000 1.09107 0.00111
0.6286000 1.09087 0.00121
0.6290000 1.10113 0.00119
0.6294000 1.08633 0.00118
0.6298000 1.06690 0.00123
0.6302000 1.07262 0.00113
0.6307000 1.08841 0.00108
0.6311000 1.07706 0.00106
0.6315000 1.08505 0.00105
0.6319000 1.08150 0.00111
0.6323000 1.06334 0.00109
0.6327000 1.06966 0.00106
0.6331000 1.08170 0.00113
0.6335000 1.06265 0.00111
0.6339000 1.07844 0.00110
0.6343000 1.07913 0.00108
0.6348000 1.08555 0.00101
0.6352000 1.09008 0.00112
0.6356000 1.08130 0.00118
0.6360000 1.08308 0.00121
0.6364000 1.09068 0.00120
0.6368000 1.09058 0.00103
0.6372000 1.08693 0.00113
0.6376000 1.07272 0.00104
0.6380000 1.09403 0.00113
0.6384000 1.09482 0.00107
0.6388000 1.09512 0.00111
0.6393000 1.09472 0.00114
0.6397000 1.09719 0.00115
0.6401000 1.09117 0.00113
0.6405000 1.08505 0.00107
0.6409000 1.08594 0.00106
0.6413000 1.08091 0.00106
0.6417000 1.09719 0.00114
0.6421000 1.07785 0.00103
0.6425000 1.09383 0.00105
0.6429000 1.08239 0.00100
0.6434000 1.07390 0.00110
0.6438000 1.09591 0.00107
0.6442000 1.08485 0.00109
0.6446000 1.09946 0.00112
0.6450000 1.09699 0.00112
0.6454000 1.09265 0.00112
0.6458000 1.09896 0.00114
0.6462000 1.08594 0.00118
0.6466000 1.09502 0.00112
0.6470000 1.10054 0.00117
0.6475000 1.07696 0.00112
0.6479000 1.08742 0.00111
0.6483000 1.08801 0.00101
0.6487000 1.09729 0.00114
0.6491000 1.09817 0.00118
0.6495000 1.08140 0.00123
0.6499000 1.05802 0.00111
0.6503000 1.09295 0.00111
0.6507000 1.09975 0.00111
0.6511000 1.10518 0.00115
0.6516000 1.10982 0.00109
0.6520000 1.08762 0.00115
0.6524000 1.09087 0.00108
0.6528000 1.09295 0.00114
0.6532000 1.10883 0.00114
0.6536000 1.09255 0.00115
0.6540000 1.08811 0.00112
0.6544000 1.09443 0.00122
0.6548000 1.11317 0.00115
0.6552000 1.13794 0.00137
0.6557000 1.13675 0.00139
0.6561000 1.10696 0.00143
0.6565000 1.06433 0.00126
0.6569000 1.09364 0.00121
0.6573000 1.09137 0.00117
0.6577000 1.09985 0.00113
0.6581000 1.10696 0.00121
0.6585000 1.11357 0.00106
0.6589000 1.10508 0.00113
0.6593000 1.09028 0.00108
0.6598000 1.10133 0.00113
0.6602000 1.09758 0.00115
0.6606000 1.09561 0.00110
0.6610000 1.07745 0.00107
0.6614000 1.10094 0.00097
0.6618000 1.09383 0.00095
0.6622000 1.09443 0.00107
0.6626000 1.11130 0.00110
0.6630000 1.10202 0.00107
0.6634000 1.08722 0.00105
0.6639000 1.10143 0.00116
0.6643000 1.09581 0.00098
0.6647000 1.10587 0.00106
0.6651000 1.11791 0.00106
0.6655000 1.11495 0.00108
0.6659000 1.11702 0.00112
0.6663000 1.11840 0.00111
0.6667000 1.10587 0.00117
0.6671000 1.10291 0.00123
0.6675000 1.10972 0.00129
0.6680000 1.11071 0.00135
0.6684000 1.11021 0.00107
0.6688000 1.11278 0.00106
0.6692000 1.10617 0.00109
0.6696000 1.11159 0.00109
0.6700000 1.10094 0.00112
0.6704000 1.10814 0.00113
0.6708000 1.10321 0.00109
0.6712000 1.11228 0.00107
0.6716000 1.10636 0.00119
0.6721000 1.10321 0.00111
0.6725000 1.09403 0.00105
0.6729000 1.10903 0.00111
0.6733000 1.10439 0.00105
0.6737000 1.10597 0.00108
0.6741000 1.10104 0.00115
0.6745000 1.10932 0.00110
0.6749000 1.11732 0.00112
0.6753000 1.09857 0.00110
0.6758000 1.10646 0.00105
0.6762000 1.11564 0.00123
0.6766000 1.11347 0.00110
0.6770000 1.12580 0.00108
0.6774000 1.11692 0.00114
0.6778000 1.12699 0.00114
0.6782000 1.10400 0.00107
0.6786000 1.09531 0.00112
0.6790000 1.10439 0.00107
0.6794000 1.10962 0.00111
0.6799000 1.11791 0.00110
0.6803000 1.10617 0.00113
0.6807000 1.11870 0.00104
0.6811000 1.12215 0.00107
0.6815000 1.10883 0.00108
0.6819000 1.11722 0.00115
0.6823000 1.10735 0.00135
0.6827000 1.12797 0.00122
0.6831000 1.12758 0.00122
0.6836000 1.12481 0.00125
0.6840000 1.11357 0.00116
0.6844000 1.12116 0.00114
0.6848000 1.11524 0.00116
0.6852000 1.11870 0.00118
0.6856000 1.10261 0.00123
0.6860000 1.10054 0.00128
0.6864000 1.11988 0.00147
0.6868000 1.12639 0.00149
0.6872000 1.10765 0.00141
0.6877000 1.10232 0.00138
0.6881000 1.11209 0.00119
0.6885000 1.09817 0.00127
0.6889000 1.10636 0.00132
0.6893000 1.12491 0.00134
0.6897000 1.10212 0.00125
0.6901000 1.10192 0.00133
0.6905000 1.10607 0.00123
0.6909000 1.11268 0.00128
