Asteroid designations ( Number, Name, Temporary designation): 143992, -,  K04A00F
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 02 - 06 - 21:18
Observation was made by : M. Popescu, F. Lopez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 143992vshyade64.txt
Wavelength[um]	Reflectance	sigma(optional)
0.7944000 1.30313 0.04373
0.7961000 1.34397 0.05145
0.7977000 1.20199 0.06017
0.7994000 1.38330 0.06167
0.8010000 1.36688 0.05845
0.8027000 1.32938 0.05523
0.8043000 1.21922 0.05114
0.8060000 1.30769 0.04705
0.8076000 1.33962 0.04713
0.8093000 1.30435 0.04721
0.8109000 1.22570 0.04729
0.8126000 1.22894 0.04737
0.8142000 1.32208 0.04745
0.8159000 1.29533 0.04753
0.8175000 1.26411 0.04761
0.8192000 1.31884 0.04769
0.8208000 1.23087 0.04777
0.8225000 1.35026 0.04786
0.8241000 1.24445 0.04794
0.8258000 1.41664 0.04802
0.8274000 1.38188 0.04810
0.8291000 1.23796 0.07529
0.8307000 1.24729 0.06343
0.8324000 1.35583 0.04775
0.8340000 1.44644 0.07300
0.8357000 1.23837 0.08073
0.8376000 1.33445 0.05332
0.8394000 1.42556 0.06599
0.8410000 1.33668 0.07069
0.8427000 1.18080 0.07725
0.8443000 1.25854 0.06671
0.8464000 1.32452 0.07036
0.8481000 1.37408 0.05447
0.8497000 1.33881 0.05869
0.8514000 1.18820 0.05560
0.8530000 1.27009 0.04365
0.8547000 1.35735 0.06073
0.8563000 1.22124 0.04659
0.8580000 1.28712 0.04235
0.8596000 1.21405 0.04732
0.8613000 1.29847 0.04995
0.8629000 1.34641 0.06038
0.8646000 1.27182 0.05818
0.8662000 1.35056 0.07580
0.8679000 1.33293 0.06028
0.8695000 1.18810 0.04778
0.8712000 1.24719 0.04874
0.8729000 1.25682 0.04572
0.8745000 1.28114 0.04573
0.8764000 1.40732 0.04780
0.8782000 1.23492 0.04987
0.8807000 1.35837 0.05193
0.8824000 1.20523 0.05482
0.8840000 1.25418 0.05770
0.8857000 1.29665 0.06058
0.8874000 1.16895 0.07796
0.8894000 1.16337 0.09707
0.8911000 1.29087 0.08349
0.8927000 1.29746 0.09699
0.8945000 1.26259 0.07037
0.8973000 1.28965 0.07465
0.8989000 1.23300 0.07892
