Asteroid designations ( Number, Name, Temporary designation): -, -, K05N56A
Observation was done on (UT) (format YYYY-MM-DD-hh): 2015 - 02 - 07 - 05:11
Observation was made by : M. Popescu, F. Lopez E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2005na56vshd79078.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5634000 0.92523 0.03396
0.5650000 0.94436 0.03494
0.5666000 0.97576 0.03435
0.5683000 0.92650 0.03570
0.5699000 1.04887 0.03477
0.5715000 0.98508 0.03375
0.5732000 1.07065 0.03225
0.5748000 0.94770 0.03307
0.5764000 1.01678 0.03333
0.5781000 0.93583 0.03821
0.5797000 1.02404 0.03269
0.5813000 0.99617 0.03443
0.5830000 1.08027 0.03310
0.5846000 1.09293 0.03392
0.5862000 1.09587 0.03404
0.5879000 1.01384 0.03614
0.5895000 1.04386 0.03760
0.5912000 1.02326 0.03499
0.5928000 1.03611 0.03229
0.5944000 1.00451 0.03292
0.5961000 1.03847 0.03199
0.5977000 1.06830 0.03453
0.5993000 1.11903 0.03199
0.6010000 1.06977 0.03183
0.6026000 1.04592 0.03181
0.6042000 1.09057 0.05362
0.6059000 1.12079 0.05968
0.6075000 1.02031 0.06573
0.6092000 1.03533 0.03283
0.6108000 1.12590 0.03291
0.6124000 0.97076 0.03298
0.6141000 1.09361 0.03285
0.6157000 1.10823 0.03285
0.6173000 1.08625 0.03403
0.6190000 1.06810 0.03248
0.6206000 1.11912 0.03215
0.6223000 1.08341 0.03399
0.6239000 1.03444 0.03534
0.6255000 1.12433 0.03535
0.6272000 1.05838 0.03385
0.6288000 1.01315 0.03572
0.6304000 1.12766 0.04774
0.6321000 1.01668 0.03421
0.6337000 0.99068 0.03436
0.6354000 1.07301 0.03576
0.6370000 1.03434 0.03550
0.6386000 1.11716 0.03313
0.6403000 1.12256 0.03449
0.6419000 1.04916 0.03419
0.6436000 1.07772 0.03445
0.6452000 1.10637 0.03240
0.6468000 0.99431 0.03341
0.6485000 1.01550 0.03432
0.6501000 0.99990 0.03380
0.6518000 1.20391 0.04616
0.6534000 1.15995 0.03432
0.6550000 1.15926 0.03618
0.6567000 1.10980 0.04071
0.6583000 1.02120 0.03340
0.6600000 1.13875 0.03501
0.6616000 1.12452 0.03550
0.6632000 1.02591 0.03448
0.6649000 1.07428 0.03547
0.6665000 1.13335 0.03471
0.6682000 1.01619 0.03382
0.6698000 1.09430 0.03491
0.6714000 1.12138 0.03552
0.6731000 1.17780 0.03348
0.6747000 1.05888 0.03495
0.6764000 1.14886 0.03466
0.6780000 1.01011 0.03377
0.6797000 1.05750 0.03400
0.6813000 1.16436 0.03491
0.6829000 1.06614 0.03851
0.6846000 1.19674 0.03525
0.6862000 1.17663 0.03911
0.6879000 1.14277 0.04068
0.6895000 1.10176 0.03658
0.6911000 1.19321 0.03750
0.6928000 1.12943 0.03481
0.6944000 1.07605 0.03703
0.6961000 1.12599 0.03609
0.6977000 1.15818 0.03692
0.6994000 1.16397 0.03701
0.7010000 1.16623 0.03648
0.7026000 1.05574 0.03392
0.7043000 1.08409 0.03742
0.7059000 1.14856 0.03707
0.7076000 1.13061 0.03770
0.7092000 1.12364 0.03754
0.7109000 1.14954 0.03680
0.7125000 1.15749 0.03660
0.7141000 1.11854 0.03572
0.7158000 1.18389 0.03718
0.7174000 1.14581 0.03883
0.7191000 1.23226 0.04049
0.7207000 1.10068 0.03895
0.7224000 1.21892 0.03932
0.7240000 1.24070 0.04508
0.7257000 1.26769 0.04231
0.7273000 1.17506 0.04092
0.7289000 1.15867 0.04416
0.7306000 1.20175 0.03904
0.7322000 1.16004 0.04023
0.7339000 1.09656 0.04258
0.7355000 1.11363 0.04125
0.7372000 1.14012 0.04507
0.7388000 1.20086 0.03928
0.7407000 1.12825 0.04084
0.7429000 1.23226 0.04115
0.7450000 1.04072 0.04133
0.7466000 1.12413 0.03794
0.7485000 1.11000 0.04223
0.7503000 1.06869 0.04127
0.7520000 1.07153 0.04351
0.7536000 1.13031 0.04662
0.7553000 1.06516 0.04973
0.7569000 1.16034 0.05285
0.7586000 1.19272 0.05596
0.7615000 1.04190 0.05907
0.7631000 1.16004 0.06311
0.7647000 1.01187 0.05547
0.7664000 1.21107 0.04382
0.7680000 1.19684 0.04583
0.7697000 1.11549 0.04784
0.7713000 1.07585 0.04985
0.7730000 1.13080 0.05028
0.7746000 1.15788 0.04774
0.7763000 1.21529 0.04820
0.7779000 1.14915 0.04603
0.7796000 1.14503 0.04667
0.7812000 1.11284 0.04962
0.7829000 1.09077 0.05031
0.7845000 1.23688 0.05093
0.7862000 1.14562 0.05147
0.7879000 1.07605 0.05139
0.7899000 1.11118 0.05491
0.7918000 1.01619 0.05839
0.7936000 1.03101 0.05309
0.7953000 1.18801 0.05273
0.7973000 1.18300 0.05389
0.7989000 1.13649 0.05297
0.8006000 1.21548 0.05297
0.8022000 1.11147 0.05374
0.8039000 1.09970 0.04943
0.8060000 0.99647 0.05009
0.8076000 1.03376 0.05191
0.8093000 1.10568 0.04913
0.8109000 1.06751 0.05308
0.8126000 1.19036 0.05132
0.8142000 1.13021 0.05310
0.8161000 1.09960 0.05282
0.8179000 1.15730 0.05556
0.8196000 1.08164 0.05566
0.8214000 1.08586 0.05198
0.8236000 1.06702 0.05351
0.8253000 1.09528 0.05371
0.8270000 1.19566 0.05887
0.8286000 1.11069 0.06725
0.8305000 1.15268 0.06173
0.8324000 1.07889 0.05641
0.8340000 1.12580 0.06451
0.8359000 1.09243 0.06862
0.8377000 1.29497 0.05919
0.8398000 1.11196 0.06044
0.8414000 1.14748 0.05873
0.8431000 1.18722 0.06819
0.8448000 1.06947 0.06170
0.8464000 1.07045 0.06730
0.8481000 1.14130 0.06102
0.8501000 1.17182 0.06372
0.8518000 1.10931 0.06039
0.8534000 1.21421 0.06173
0.8551000 1.10921 0.06391
0.8567000 1.16681 0.06610
0.8584000 1.18261 0.06828
0.8600000 1.10892 0.07046
0.8620000 1.16230 0.07265
0.8638000 1.19223 0.07483
0.8654000 1.15465 0.07701
0.8671000 1.08743 0.07919
0.8687000 1.11226 0.07950
0.8704000 1.22275 0.07981
0.8720000 1.16299 0.08012
0.8737000 1.14915 0.08043
0.8753000 1.13875 0.08073
0.8771000 1.32185 0.08104
0.8791000 1.05731 0.08244
0.8807000 1.21519 0.08384
0.8824000 1.06869 0.08524
0.8840000 1.00520 0.08663
0.8857000 1.17290 0.07753
0.8873000 1.23393 0.06843
0.8890000 1.23609 0.07870
0.8908000 1.18026 0.07086
0.8927000 1.01658 0.08447
0.8944000 1.14444 0.06994
0.8964000 1.04916 0.08294
0.8981000 1.05279 0.07120
