Asteroid designations ( Number, Name, Temporary designation): -, -, K10L15E
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 07 - 28 - 04:50
Observation was made by : O. Vaduvescu; E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: INT/IDS; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2010le15vshd9761.txt
Wavelength[um]	Reflectance	sigma(optional)
0.6245000 1.08206 0.00335
0.6261000 1.07124 0.00331
0.6278000 1.07154 0.00331
0.6294000 1.08868 0.00449
0.6311000 1.06563 0.00363
0.6327000 1.09078 0.00334
0.6343000 1.08277 0.00338
0.6360000 1.09078 0.00362
0.6376000 1.08136 0.00330
0.6393000 1.09028 0.00325
0.6409000 1.09419 0.00324
0.6426000 1.08246 0.00335
0.6442000 1.08808 0.00345
0.6458000 1.10711 0.00339
0.6475000 1.08998 0.00333
0.6491000 1.09509 0.00347
0.6508000 1.08106 0.00332
0.6524000 1.09359 0.00348
0.6540000 1.09699 0.00359
0.6557000 1.07395 0.00392
0.6573000 1.11463 0.00345
0.6590000 1.10110 0.00327
0.6606000 1.10281 0.00331
0.6623000 1.09950 0.00347
0.6639000 1.11583 0.00339
0.6655000 1.10711 0.00332
0.6672000 1.11804 0.00333
0.6688000 1.09539 0.00337
0.6705000 1.11313 0.00334
0.6721000 1.12084 0.00336
0.6738000 1.11774 0.00355
0.6754000 1.12275 0.00344
0.6770000 1.12024 0.00330
0.6787000 1.10471 0.00343
0.6803000 1.10581 0.00348
0.6820000 1.11483 0.00362
0.6836000 1.10741 0.00377
0.6853000 1.10842 0.00375
0.6869000 1.12806 0.00451
0.6886000 1.11934 0.00393
0.6902000 1.12004 0.00390
0.6918000 1.11573 0.00404
0.6935000 1.11824 0.00364
0.6951000 1.12124 0.00380
0.6968000 1.12976 0.00380
0.6984000 1.12505 0.00359
0.7001000 1.12555 0.00389
0.7017000 1.11112 0.00376
0.7034000 1.12154 0.00376
0.7050000 1.11293 0.00371
0.7067000 1.10631 0.00371
0.7083000 1.11994 0.00379
0.7099000 1.11503 0.00376
0.7116000 1.11483 0.00380
0.7132000 1.14028 0.00385
0.7149000 1.13367 0.00389
0.7165000 1.11713 0.00412
0.7182000 1.12695 0.00439
0.7198000 1.12214 0.00424
0.7215000 1.12335 0.00410
0.7231000 1.13868 0.00472
0.7248000 1.11964 0.00477
0.7264000 1.11483 0.00441
0.7281000 1.12024 0.00510
0.7297000 1.12315 0.00454
0.7314000 1.13597 0.00477
0.7330000 1.14118 0.00490
0.7346000 1.11423 0.00475
0.7363000 1.11984 0.00490
0.7379000 1.12044 0.00462
0.7396000 1.12265 0.00471
0.7412000 1.12735 0.00453
0.7429000 1.11002 0.00434
0.7445000 1.13407 0.00460
0.7462000 1.11393 0.00480
0.7478000 1.11293 0.00488
0.7495000 1.11884 0.00477
0.7511000 1.14860 0.00480
0.7528000 1.14018 0.00529
0.7544000 1.13848 0.00494
0.7561000 1.13066 0.00517
0.7577000 1.11403 0.00488
0.7594000 1.12104 0.00968
0.7610000 1.14439 0.00980
0.7627000 1.13427 0.00844
0.7643000 1.13898 0.00703
0.7660000 1.13287 0.00601
0.7676000 1.13236 0.00527
0.7693000 1.11393 0.00524
0.7709000 1.11202 0.00612
0.7726000 1.11142 0.00563
0.7742000 1.14178 0.00610
0.7759000 1.11002 0.00573
0.7775000 1.12064 0.00586
0.7792000 1.10822 0.00631
0.7810000 1.11313 0.00592
0.7833000 1.10070 0.00574
0.7850000 1.13156 0.00679
0.7866000 1.13116 0.00643
0.7883000 1.09820 0.00654
0.7899000 1.08146 0.00647
0.7916000 1.11042 0.00776
0.7932000 1.09910 0.00669
0.7949000 1.11703 0.00616
0.7965000 1.09218 0.00688
0.7982000 1.09449 0.00691
0.7998000 1.08808 0.00701
0.8015000 1.08687 0.00692
0.8031000 1.06503 0.00669
0.8048000 1.09449 0.00677
0.8064000 1.07094 0.00649
0.8081000 1.09419 0.00640
0.8097000 1.08327 0.00677
0.8114000 1.06824 0.00657
0.8131000 1.08437 0.00677
0.8147000 1.07094 0.00694
0.8164000 1.05040 0.00726
0.8180000 1.06814 0.00743
0.8197000 1.07124 0.00725
0.8213000 1.06082 0.00722
0.8230000 1.07174 0.00796
0.8246000 1.05531 0.00706
0.8263000 1.09900 0.00722
0.8279000 1.07355 0.00855
0.8296000 1.04168 0.00918
0.8312000 1.02836 0.00745
0.8329000 1.04800 0.00763
0.8346000 1.05281 0.01051
0.8362000 1.06202 0.00814
0.8379000 1.06062 0.00788
0.8395000 1.04289 0.00926
0.8412000 1.02114 0.00857
0.8428000 1.05511 0.00947
0.8445000 1.05140 0.00805
0.8461000 1.07295 0.00938
0.8478000 1.07114 0.00771
0.8495000 1.03257 0.00901
0.8511000 1.03226 0.00844
0.8528000 1.02495 0.00919
0.8544000 1.03918 0.00995
0.8561000 1.03948 0.00833
0.8577000 1.00471 0.00825
0.8594000 1.02866 0.00826
0.8610000 1.03477 0.00817
0.8627000 1.02054 0.00908
0.8644000 1.04609 0.00871
0.8660000 1.04519 0.01021
0.8677000 1.00832 0.00872
0.8693000 1.00541 0.00843
0.8710000 1.01212 0.00851
0.8726000 1.02094 0.00838
0.8743000 1.00822 0.01599
0.8760000 1.02665 0.02361
0.8776000 1.03246 0.01151
0.8793000 1.00792 0.00995
0.8809000 1.00090 0.00890
0.8826000 1.01733 0.01224
0.8843000 1.02535 0.01055
0.8859000 0.98557 0.00936
0.8876000 0.99950 0.01016
0.8892000 1.01052 0.01117
0.8909000 1.00000 0.01021
0.8925000 0.98277 0.01159
0.8942000 0.99349 0.01012
0.8959000 1.02565 0.01183
0.8975000 0.96934 0.00989
0.8992000 0.99158 0.01113
0.9008000 0.99168 0.01068
0.9025000 1.01072 0.01023
0.9042000 0.98888 0.01031
0.9058000 1.00361 0.01024
0.9075000 1.01924 0.01028
0.9091000 0.99359 0.01089
0.9108000 0.99228 0.01073
0.9125000 0.99248 0.01070
0.9141000 1.00070 0.01081
0.9158000 0.96353 0.01124
0.9174000 0.98597 0.01116
0.9191000 0.99469 0.01064
0.9208000 0.98006 0.01144
0.9224000 0.97655 0.01212
0.9241000 0.95752 0.01142
0.9258000 1.03307 0.01213
0.9274000 0.97445 0.01235
0.9291000 0.96924 0.01293
0.9307000 0.92325 0.01840
0.9324000 0.97776 0.02209
0.9341000 0.97976 0.02035
0.9357000 0.98236 0.01783
0.9374000 1.04118 0.02469
0.9390000 0.98246 0.01990
0.9407000 0.96453 0.01823
0.9424000 0.96072 0.02025
0.9440000 0.94058 0.02431
0.9457000 0.97174 0.02253
0.9474000 0.97665 0.02291
0.9490000 0.97124 0.02170
0.9507000 0.91653 0.02011
0.9523000 0.98617 0.02313
0.9540000 0.95842 0.02021
0.9557000 1.00291 0.02219
0.9573000 1.00822 0.02376
0.9590000 0.99228 0.02113
0.9607000 0.96623 0.02068
0.9623000 0.95822 0.02116
0.9640000 0.96924 0.02128
0.9657000 0.98387 0.02248
0.9673000 1.01343 0.02307
0.9690000 0.98858 0.02355
0.9706000 0.98958 0.02447
0.9723000 0.97515 0.02539
0.9740000 1.01673 0.02631
0.9756000 0.99669 0.02659
0.9773000 0.98848 0.02573
0.9790000 1.02836 0.03027
0.9806000 0.96743 0.03192
0.9823000 0.97635 0.03127
0.9840000 1.00752 0.03062
0.9856000 1.01563 0.03203
0.9873000 0.99389 0.03694
0.9890000 0.96964 0.03416
0.9906000 0.99208 0.03518
0.9923000 0.99359 0.04026
0.9940000 1.05501 0.03921
0.9956000 1.03196 0.04786
