Asteroid designations ( Number, Name, Temporary designation): -, -, 
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 07 - 18 - 00:15
Observation was made by : O. Vaduvescu; E-mail; ovidiu.vaduvescu@gmail.com;
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 391033vshd195422.txt
Wavelength[um]	Reflectance	sigma(optional)
0.8252000 1.28670 0.19968
0.8268000 1.24849 0.21095
0.8285000 1.08108 0.22222
0.8302000 1.05168 0.23350
0.8318000 1.20691 0.24477
0.8335000 1.17078 0.25604
0.8351000 1.01950 0.26732
0.8368000 1.17444 0.27859
0.8384000 1.16988 0.26335
0.8401000 1.05128 0.24812
0.8417000 1.08831 0.23288
0.8434000 1.22216 0.21765
0.8451000 1.17523 0.20241
0.8467000 1.09078 0.18718
0.8484000 1.18365 0.17194
0.8500000 1.06207 0.15670
0.8517000 1.20780 0.14147
0.8533000 1.13276 0.12623
0.8550000 1.12741 0.11100
0.8567000 1.21166 0.09576
0.8583000 1.15662 0.08052
0.8600000 1.13761 0.06529
0.8616000 1.13127 0.05005
0.8633000 1.03940 0.05173
0.8649000 1.01040 0.05620
0.8666000 1.03534 0.06296
0.8683000 1.16394 0.05059
0.8699000 1.15919 0.04568
0.8716000 1.23493 0.04457
0.8732000 1.11623 0.04869
0.8749000 1.15494 0.04645
0.8766000 0.89565 0.04421
0.8782000 0.93446 0.04198
