Asteroid designations ( Number, Name, Temporary designation): 347449, -,  K12TN6W, 1998 HO121, J98HC1O
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 12 - 30 - 03:11
Observation was made by : O. Vaduvescu, F. Stevance E-mail; ovidiu.vaduvescu@gmail.com
At observatory with UAI code: 950
Obsv. comments: If this spectrum is usefull for you please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished;Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 347449vshd283886.txt
Wavelength[um]	Reflectance	sigma(optional)
0.4723000 0.88621 0.00744
0.4727000 0.87312 0.00836
0.4731000 0.92107 0.00827
0.4735000 0.83877 0.00859
0.4739000 0.91156 0.00809
0.4743000 0.90195 0.00764
0.4747000 0.90717 0.00850
0.4751000 0.88549 0.00754
0.4755000 0.89418 0.00757
0.4760000 0.91494 0.00772
0.4764000 0.93334 0.00775
0.4768000 0.88345 0.00779
0.4772000 0.89991 0.00782
0.4776000 0.91739 0.00786
0.4780000 0.90093 0.00789
0.4784000 0.90277 0.00793
0.4788000 0.89531 0.00796
0.4792000 0.90185 0.00737
0.4796000 0.91422 0.00730
0.4800000 0.89643 0.00801
0.4804000 0.91535 0.00837
0.4808000 0.93099 0.00704
0.4812000 0.91616 0.00796
0.4816000 0.89613 0.00787
0.4821000 0.91882 0.00778
0.4825000 0.91790 0.00787
0.4829000 0.90359 0.00818
0.4833000 0.92209 0.00775
0.4837000 0.89428 0.00753
0.4841000 0.94285 0.00724
0.4845000 0.93150 0.00796
0.4849000 0.91892 0.00779
0.4853000 0.94908 0.00836
0.4857000 0.93855 0.00955
0.4861000 0.95072 0.00985
0.4865000 1.00419 0.00922
0.4869000 0.94990 0.00856
0.4873000 0.92598 0.00866
0.4878000 0.96217 0.00766
0.4882000 0.95164 0.00754
0.4886000 0.91310 0.00808
0.4890000 0.92322 0.00797
0.4894000 0.92117 0.00717
0.4898000 0.94500 0.00768
0.4902000 0.96452 0.00752
0.4906000 0.91545 0.00723
0.4910000 0.97117 0.00764
0.4914000 0.93191 0.00789
0.4918000 0.91146 0.00772
0.4922000 0.91637 0.00803
0.4926000 0.93262 0.00723
0.4930000 0.90768 0.00725
0.4934000 0.94765 0.00755
0.4939000 0.94285 0.00792
0.4943000 0.97935 0.00682
0.4947000 0.93579 0.00736
0.4951000 0.93130 0.00770
0.4955000 0.94316 0.00756
0.4959000 0.93671 0.00711
0.4963000 0.93733 0.00757
0.4967000 0.95399 0.00668
0.4971000 0.96432 0.00646
0.4975000 0.98109 0.00763
0.4979000 0.92925 0.00751
0.4983000 0.94714 0.00792
0.4987000 0.91882 0.00794
0.4991000 0.95225 0.00794
0.4996000 0.92567 0.00703
0.5000000 0.94091 0.00722
0.5004000 0.97352 0.00769
0.5008000 0.91310 0.00762
0.5012000 0.95501 0.00749
0.5016000 0.96115 0.00770
0.5020000 0.94264 0.00730
0.5024000 0.96902 0.00684
0.5028000 0.93763 0.00725
0.5032000 0.96667 0.00780
0.5036000 0.94939 0.00758
0.5040000 0.93201 0.00765
0.5044000 0.93017 0.00839
0.5048000 0.97321 0.00758
0.5053000 0.94960 0.00740
0.5057000 0.93406 0.00651
0.5061000 0.99090 0.00686
0.5065000 0.95471 0.00727
0.5069000 0.94592 0.00688
0.5073000 0.93743 0.00655
0.5077000 0.91627 0.00767
0.5081000 0.97618 0.00778
0.5085000 0.98763 0.00691
0.5089000 0.94520 0.00712
0.5093000 0.94326 0.00701
0.5097000 0.95706 0.00726
0.5101000 0.97996 0.00754
0.5105000 0.96381 0.00744
0.5110000 0.96616 0.00677
0.5114000 0.98466 0.00704
0.5118000 0.94050 0.00677
0.5122000 0.96217 0.00712
0.5126000 0.93999 0.00726
0.5130000 0.97015 0.00796
0.5134000 0.95072 0.00736
0.5138000 0.93467 0.00676
0.5142000 0.96411 0.00747
0.5146000 0.97700 0.00735
0.5150000 0.97863 0.00692
0.5154000 0.95941 0.00657
0.5158000 0.95808 0.00771
0.5162000 0.97393 0.00779
0.5167000 0.90880 0.00810
0.5171000 0.97976 0.00842
0.5175000 1.00153 0.00766
0.5179000 0.94765 0.00690
0.5183000 0.91126 0.00776
0.5187000 0.96616 0.00716
0.5191000 0.98855 0.00737
0.5195000 1.00593 0.00764
0.5199000 1.00164 0.00707
0.5203000 0.95675 0.00800
0.5207000 0.97873 0.00793
0.5211000 0.97587 0.00727
0.5215000 0.98497 0.00681
0.5220000 0.96974 0.00762
0.5224000 0.98507 0.00732
0.5228000 0.95818 0.00733
0.5232000 0.99407 0.00729
0.5236000 0.96074 0.00760
0.5240000 1.00695 0.00713
0.5244000 0.99765 0.00694
0.5248000 1.02648 0.00658
0.5252000 1.01953 0.00711
0.5256000 1.00470 0.00733
0.5260000 0.94254 0.00732
0.5264000 0.96391 0.00733
0.5268000 0.97914 0.00724
0.5273000 0.99611 0.00760
0.5277000 1.00869 0.00676
0.5281000 0.97045 0.00674
0.5285000 1.01851 0.00613
0.5289000 0.99376 0.00643
0.5293000 0.97372 0.00732
0.5297000 0.98160 0.00725
0.5301000 0.98436 0.00699
0.5305000 0.99295 0.00698
0.5309000 1.00389 0.00733
0.5313000 1.01074 0.00653
0.5317000 1.00552 0.00721
0.5321000 0.98344 0.00668
0.5325000 1.00757 0.00707
0.5330000 1.02597 0.00715
0.5334000 0.99857 0.00727
0.5338000 1.02515 0.00672
0.5342000 1.01851 0.00663
0.5346000 0.99857 0.00720
0.5350000 1.00276 0.00655
0.5354000 1.02300 0.00639
0.5358000 1.04856 0.00679
0.5362000 0.97536 0.00710
0.5366000 0.97812 0.00671
0.5370000 0.97771 0.00763
0.5374000 1.01339 0.00679
0.5378000 1.00900 0.00688
0.5383000 1.02525 0.00705
0.5387000 1.03118 0.00700
0.5391000 0.98742 0.00678
0.5395000 0.99438 0.00747
0.5399000 1.01973 0.00648
0.5403000 1.01002 0.00684
0.5407000 0.97710 0.00712
0.5411000 1.01206 0.00687
0.5415000 1.03108 0.00734
0.5419000 0.99724 0.00709
0.5423000 1.03333 0.00672
0.5427000 1.03599 0.00655
0.5432000 1.01636 0.00664
0.5436000 1.02689 0.00674
0.5440000 1.02812 0.00683
0.5444000 1.03681 0.00759
0.5448000 0.99867 0.00707
0.5452000 1.01217 0.00674
0.5456000 1.02280 0.00738
0.5460000 1.01360 0.00681
0.5464000 1.04110 0.00667
0.5468000 1.00951 0.00653
0.5472000 0.99724 0.00686
0.5476000 1.04856 0.00682
0.5480000 1.04396 0.00692
0.5485000 0.99366 0.00712
0.5489000 1.01973 0.00631
0.5493000 1.02413 0.00722
0.5497000 1.04601 0.00685
0.5501000 1.00000 0.00738
0.5505000 1.01258 0.00754
0.5509000 0.98916 0.00700
0.5513000 1.00562 0.00693
0.5517000 1.02597 0.00722
0.5521000 1.01820 0.00714
0.5525000 1.06093 0.00694
0.5529000 1.03098 0.00727
0.5534000 1.03108 0.00698
0.5538000 1.02996 0.00679
0.5542000 1.02832 0.00740
0.5546000 1.05419 0.00795
0.5550000 1.03844 0.00754
0.5554000 1.04386 0.00743
0.5558000 1.03353 0.00741
0.5562000 1.00757 0.00729
0.5566000 1.07423 0.00893
0.5570000 1.03599 0.01878
0.5574000 1.04222 0.01855
0.5578000 1.06901 0.01938
0.5582000 1.07157 0.01756
0.5587000 1.05797 0.00802
0.5591000 1.02576 0.00813
0.5595000 1.06390 0.00767
0.5599000 1.07085 0.00677
0.5603000 1.05777 0.00791
0.5607000 1.04969 0.00741
0.5611000 1.06053 0.00773
0.5615000 1.08087 0.00588
0.5619000 1.07504 0.00774
0.5623000 1.06533 0.00750
0.5627000 1.05684 0.00727
0.5631000 1.05572 0.00698
0.5636000 1.08148 0.00806
0.5640000 1.06819 0.00733
0.5644000 1.07453 0.00765
0.5648000 1.09539 0.00749
0.5652000 1.05286 0.00697
0.5656000 1.02730 0.00739
0.5660000 1.09202 0.00781
0.5664000 1.10306 0.00757
0.5668000 1.07177 0.00686
0.5672000 1.04948 0.00720
0.5676000 1.10520 0.00762
0.5680000 1.09161 0.00709
0.5685000 1.07249 0.00761
0.5689000 1.07801 0.00772
0.5693000 1.09856 0.00770
0.5697000 1.07515 0.00763
0.5701000 1.07944 0.00775
0.5705000 1.07463 0.00747
0.5709000 1.06206 0.00763
0.5713000 1.08169 0.00732
0.5717000 1.06891 0.00732
0.5721000 1.04795 0.00707
0.5725000 1.06042 0.00714
0.5729000 1.08598 0.00694
0.5734000 1.04069 0.00698
0.5738000 1.07279 0.00633
0.5742000 1.09294 0.01001
0.5746000 1.09058 0.00975
0.5750000 1.08404 0.00950
0.5754000 1.08026 0.00924
0.5758000 1.08476 0.00899
0.5762000 1.09457 0.00873
0.5766000 1.05858 0.00848
0.5770000 1.07842 0.00823
0.5774000 1.07719 0.00797
0.5778000 1.04263 0.00772
0.5783000 1.07443 0.00746
0.5787000 1.12412 0.00730
0.5791000 1.08486 0.00660
0.5795000 1.09161 0.00682
0.5799000 1.10919 0.00770
0.5803000 1.05674 0.00716
0.5807000 1.11349 0.00701
0.5811000 1.11124 0.00710
0.5815000 1.09334 0.00718
0.5819000 1.06554 0.00696
0.5823000 1.07699 0.00685
0.5828000 1.07433 0.00658
0.5832000 1.08353 0.00734
0.5836000 1.07995 0.00743
0.5840000 1.07975 0.00678
0.5844000 1.11144 0.00775
0.5848000 1.06216 0.00757
0.5852000 1.07331 0.00807
0.5856000 1.07453 0.00793
0.5860000 1.08721 0.00859
0.5864000 1.11318 0.00774
0.5868000 1.08230 0.00813
0.5872000 1.08169 0.00853
0.5877000 1.10163 0.00934
0.5881000 1.10541 0.01459
0.5885000 1.07964 0.01619
0.5889000 1.13352 0.02168
0.5893000 1.07811 0.02096
0.5897000 1.09641 0.01541
0.5901000 1.09426 0.01219
0.5905000 1.12248 0.00823
0.5909000 1.09109 0.00804
0.5913000 1.10520 0.00827
0.5917000 1.10111 0.00897
0.5922000 1.09099 0.00760
0.5926000 1.09682 0.00908
0.5930000 1.11757 0.00829
0.5934000 1.11727 0.00801
0.5938000 1.11113 0.00781
0.5942000 1.12269 0.00796
0.5946000 1.07832 0.00861
0.5950000 1.13148 0.00807
0.5954000 1.11645 0.00806
0.5958000 1.07964 0.00779
0.5962000 1.12258 0.00740
0.5967000 1.12156 0.00801
0.5971000 1.14917 0.00749
0.5975000 1.08752 0.00835
0.5979000 1.10633 0.00841
0.5983000 1.14201 0.00871
0.5987000 1.12565 0.00815
0.5991000 1.11389 0.00901
0.5995000 1.15510 0.00776
0.5999000 1.08629 0.00753
0.6003000 1.10940 0.00732
0.6007000 1.12596 0.00876
0.6011000 1.08476 0.00749
0.6016000 1.08312 0.00777
0.6020000 1.12841 0.00803
0.6024000 1.10418 0.00866
0.6028000 1.11553 0.00792
0.6032000 1.14661 0.00765
0.6036000 1.13884 0.00675
0.6040000 1.09713 0.00731
0.6044000 1.09610 0.00726
0.6048000 1.11839 0.00772
0.6052000 1.10030 0.00741
0.6056000 1.17974 0.00730
0.6061000 1.13802 0.00713
0.6065000 1.12892 0.00781
0.6069000 1.11103 0.00777
0.6073000 1.13997 0.00698
0.6077000 1.12085 0.00731
0.6081000 1.13056 0.00793
0.6085000 1.13485 0.00725
0.6089000 1.13772 0.00712
0.6093000 1.12892 0.00710
0.6097000 1.10858 0.00682
0.6101000 1.11441 0.00710
0.6106000 1.12719 0.00762
0.6110000 1.12361 0.00767
0.6114000 1.15612 0.00755
0.6118000 1.11747 0.00747
0.6122000 1.13874 0.00745
0.6126000 1.13843 0.00816
0.6130000 1.12228 0.00814
0.6134000 1.11287 0.00845
0.6138000 1.16747 0.00732
0.6142000 1.16777 0.00798
0.6146000 1.16287 0.00755
0.6151000 1.15346 0.00742
0.6155000 1.11553 0.00748
0.6159000 1.11625 0.00799
0.6163000 1.16624 0.00833
0.6167000 1.18853 0.00781
0.6171000 1.15213 0.00811
0.6175000 1.12964 0.00803
0.6179000 1.13015 0.00785
0.6183000 1.14559 0.00748
0.6187000 1.14978 0.00731
0.6192000 1.15050 0.00732
0.6196000 1.14702 0.00825
0.6200000 1.17197 0.00710
0.6204000 1.12453 0.00732
0.6208000 1.13322 0.00736
0.6212000 1.12913 0.00757
0.6216000 1.15755 0.00772
0.6220000 1.16287 0.00776
0.6224000 1.15090 0.00845
0.6228000 1.15632 0.01012
0.6232000 1.14712 0.00968
0.6237000 1.16154 0.00967
0.6241000 1.15315 0.00991
0.6245000 1.14998 0.00798
0.6249000 1.13046 0.00794
0.6253000 1.18444 0.00902
0.6257000 1.16082 0.00959
0.6261000 1.16195 0.00899
0.6265000 1.17381 0.00819
0.6269000 1.19804 0.00841
0.6273000 1.17595 0.00832
0.6277000 1.19057 0.00872
0.6282000 1.14692 0.00982
0.6286000 1.18137 0.00893
0.6290000 1.18004 0.01405
0.6294000 1.23699 0.01978
0.6298000 1.19875 0.01977
0.6302000 1.14610 0.01813
0.6306000 1.18515 0.01374
0.6310000 1.16869 0.00888
0.6314000 1.18546 0.00848
0.6318000 1.15264 0.00820
0.6323000 1.13956 0.00922
0.6327000 1.15090 0.00836
0.6331000 1.17646 0.00835
0.6335000 1.20540 0.00866
0.6339000 1.17053 0.00871
0.6343000 1.18209 0.00836
0.6347000 1.16501 0.00888
0.6351000 1.16696 0.00943
0.6355000 1.17268 0.01171
0.6359000 1.18209 0.01297
0.6363000 1.17534 0.01197
0.6368000 1.18884 0.00966
0.6372000 1.17626 0.00798
0.6376000 1.16665 0.00780
0.6380000 1.18209 0.00794
0.6384000 1.16859 0.00917
0.6388000 1.18863 0.00734
0.6392000 1.18515 0.00795
0.6396000 1.14774 0.00758
0.6400000 1.16491 0.00806
0.6404000 1.15520 0.00716
0.6409000 1.22656 0.00697
0.6413000 1.19149 0.00770
0.6417000 1.21992 0.00806
0.6421000 1.21061 0.00864
0.6425000 1.22472 0.00705
0.6429000 1.18495 0.00755
0.6433000 1.17197 0.00729
0.6437000 1.17687 0.00793
0.6441000 1.19548 0.00759
0.6445000 1.19967 0.00732
0.6450000 1.17217 0.00788
0.6454000 1.13260 0.00760
0.6458000 1.16757 0.00890
0.6462000 1.21286 0.00977
0.6466000 1.18894 0.00898
0.6470000 1.16430 0.00941
0.6474000 1.15367 0.00910
0.6478000 1.19865 0.00839
0.6482000 1.19742 0.00776
0.6486000 1.17360 0.00902
0.6491000 1.16154 0.00897
0.6495000 1.19395 0.00990
0.6499000 1.20806 0.01031
0.6503000 1.23648 0.00912
0.6507000 1.17882 0.00844
0.6511000 1.20969 0.00836
0.6515000 1.17595 0.00832
0.6519000 1.17268 0.00814
0.6523000 1.22820 0.00921
0.6527000 1.22513 0.00957
0.6532000 1.19661 0.00912
0.6536000 1.18546 0.00969
0.6540000 1.22953 0.00861
0.6544000 1.25376 0.00925
0.6548000 1.18199 0.00910
0.6552000 1.17912 0.01032
0.6556000 1.21133 0.01068
0.6560000 1.20335 0.01191
0.6564000 1.21000 0.01060
0.6568000 1.26378 0.00976
0.6573000 1.23413 0.00945
0.6577000 1.20755 0.00831
0.6581000 1.19129 0.00917
0.6585000 1.21307 0.00679
0.6589000 1.19047 0.00802
0.6593000 1.19252 0.00770
0.6597000 1.20724 0.00851
0.6601000 1.17503 0.00830
0.6605000 1.19640 0.00851
0.6609000 1.19538 0.00796
0.6614000 1.21051 0.00740
0.6618000 1.18832 0.00779
0.6622000 1.22482 0.00790
0.6626000 1.18434 0.00804
0.6630000 1.20744 0.00776
0.6634000 1.17217 0.00829
0.6638000 1.22257 0.00769
0.6642000 1.23045 0.00749
0.6646000 1.21051 0.00743
0.6650000 1.22615 0.00764
0.6655000 1.21276 0.00737
0.6659000 1.17606 0.00742
0.6663000 1.18096 0.00780
0.6667000 1.23689 0.00786
0.6671000 1.26388 0.00794
0.6675000 1.22063 0.00745
0.6679000 1.25866 0.00718
0.6683000 1.21133 0.00736
0.6687000 1.25049 0.00757
0.6691000 1.20356 0.00791
0.6696000 1.26684 0.00725
0.6700000 1.24854 0.00789
0.6704000 1.19149 0.00773
0.6708000 1.18648 0.00743
0.6712000 1.21020 0.00747
0.6716000 1.27124 0.00792
0.6720000 1.17002 0.00776
0.6724000 1.22114 0.00771
0.6728000 1.24139 0.00769
0.6732000 1.19405 0.00751
0.6737000 1.23689 0.00799
0.6741000 1.20254 0.00729
0.6745000 1.21726 0.00720
0.6749000 1.19129 0.00792
0.6753000 1.25989 0.00801
0.6757000 1.24824 0.00861
0.6761000 1.22718 0.00804
0.6765000 1.19395 0.00834
0.6769000 1.20376 0.00734
0.6774000 1.20652 0.00824
0.6778000 1.19906 0.00796
0.6782000 1.21603 0.00769
0.6786000 1.24343 0.00790
0.6790000 1.21245 0.00826
0.6794000 1.23771 0.00755
0.6798000 1.18546 0.00721
0.6802000 1.23617 0.00713
0.6806000 1.21112 0.00815
0.6810000 1.23985 0.00805
0.6815000 1.24834 0.00761
0.6819000 1.23310 0.00948
0.6823000 1.23443 0.01119
0.6827000 1.22165 0.01330
0.6831000 1.17871 0.01209
0.6835000 1.23147 0.01097
0.6839000 1.24466 0.00999
0.6843000 1.23137 0.00934
0.6847000 1.25366 0.00836
0.6852000 1.23760 0.00771
0.6856000 1.24670 0.01225
0.6860000 1.23955 0.01254
0.6864000 1.24537 0.01413
0.6868000 1.21818 0.01391
0.6872000 1.19609 0.01094
0.6876000 1.20795 0.01042
0.6880000 1.23157 0.01064
0.6884000 1.22227 0.01147
0.6888000 1.26736 0.00914
0.6893000 1.27942 0.00965
0.6897000 1.26235 0.01017
0.6901000 1.27768 0.01013
0.6905000 1.21961 0.01005
0.6909000 1.24016 0.01028
0.6913000 1.30293 0.01100
0.6917000 1.23505 0.01098
0.6921000 1.22053 0.01116
0.6925000 1.21664 0.01040
0.6930000 1.23944 0.00980
0.6934000 1.26102 0.00931
0.6938000 1.23014 0.01056
0.6942000 1.23781 0.01141
0.6946000 1.22165 0.01179
0.6950000 1.27001 0.01091
0.6954000 1.20703 0.00893
0.6958000 1.24026 0.00752
0.6962000 1.22707 0.00917
0.6967000 1.26071 0.00914
0.6971000 1.24190 0.01111
0.6975000 1.24231 0.01178
0.6979000 1.25928 0.01126
0.6983000 1.25774 0.00934
0.6987000 1.25100 0.00775
0.6991000 1.27635 0.00880
0.6995000 1.24537 0.00775
0.6999000 1.25846 0.00926
0.7003000 1.24139 0.00953
0.7008000 1.32768 0.00941
0.7012000 1.22953 0.00972
0.7016000 1.24036 0.00834
0.7020000 1.24997 0.00847
0.7024000 1.24302 0.00945
0.7028000 1.25366 0.00852
0.7032000 1.26061 0.00947
0.7036000 1.26746 0.00979
0.7040000 1.23034 0.00972
0.7045000 1.25427 0.00859
0.7049000 1.28525 0.00858
0.7053000 1.25846 0.00971
0.7057000 1.23996 0.00854
0.7061000 1.28075 0.00914
0.7065000 1.26265 0.00908
0.7069000 1.26459 0.00914
0.7073000 1.27226 0.00856
0.7077000 1.24445 0.00836
0.7082000 1.28627 0.00845
0.7086000 1.29670 0.00956
0.7090000 1.23423 0.00924
0.7094000 1.27513 0.00918
0.7098000 1.22697 0.00876
0.7102000 1.24681 0.00786
0.7106000 1.24353 0.00923
0.7110000 1.25273 0.00876
0.7114000 1.23760 0.00886
0.7119000 1.26429 0.00902
0.7123000 1.30396 0.00878
0.7127000 1.26909 0.00957
0.7131000 1.23985 0.00802
0.7135000 1.26551 0.00874
0.7139000 1.26122 0.00908
0.7143000 1.26030 0.01009
0.7147000 1.25805 0.00892
0.7151000 1.31449 0.00925
0.7156000 1.34465 0.00951
0.7160000 1.27390 0.00906
0.7164000 1.28576 0.01001
0.7168000 1.24210 0.00952
0.7172000 1.27543 0.00997
0.7176000 1.31387 0.01068
0.7180000 1.29005 0.01085
0.7184000 1.29752 0.01095
0.7188000 1.30610 0.00988
0.7193000 1.23648 0.01028
0.7197000 1.30304 0.00966
0.7201000 1.24742 0.00982
0.7205000 1.28310 0.00937
0.7209000 1.29332 0.00932
0.7213000 1.26091 0.00863
0.7217000 1.30569 0.01008
0.7221000 1.32716 0.00959
0.7225000 1.31500 0.01054
0.7230000 1.28637 0.01391
0.7234000 1.29833 0.01793
0.7238000 1.31479 0.02060
0.7242000 1.26010 0.02193
0.7246000 1.28238 0.01824
0.7250000 1.24599 0.01419
0.7254000 1.27686 0.01265
0.7258000 1.24435 0.01197
0.7262000 1.26470 0.01061
0.7267000 1.24312 0.01634
0.7271000 1.25580 0.01863
0.7275000 1.27523 0.02126
0.7279000 1.27318 0.01989
0.7283000 1.29905 0.01492
0.7287000 1.30621 0.01503
0.7291000 1.26265 0.01219
0.7295000 1.27298 0.01299
0.7299000 1.31807 0.01299
0.7304000 1.29230 0.01300
0.7308000 1.27574 0.01548
0.7312000 1.29148 0.01684
0.7316000 1.29414 0.01455
0.7320000 1.24905 0.01470
0.7324000 1.31377 0.01324
0.7328000 1.35733 0.01536
0.7332000 1.30518 0.01671
0.7337000 1.36315 0.01785
0.7341000 1.29404 0.01698
0.7345000 1.27829 0.01682
0.7349000 1.30661 0.01141
0.7353000 1.29895 0.01242
0.7357000 1.28310 0.01215
0.7361000 1.31807 0.01643
0.7365000 1.28985 0.01581
0.7369000 1.32154 0.01509
0.7374000 1.32819 0.01341
0.7378000 1.29005 0.00987
0.7382000 1.23413 0.01031
0.7386000 1.32502 0.01277
0.7390000 1.29578 0.01256
0.7394000 1.32901 0.01476
0.7398000 1.32635 0.01356
0.7402000 1.28566 0.01449
0.7406000 1.29373 0.01264
