Asteroid designations ( Number, Name, Temporary designation): -, -, K09Q31F
Observation was done on (UT) (format YYYY-MM-DD-hh): 2014 - 02 - 12 - 03:50
Observation was made by : O. Vaduvescu; M. Popescu E-mail; mpopescu@imcce.fr
At observatory with UAI code: 950
Obsv. comments: INT/IDS instrument; If this spectrum is usefull please contact: ovidiu.vaduvescu@gmail.com; mpopescu@imcce.fr
The spectrum was published in the article: Unpublished; Contact:mpopescu@imcce.fr
The normalization of this spectrum was made for the wavelength: 0.550 microns.
Original name of the file was: 2009qf31vshd120566.txt
Wavelength[um]	Reflectance	sigma(optional)
0.5440000 1.02259 0.01508
0.5459000 1.00080 0.01639
0.5477000 1.00680 0.01347
0.5496000 1.00000 0.01272
0.5515000 0.99420 0.01241
0.5533000 1.00100 0.01206
0.5552000 1.01499 0.01155
0.5575000 0.99580 0.01861
0.5595000 0.96521 0.01196
0.5614000 1.00000 0.01123
0.5632000 1.02529 0.01096
0.5651000 1.00520 0.01074
0.5669000 0.98611 0.01116
0.5688000 1.02309 0.01126
0.5706000 1.01210 0.01077
0.5725000 1.02609 0.01086
0.5743000 1.04528 0.01090
0.5762000 0.99370 0.01058
0.5782000 1.03229 0.01174
0.5803000 1.01679 0.01157
0.5822000 1.04068 0.01140
0.5840000 1.03669 0.01185
0.5859000 1.03519 0.01171
0.5878000 1.03109 0.01262
0.5896000 1.02399 0.01224
0.5915000 1.04228 0.01186
0.5933000 1.01010 0.01213
0.5952000 1.03419 0.01151
0.5971000 1.05728 0.01134
0.5989000 1.05908 0.01161
0.6008000 1.04088 0.01319
0.6026000 1.04618 0.01476
0.6045000 1.06987 0.01110
0.6064000 1.06517 0.01119
0.6082000 1.05808 0.01117
0.6101000 1.04088 0.01307
0.6119000 1.04748 0.02085
0.6138000 1.03059 0.01721
0.6157000 1.06577 0.01357
0.6175000 1.04148 0.01245
0.6194000 1.06158 0.01184
0.6212000 1.07207 0.01803
0.6231000 1.04888 0.02422
0.6250000 1.06627 0.03069
0.6268000 1.05518 0.01205
0.6287000 1.07257 0.01251
0.6306000 1.10216 0.01758
0.6324000 1.04248 0.01229
0.6343000 1.07777 0.01180
0.6361000 1.06068 0.01258
0.6380000 1.11016 0.01163
0.6399000 1.08227 0.01129
0.6417000 1.08087 0.01112
0.6436000 1.09766 0.01091
0.6455000 1.11146 0.01105
0.6473000 1.11555 0.01191
0.6492000 1.10786 0.01125
0.6510000 1.08747 0.01184
0.6529000 1.14324 0.01157
0.6548000 1.11325 0.01162
0.6566000 1.11236 0.01361
0.6585000 1.11805 0.01242
0.6604000 1.13055 0.01123
0.6622000 1.11196 0.01083
0.6641000 1.12215 0.01096
0.6660000 1.09866 0.01095
0.6678000 1.09656 0.01103
0.6697000 1.12465 0.01095
0.6716000 1.11685 0.01116
0.6734000 1.08377 0.01118
0.6753000 1.11156 0.01119
0.6772000 1.11645 0.01082
0.6790000 1.13475 0.01104
0.6809000 1.12095 0.01104
0.6828000 1.11945 0.01105
0.6846000 1.11196 0.01179
0.6865000 1.06557 0.01211
0.6884000 1.14244 0.01337
0.6902000 1.14604 0.01191
0.6921000 1.13695 0.01206
0.6940000 1.15524 0.01166
0.6958000 1.17753 0.01164
0.6977000 1.13235 0.01168
0.6996000 1.14574 0.01077
0.7014000 1.14884 0.01135
0.7033000 1.16273 0.01065
0.7052000 1.12965 0.01130
0.7070000 1.15254 0.01233
0.7089000 1.15664 0.01256
0.7108000 1.18583 0.01183
0.7127000 1.19152 0.01235
0.7145000 1.16693 0.01140
0.7164000 1.14804 0.01101
0.7183000 1.18673 0.01106
0.7201000 1.17523 0.01105
0.7220000 1.19222 0.01087
0.7239000 1.18623 0.01354
0.7257000 1.18812 0.01375
0.7276000 1.21242 0.01375
0.7297000 1.19982 0.01261
0.7316000 1.18233 0.01372
0.7335000 1.19702 0.01301
0.7355000 1.15514 0.01284
0.7375000 1.17103 0.01258
0.7397000 1.19502 0.01307
0.7416000 1.18093 0.01256
0.7435000 1.19432 0.01815
0.7455000 1.18403 0.01146
0.7474000 1.22721 0.01259
0.7494000 1.17673 0.01241
0.7513000 1.19452 0.01188
0.7533000 1.20092 0.01325
0.7553000 1.21811 0.01312
0.7573000 1.19532 0.01299
0.7592000 1.20532 0.01334
0.7616000 1.19372 0.02823
0.7645000 1.22561 0.01886
0.7667000 1.18902 0.01428
0.7688000 1.20592 0.01411
0.7707000 1.21841 0.01394
0.7726000 1.19002 0.01791
0.7744000 1.18812 0.01418
0.7765000 1.20332 0.01572
0.7786000 1.16234 0.01553
0.7809000 1.20192 0.01573
0.7829000 1.18942 0.01668
0.7850000 1.21841 0.01728
0.7871000 1.18013 0.01754
0.7890000 1.20962 0.01735
0.7909000 1.23621 0.01613
0.7928000 1.19192 0.01846
0.7953000 1.21092 0.01455
0.7978000 1.23261 0.01701
0.8000000 1.16703 0.01679
0.8020000 1.18743 0.01727
0.8041000 1.15764 0.01600
0.8059000 1.21921 0.01679
0.8078000 1.20622 0.01589
0.8097000 1.18613 0.01611
0.8116000 1.19172 0.01650
0.8135000 1.15924 0.01517
0.8155000 1.17073 0.01529
0.8174000 1.21152 0.01562
0.8193000 1.16483 0.01680
0.8212000 1.16883 0.01586
0.8231000 1.18892 0.01642
0.8251000 1.19572 0.01593
0.8270000 1.17303 0.01640
0.8290000 1.15744 0.02339
0.8310000 1.16663 0.02115
0.8329000 1.16663 0.02270
0.8349000 1.14074 0.02424
0.8368000 1.15594 0.01862
0.8387000 1.16593 0.01915
0.8406000 1.14824 0.02287
0.8425000 1.18173 0.02302
0.8444000 1.17113 0.02150
0.8468000 1.15724 0.02081
0.8490000 1.13235 0.01870
0.8509000 1.10496 0.02234
0.8528000 1.13015 0.01717
0.8552000 1.09866 0.06207
0.8571000 1.12755 0.01733
0.8591000 1.10956 0.01864
0.8611000 1.15964 0.01980
0.8630000 1.12715 0.02639
0.8651000 1.12775 0.02441
0.8670000 1.17263 0.03079
0.8688000 1.15834 0.02178
0.8707000 1.13255 0.02061
0.8726000 1.14504 0.01944
0.8745000 1.10866 0.01827
0.8765000 1.17223 0.03040
0.8785000 1.12645 0.02817
0.8804000 1.06987 0.02746
0.8823000 1.11765 0.02675
0.8843000 1.15964 0.02971
0.8862000 1.13625 0.02943
0.8881000 1.12905 0.02914
0.8900000 1.10516 0.02885
0.8920000 1.07327 0.03010
0.8940000 1.14494 0.03134
0.8960000 1.10506 0.03259
0.8982000 1.13055 0.03384
